IDPOP,TIME_SEQ,SEQ_COUNT
99999,17.415573,1
17609,15.985363,1
33644,9.134844,1
95058,14.649304,1
56871,12.376718,1
135,12.118539,1
2242,7.380969,1
37957,10.478990,1
50395,15.072381,1
63265,7.348965,1
3854,6.483249,1
3447,7.370479,1
98666,12.999600,1
21493,17.798918,1
57258,9.269337,1
39693,16.833526,1
79361,15.574053,1
1374,12.505463,1
86539,7.817430,1
4,15.072317,1
75613,9.667649,1
47484,8.708362,1
17072,14.550535,1
59131,10.854412,1
84273,16.280862,1
50,12.459692,1
10169,13.845829,1
70839,15.396639,1
9442,6.876707,1
32152,8.785104,1
50358,16.313228,1
2320,8.326084,1
60109,8.878056,1
767,9.064070,1
9720,7.609659,1
30650,8.534646,1
1022,12.532866,1
2933,7.718543,1
72446,8.607743,1
6242,11.990972,1
214,17.589305,1
13742,11.564425,1
8450,10.141294,1
7454,15.583272,1
5,12.190024,1
54989,9.638501,1
88414,8.788997,1
2176,9.905003,1
10215,7.168385,1
86286,10.095234,1
3733,8.632055,1
28977,17.305728,1
19432,17.303503,1
51845,10.770619,1
97728,12.787364,1
10496,9.690657,1
2883,16.657112,1
26257,7.940543,1
46159,17.211306,1
39879,12.343015,1
28190,16.735626,1
11440,13.661143,1
66941,15.804522,1
58064,10.359422,1
9256,9.046238,1
11211,12.647871,1
8484,17.780877,1
272,7.989006,1
8273,11.266724,1
53732,17.444700,1
19558,11.695072,1
6045,7.740451,1
6089,16.323209,1
79387,17.555066,1
28194,11.776726,1
17140,15.678202,1
9368,9.421795,1
48186,11.990980,1
3451,12.831950,1
10534,7.337559,1
9083,10.282995,1
4164,9.404878,1
22181,10.244666,1
95852,11.528973,1
43897,15.605334,1
26581,12.462102,1
4435,17.731274,1
34607,13.856141,1
77448,11.436514,1
7777,8.248563,1
13693,11.221625,1
449,9.656303,1
43,12.386747,1
8547,7.674920,1
53626,15.051099,1
43736,11.668290,1
17347,9.524999,1
70348,7.781197,1
89932,8.486912,1
21608,16.702016,1
59625,10.765415,1
15630,12.548006,1
86382,8.115615,1
1821,14.128660,1
79629,8.702407,1
67629,14.054215,1
52576,7.843703,1
47205,8.162024,1
134,15.332216,1
87164,13.521042,1
2422,16.146762,1
46009,16.555182,1
17966,16.452293,1
68826,16.169277,1
80793,10.099354,1
40105,7.558686,1
73804,7.384704,1
75790,15.882941,1
91547,7.579544,1
29176,16.783381,1
1514,17.173095,1
30245,9.742420,1
22734,10.225676,1
88854,9.186533,1
28264,15.160722,1
65159,10.471262,1
32041,8.758082,1
97345,12.142394,1
27677,14.503233,1
6391,7.917784,1
16676,16.014903,1
15197,11.645022,1
37,12.370218,1
435,13.761254,1
53288,16.395702,1
13806,9.346009,1
4157,16.241466,1
73702,8.496623,1
12960,14.027112,1
48006,12.832983,1
45480,9.430122,1
42492,16.347545,1
22,9.983285,1
1052,8.033476,1
23331,15.933059,1
12,13.081867,1
25740,12.713478,1
69469,14.055996,1
16726,10.764723,1
2016,9.728950,1
6702,15.923742,1
66603,11.141915,1
2800,17.019824,1
78784,17.064538,1
8763,14.257378,1
46698,9.336326,1
44190,14.024989,1
19227,11.208609,1
35011,14.764866,1
15509,17.680762,1
2763,9.479252,1
80275,12.241002,1
52367,15.695223,1
5682,14.069359,1
9558,17.775332,1
71823,13.746826,1
2806,13.822616,1
84783,17.193106,1
39458,8.827095,1
90587,13.782246,1
10465,12.213534,1
46232,15.973217,1
860,16.566607,1
16707,11.345375,1
10297,14.494754,1
7074,12.149500,1
34001,15.737280,1
80612,12.047389,1
4465,12.131311,1
1864,10.137184,1
49109,12.276909,1
2783,15.177420,1
16388,12.547615,1
67255,13.489258,1
37705,7.431632,1
19572,10.363502,1
80208,8.949697,1
16610,11.396715,1
70330,15.029662,1
1342,9.864612,1
46398,12.044628,1
71506,8.112952,1
1454,7.764149,1
2560,8.093787,1
8175,12.251705,1
57908,12.780964,1
13643,11.270689,1
671,15.601427,1
98014,9.010259,1
7545,8.865858,1
21719,10.885019,1
84132,11.307442,1
11791,17.303903,1
8499,12.283416,1
9879,9.140249,1
86049,16.368477,1
8580,16.061890,1
6554,9.139546,1
48544,10.357307,1
567,17.363900,1
6631,11.401906,1
30897,17.567247,1
4059,11.178117,1
28006,9.975202,1
11323,9.817341,1
76872,17.149577,1
2019,15.400168,1
45012,10.946912,1
7775,12.868997,1
1314,8.980335,1
88361,10.445279,1
14428,17.688397,1
3472,16.603646,1
44569,16.572017,1
3783,17.479553,1
585,13.147521,1
97061,8.779679,1
51848,10.574878,1
79349,17.135277,1
30291,15.474886,1
7529,9.729962,1
28892,17.568883,1
7730,17.509176,1
14475,17.697555,1
31469,11.423436,1
6512,8.664715,1
11465,10.028678,1
21410,15.006491,1
20687,12.462312,1
40560,13.976523,1
37459,9.947529,1
80406,12.531669,1
16932,10.741862,1
10805,9.075818,1
10791,15.688826,1
57356,11.021944,1
114,13.794414,1
45899,10.117381,1
96501,11.101674,1
31354,10.890752,1
23472,17.322792,1
58715,12.378568,1
8893,16.634109,1
11352,15.457819,1
56256,8.027812,1
45953,12.077114,1
31282,8.521495,1
242,16.584414,1
88758,10.599119,1
86843,17.152610,1
30292,16.449868,1
27663,10.751432,1
24468,13.774264,1
57580,9.775154,1
7090,9.123788,1
59768,12.201286,1
42864,14.366206,1
44692,10.087975,1
