IDREC,IDTR,TIME_TR
99999,NA,0
57746,99999,9.786760
19346,99999,15.696829
39323,19346,17.335757
46589,19346,17.783101
56323,39323,17.806167
64111,39323,17.900921
93136,39323,17.907461
61313,19346,17.948442
62383,93136,19.149031
15442,19346,20.262960
54285,61313,21.587756
37,54285,21.735545
993,19346,21.882357
10216,37,21.933349
3886,993,21.935378
2438,37,21.970261
43831,37,21.984178
11542,37,22.010020
51287,37,22.018705
77168,19346,22.080597
28791,37,22.141555
5070,15442,22.147472
2799,5070,22.156924
63661,5070,22.157861
60726,15442,22.168842
40033,993,22.200322
38792,993,22.254399
3391,37,22.308229
1275,37,22.334323
5672,3391,22.342792
16617,3886,22.372622
30243,37,22.382203
70990,5672,22.416844
29735,57746,22.485715
60635,40033,22.495052
69605,993,22.507213
5941,37,22.582623
35146,5672,22.608530
65402,5672,22.757429
47654,3391,22.792921
28754,37,22.795822
14279,30243,22.812027
10627,5070,22.818250
68668,993,22.841206
15396,28754,22.857236
26810,37,22.892255
4028,65402,22.913156
45833,10216,22.952666
29363,37,23.015996
23301,37,23.068981
589,29735,23.088726
92180,19346,23.143174
68422,37,23.164664
60357,23301,23.205482
5141,1275,23.228490
53136,5672,23.234275
36560,15442,23.238931
5739,64111,23.265164
966,5141,23.296276
34036,37,23.304147
38074,5739,23.326901
79919,2438,23.327568
23949,966,23.361598
10806,1275,23.455545
71872,2438,23.472815
1420,4028,23.501603
62484,5739,23.514155
66269,37,23.524002
7274,1420,23.540356
97795,5672,23.546888
6013,1420,23.569926
33623,5672,23.584667
8761,37,23.630511
77146,2438,23.665591
1199,966,23.681375
19,589,23.688316
91316,5672,23.691274
3426,19,23.695362
89,19,23.725344
25939,966,23.731106
26262,3391,23.732816
1252,589,23.733978
29869,966,23.738427
91544,19,23.752177
62669,45833,23.811784
91558,39323,23.824853
53867,19,23.848340
47182,1252,23.879585
89240,19,23.882788
39138,1420,23.902767
7014,966,23.911531
31177,19,23.916863
47638,89,23.931920
44769,37,23.942321
77174,1420,23.943560
45393,1420,23.944391
19016,29869,23.952364
70042,19016,23.952780
363,19,23.956053
