10.109039 0.200000 1340 0 1 99998 2 [],[99999]
10.209850 3.000000 8548 0 1 99997 3 [],[1340]
10.217291 3.400000 85105 0 1 99996 4 [],[99999]
10.985595 3.500000 28611 0 1 99995 5 [],[1340]
11.247818 4.000000 7101 0 1 99994 6 [],[1340]
11.323165 4.900000 2227 0 1 99993 7 [],[8548]
11.373186 6.900000 85342 0 1 99992 8 [],[2227]
11.400355 6.900000 20481 0 1 99991 9 [],[85105]
11.406912 7.100000 5423 0 1 99990 10 [],[1340]
11.660622 7.700000 2099 0 1 99989 11 [],[1340]
11.791163 9.500000 68590 0 1 99988 12 [],[1340]
11.839645 9.500000 3 0 1 99987 13 [],[2227]
11.845636 65.700000 61016 0 1 99986 14 [],[3]
11.867635 65.800000 77260 0 1 99985 15 [],[3]
11.870637 65.900000 84424 0 1 99984 16 [],[3]
11.870669 65.900000 52679 0 1 99983 17 [],[3]
11.873832 66.100000 32777 0 1 99982 18 [],[3]
11.899814 66.300000 817 0 1 99981 19 [],[3]
11.964207 66.600000 30709 0 1 99980 20 [],[3]
11.964533 66.600000 34942 0 1 99979 21 [],[3]
11.986968 66.600000 48232 0 1 99978 22 [],[3]
11.989480 66.800000 609 0 1 99977 23 [],[3]
11.995443 71.500000 51967 0 1 99976 24 [],[3]
12.008891 71.500000 903 0 1 99975 25 [],[609]
12.033301 75.600000 38660 0 1 99974 26 [],[903]
12.037816 75.600000 31 0 1 99973 27 [],[3]
12.042206 98.600000 93900 0 1 99972 28 [],[3]
12.042632 98.600000 14066 0 1 99971 29 [],[903]
12.048882 99.200000 39861 0 1 99970 30 [],[3]
12.055708 99.500000 42630 0 1 99969 31 [],[3]
12.110932 99.500000 406 0 1 99968 32 [],[31]
12.112820 106.200000 2728 0 1 99967 33 [],[31]
12.127396 106.900000 58665 0 1 99966 34 [],[3]
12.127475 106.900000 320 0 1 99965 35 [],[3]
12.137760 107.800000 35178 0 1 99964 36 [],[3]
12.141166 107.900000 8549 0 1 99963 37 [],[3]
12.145696 108.700000 10112 0 1 99962 38 [],[3]
12.150920 109.700000 21924 0 1 99961 39 [],[2227]
12.151311 109.900000 26210 0 1 99960 40 [],[31]
12.153583 110.100000 2996 0 1 99959 41 [],[3]
12.156276 110.800000 922 0 1 99958 42 [],[3]
12.164523 114.200000 46859 0 1 99957 43 [],[406]
12.165277 114.500000 21332 0 1 99956 44 [],[2099]
12.169217 114.900000 23212 0 1 99955 45 [],[922]
