0.585435 0.200000 35258 0 1 99998 2 [],[99999]
0.676508 0.600000 87357 0 1 99997 3 [],[35258]
3.917202 0.600000 3025 0 1 99996 4 [],[87357]
4.021035 1.400000 8723 0 1 99995 5 [],[3025]
4.056995 1.800000 48338 0 1 99994 6 [],[8723]
4.086150 2.100000 531 0 1 99993 7 [],[3025]
4.244996 5.100000 1930 0 1 99992 8 [],[3025]
4.293076 7.400000 43798 0 1 99991 9 [],[1930]
4.309884 7.400000 11812 0 1 99990 10 [],[43798]
4.542883 8.100000 17910 0 1 99989 11 [],[11812]
4.690483 8.100000 69 0 1 99988 12 [],[1930]
4.722899 20.200000 58585 0 1 99987 13 [],[69]
4.758985 20.300000 85436 0 1 99986 14 [],[531]
4.765106 20.300000 43649 0 1 99985 15 [],[69]
4.810884 20.600000 20751 0 1 99984 16 [],[1930]
4.815951 20.900000 73943 0 1 99983 17 [],[1930]
4.871166 21.100000 1699 0 1 99982 18 [],[69]
4.888281 24.400000 2612 0 1 99981 19 [],[69]
4.899580 26.100000 2328 0 1 99980 20 [],[531]
4.928818 27.200000 11283 0 1 99979 21 [],[69]
4.947491 27.900000 23106 0 1 99978 22 [],[11812]
4.988832 28.200000 50929 0 1 99977 23 [],[11283]
5.009377 28.200000 64987 0 1 99976 24 [],[69]
5.040949 28.200000 6180 0 1 99975 25 [],[69]
5.059902 28.300000 34940 0 1 99974 26 [],[1930]
5.076991 28.600000 60826 0 1 99973 27 [],[2612]
5.078310 28.600000 2137 0 1 99972 28 [],[48338]
5.097338 29.400000 4512 0 1 99971 29 [],[1930]
5.154544 30.700000 99769 0 1 99970 30 [],[1699]
5.187952 30.700000 82846 0 1 99969 31 [],[73943]
5.234313 30.700000 61166 0 1 99968 32 [],[531]
5.251157 30.700000 95421 0 1 99967 33 [],[2612]
5.292621 30.700000 1490 0 1 99966 34 [],[1699]
5.306158 33.000000 31195 0 1 99965 35 [],[69]
5.309490 33.200000 13129 0 1 99964 36 [],[1930]
5.329268 33.300000 28566 0 1 99963 37 [],[69]
5.398901 33.300000 6154 0 1 99962 38 [],[69]
5.410243 33.600000 86449 0 1 99961 39 [],[99769]
5.412292 33.700000 26437 0 1 99960 40 [],[69]
5.425270 33.700000 6069 0 1 99959 41 [],[1930]
5.447105 33.700000 67846 0 1 99958 42 [],[1930]
5.481259 33.700000 2429 0 1 99957 43 [],[1490]
5.514417 34.800000 30423 0 1 99956 44 [],[11283]
5.566758 34.800000 58822 0 1 99955 45 [],[69]
5.568885 34.900000 76576 0 1 99954 46 [],[20751]
5.583408 34.900000 22390 0 1 99953 47 [],[20751]
5.592454 35.000000 24109 0 1 99952 48 [],[1699]
5.662895 35.300000 48655 0 1 99951 49 [],[69]
5.691565 35.400000 4997 0 1 99950 50 [],[69]
5.707726 35.400000 88043 0 1 99949 51 [],[531]
5.735700 35.400000 27825 0 1 99948 52 [],[2328]
5.739773 35.500000 49469 0 1 99947 53 [],[4512]
5.816539 35.500000 97368 0 1 99946 54 [],[69]
5.835771 35.500000 55839 0 1 99945 55 [],[69]
5.900762 35.500000 27970 0 1 99944 56 [],[1699]
5.909334 35.700000 59883 0 1 99943 57 [],[69]
5.912351 35.700000 4786 0 1 99942 58 [],[69]
5.959792 35.900000 27478 0 1 99941 59 [],[35258]
5.972933 36.500000 14766 0 1 99940 60 [],[1699]
6.095291 36.600000 2022 0 1 99939 61 [],[1490]
6.127026 39.300000 17 0 1 99938 62 [],[11812]
6.133221 49.600000 19270 0 1 99937 63 [],[17]
6.140428 49.900000 33761 0 1 99936 64 [],[2022]
6.169868 50.200000 83088 0 1 99935 65 [],[1699]
6.175368 50.300000 34414 0 1 99934 66 [],[69]
6.194765 50.600000 76310 0 1 99933 67 [],[2328]
6.205623 50.700000 48152 0 1 99932 68 [],[531]
6.210585 50.700000 90602 0 1 99931 69 [],[11812]
6.244914 50.700000 793 0 1 99930 70 [],[2429]
6.245499 52.600000 890 0 1 99929 71 [],[69]
6.250092 54.600000 65407 0 1 99928 72 [],[531]
6.261217 54.600000 29746 0 1 99927 73 [],[890]
6.275699 54.900000 13896 0 1 99926 74 [],[69]
6.278309 54.900000 1864 0 1 99925 75 [],[2137]
6.295640 56.400000 62457 0 1 99924 76 [],[17]
6.303779 56.500000 60995 0 1 99923 77 [],[27478]
6.339068 56.500000 931 0 1 99922 78 [],[83088]
