IDPOP,TIME_SEQ,SEQ_COUNT
99999,2.892273,1
45041,61.416065,1
71029,29.590596,1
79207,44.005280,1
44703,77.489385,1
10128,80.396739,1
53828,83.156797,1
10592,50.022416,1
62202,72.824041,1
14536,51.996860,1
35457,63.649443,1
16021,65.993431,1
35482,76.209716,1
375,64.810740,1
4205,61.629379,1
48709,35.905100,1
7755,51.529490,1
73817,76.950331,1
19423,41.474062,1
31705,73.613443,1
98152,41.378509,1
88783,69.623399,1
31147,65.197982,1
1968,75.275426,1
83024,66.351239,1
12316,35.811157,1
46092,66.700045,1
61326,35.462670,1
15469,70.630810,1
1615,75.862648,1
2283,82.997946,1
85840,69.603238,1
78029,46.594955,1
33208,51.160547,1
2881,80.678563,1
3072,41.312361,1
77436,68.079955,1
75035,41.214992,1
68214,49.131092,1
38126,58.609014,1
68417,52.808953,1
26328,82.974838,1
22478,59.104749,1
56846,39.497895,1
97922,76.120747,1
37714,76.505419,1
40529,72.951301,1
54305,72.026634,1
36308,66.886711,1
3753,46.116361,1
24556,39.331542,1
76716,73.681388,1
1091,37.037076,1
42570,61.321468,1
65715,70.008795,1
54730,81.846201,1
7064,66.670093,1
54682,81.108191,1
49052,55.022650,1
46230,54.906216,1
69356,60.666978,1
334,76.005754,1
89532,61.924948,1
84236,67.361421,1
96705,76.013435,1
24943,64.104950,1
10585,79.499342,1
67382,65.382742,1
26848,74.948788,1
975,73.161507,1
1247,75.940683,1
78821,54.297435,1
53772,79.131285,1
5969,81.752716,1
95342,66.676993,1
97646,40.988470,1
9641,66.543093,1
3336,37.443685,1
80863,64.701367,1
25514,62.168220,1
49109,47.168636,1
96526,41.989005,1
76952,47.453398,1
22641,42.856569,1
4462,56.400366,1
4373,62.390780,1
47280,69.394964,1
18537,45.202886,1
44,47.380105,1
82043,65.300850,1
91680,52.490427,1
32106,73.184238,1
18133,54.180435,1
36016,55.789480,1
46113,72.895915,1
70504,72.772426,1
36447,42.660235,1
46032,47.471074,1
9881,64.007021,1
17073,61.775026,1
27634,67.080538,1
45825,45.575140,1
11274,64.411788,1
80087,81.578497,1
2745,78.223338,1
5670,58.044320,1
50,57.073715,1
7896,63.612681,1
39881,65.524829,1
25822,48.644777,1
10999,64.283504,1
39794,77.270746,1
44716,43.599763,1
12411,61.070886,1
20952,60.719801,1
28821,67.230894,1
71747,43.244151,1
77543,65.850832,1
44049,53.384997,1
19996,74.976686,1
2385,76.031840,1
6211,57.766726,1
17222,78.227501,1
11598,41.604148,1
50267,37.918964,1
46341,41.993694,1
87567,38.323052,1
5937,44.793251,1
2113,38.308698,1
86604,76.383312,1
36301,43.886261,1
26866,57.585094,1
1104,44.086875,1
1029,67.201328,1
6415,56.023858,1
7,41.840681,1
18968,77.466248,1
9188,50.318969,1
11157,66.137647,1
76198,81.001545,1
1,64.926810,1
10201,70.591009,1
51199,41.706137,1
66895,38.726891,1
34176,59.728924,1
55851,40.749036,1
3222,42.983443,1
29318,39.443783,1
49808,75.130817,1
66498,77.529729,1
16176,43.076334,1
14761,46.097831,1
79893,49.544228,1
81378,50.045369,1
16018,80.965747,1
3928,53.191903,1
9929,40.169611,1
24143,69.565710,1
64265,82.705323,1
72739,49.343331,1
42611,65.332491,1
71122,45.699685,1
42384,63.942597,1
13183,46.546905,1
15979,52.193849,1
370,67.779238,1
14245,64.101514,1
36319,68.380844,1
1163,64.130615,1
51600,61.628273,1
32949,58.855794,1
505,76.881027,1
69846,41.590402,1
4567,61.771986,1
1437,81.321911,1
22024,71.715262,1
50156,48.140650,1
19765,39.568553,1
32014,56.848024,1
56350,54.327895,1
8826,59.235193,1
33669,60.326960,1
13411,80.660991,1
19708,65.298798,1
2378,58.272433,1
30370,49.954547,1
1688,61.908511,1
21550,61.689610,1
39458,82.787690,1
12400,69.381141,1
16581,69.814580,1
60552,74.990449,1
1522,68.475203,1
8739,76.573013,1
84937,73.989310,1
28309,72.426490,1
77936,65.871364,1
64087,69.751735,1
12095,37.935734,1
62927,76.757557,1
79716,72.384321,1
82838,41.183499,1
345,55.338975,1
4413,68.457620,1
82347,42.996745,1
53025,51.196622,1
74103,79.169299,1
309,83.230560,1
88326,62.202763,1
22244,76.689021,1
42310,72.950735,1
96200,81.372452,1
16058,75.844312,1
1804,53.726793,1
25719,54.410305,1
92889,70.669865,1
65013,61.026271,1
15166,50.832562,1
24185,66.505543,1
34949,67.107532,1
45148,45.289453,1
54201,51.894381,1
96911,68.278092,1
79836,39.129190,1
85884,69.959834,1
7499,65.868438,1
6270,51.878756,1
4562,75.470299,1
22000,52.623703,1
42997,53.301450,1
234,42.318372,1
1886,82.519211,1
73542,44.637336,1
49756,76.999365,1
86453,61.398213,1
35468,54.236134,1
53603,78.272104,1
68736,79.959137,1
83795,64.195018,1
2892,47.861933,1
82315,54.140066,1
11647,39.957190,1
17155,51.741552,1
82569,60.189901,1
49209,67.165080,1
45559,55.802065,1
16349,63.496716,1
19621,77.963975,1
59121,64.980828,1
10747,53.629207,1
87608,67.770391,1
57074,43.680071,1
29702,57.082236,1
89606,80.613143,1
18470,77.730201,1
38977,79.681353,1
41025,68.594549,1
537,58.905096,1
418,45.941451,1
10752,52.886535,1
5160,63.594995,1
27834,69.521005,1
13416,63.700792,1
7712,77.177831,1
30029,59.744335,1
21417,72.393048,1
47413,72.899063,1
14397,71.485975,1
30302,80.132445,1
32441,75.931176,1
18511,57.727064,1
59003,77.338424,1
34994,54.401103,1
8203,39.213059,1
5046,67.800040,1
6378,79.988391,1
167,54.243513,1
54378,48.891257,1
77272,51.133492,1
32817,57.001486,1
11444,73.109579,1
49248,49.413350,1
41387,59.229667,1
92794,46.552939,1
63454,56.110946,1
6086,57.078605,1
39786,80.152093,1
21864,51.420027,1
78449,61.045265,1
28099,65.993370,1
59028,70.241405,1
74872,58.547754,1
8609,80.783443,1
98005,61.899098,1
11389,65.918622,1
26412,42.741157,1
6261,55.813511,1
33084,40.648617,1
449,76.690169,1
45051,53.302802,1
9178,75.884824,1
68535,66.765454,1
32741,64.137394,1
1893,77.082660,1
63094,63.719883,1
67157,81.170906,1
91302,66.399641,1
31463,57.126914,1
53033,67.049953,1
28352,75.291020,1
20914,69.391557,1
12035,62.020996,1
283,60.273225,1
30336,50.425388,1
58808,55.221100,1
72503,47.903565,1
37838,70.944442,1
67887,50.956810,1
1905,44.510702,1
64657,59.189754,1
41768,52.630526,1
36647,71.034921,1
46539,82.103065,1
65468,58.474652,1
26002,75.056465,1
560,79.689671,1
56031,74.628758,1
20040,52.314714,1
3674,59.643075,1
53903,47.098140,1
26933,83.486802,1
73550,42.831591,1
13498,66.422579,1
30446,79.684345,1
72820,54.853114,1
17421,39.506125,1
