IDPOP,TIME_SEQ,SEQ_COUNT
99999,9.881560,1
59603,22.042528,1
3277,7.331525,1
74001,9.554489,1
4907,18.148967,1
26008,19.981001,1
49199,14.020509,1
95534,17.660996,1
34312,22.039542,1
36793,19.151473,1
3209,19.673133,1
76943,18.956261,1
92906,13.783494,1
42864,20.006793,1
5505,20.393861,1
293,10.119496,1
4842,10.891194,1
45781,9.678332,1
99653,17.910748,1
1579,14.942016,1
31146,10.252492,1
85592,22.158711,1
25526,10.414105,1
49539,14.218833,1
79379,14.421231,1
17236,20.910125,1
2587,14.831677,1
45,15.643453,1
6623,13.495808,1
49056,18.338562,1
78197,11.127604,1
19712,13.239617,1
3524,15.757087,1
5479,18.342628,1
53446,11.392234,1
15,15.393259,1
12942,11.326189,1
57898,22.259134,1
1462,12.364604,1
18933,17.547962,1
62970,14.164438,1
10677,13.855474,1
12578,11.030902,1
99091,19.037822,1
1405,22.260544,1
15292,10.606995,1
65076,18.915391,1
66340,20.588870,1
5761,20.456397,1
62677,21.506980,1
1604,11.170374,1
12272,14.826252,1
5360,21.843063,1
849,14.746168,1
98227,21.499054,1
1125,17.732597,1
16529,17.907665,1
92260,16.015077,1
2194,16.210701,1
29128,14.573016,1
469,22.393933,1
33090,16.112065,1
52792,21.837695,1
21316,13.147766,1
32618,16.753162,1
87423,20.427262,1
71310,21.245386,1
70327,18.153974,1
4988,16.029979,1
62314,18.047581,1
48351,14.723224,1
28641,21.614830,1
5846,21.813387,1
90881,12.742207,1
91565,22.175397,1
72840,18.806447,1
21141,13.514063,1
8148,18.683879,1
9829,12.737736,1
1398,14.629229,1
33,20.136983,1
15365,19.479291,1
92396,21.512317,1
92852,20.195936,1
45402,20.164635,1
62147,16.973780,1
53037,21.076237,1
16514,20.665126,1
96415,13.509698,1
4823,14.127610,1
2666,17.863085,1
18972,22.346798,1
824,17.939093,1
54,18.004166,1
39163,18.708121,1
83093,13.732607,1
37030,14.988438,1
80989,12.884912,1
2448,22.555755,1
55935,16.675534,1
