IDREC,IDTR,TIME_TR
99999,NA,0
59603,99999,5.846253
3277,99999,6.943186
74001,3277,7.276892
4907,3277,7.391349
26008,59603,7.470362
49199,74001,7.647373
95534,3277,7.937750
34312,26008,8.213851
36793,3277,8.288109
3209,3277,8.433959
76943,3277,8.861201
92906,3277,8.916037
42864,3277,9.053067
5505,3277,9.101534
293,59603,9.431041
4842,293,9.560110
45781,4842,9.565915
99653,3277,9.578511
1579,49199,9.609939
31146,3277,9.684582
85592,4842,9.695060
25526,293,9.729536
49539,1579,9.791974
79379,1579,9.797885
17236,4842,9.802887
2587,293,9.925836
45,1579,9.935413
6623,1579,9.946316
49056,45,10.012187
78197,3209,10.057369
19712,293,10.080909
3524,1579,10.096278
5479,45,10.097034
53446,3524,10.128942
15,45,10.168201
12942,45,10.184218
57898,15,10.251598
1462,293,10.260699
18933,3524,10.261158
62970,45,10.265360
10677,4842,10.279597
12578,45,10.359895
99091,45,10.374050
1405,26008,10.398678
15292,15,10.414946
65076,293,10.440364
66340,65076,10.537530
5761,1579,10.547308
62677,31146,10.550728
1604,18933,10.584751
12272,3277,10.590960
5360,3277,10.603250
849,5505,10.609833
98227,1405,10.637750
1125,849,10.659390
16529,5479,10.686134
92260,849,10.691071
2194,849,10.693636
29128,15,10.699149
469,293,10.702667
33090,293,10.710050
52792,15,10.721509
21316,92260,10.748305
32618,5761,10.753253
87423,45,10.784199
71310,45,10.786087
70327,45,10.786668
4988,15,10.790685
62314,18933,10.800801
48351,45,10.806320
28641,4842,10.812303
5846,849,10.820476
90881,849,10.836481
91565,4842,10.847774
72840,1604,10.879034
21141,45,10.907612
8148,1604,10.965865
9829,1405,11.051656
1398,469,11.051880
33,16529,11.066050
15365,33,11.069564
92396,33,11.087614
92852,12272,11.091177
45402,5360,11.122204
62147,3277,11.136291
53037,33,11.138081
16514,33,11.142399
96415,33,11.147364
4823,33,11.182428
2666,33,11.189205
18972,33,11.193396
824,33,11.199533
54,6623,11.208670
39163,33,11.219490
83093,293,11.280743
37030,17236,11.286896
80989,33,11.296059
2448,1579,11.306405
55935,16529,11.309566
