IDPOP,TIME_SEQ,SEQ_COUNT
99999,23.553107,1
65051,30.584906,1
51770,33.193193,1
52731,21.093608,1
65795,21.049645,1
1651,18.292742,1
1784,12.832094,1
49993,15.870175,1
6551,22.789061,1
7875,15.756037,1
73728,13.128700,1
1218,28.000227,1
59831,20.475599,1
5172,30.509284,1
8250,21.728792,1
94907,17.829203,1
9562,21.148524,1
1444,23.298436,1
4882,19.396328,1
68899,23.517401,1
7686,17.020667,1
41272,26.335080,1
90224,21.250520,1
66270,24.079202,1
29456,20.824448,1
54682,17.990116,1
82749,31.493133,1
96,27.208461,1
9474,18.014041,1
59480,19.629990,1
43985,27.300393,1
653,27.975569,1
33426,24.221719,1
42580,33.020561,1
2007,17.406733,1
77822,23.323518,1
28333,28.266604,1
5593,17.697779,1
98315,31.108574,1
99834,15.220689,1
6156,20.206902,1
38504,30.703288,1
53606,16.777027,1
31519,20.973105,1
4015,26.592784,1
90354,18.972561,1
7795,19.673548,1
11906,25.203607,1
94146,23.486959,1
3150,24.399389,1
83630,27.930874,1
18881,30.602634,1
93470,29.584869,1
83198,23.653092,1
120,27.903379,1
19983,28.274922,1
61780,24.193232,1
12729,32.980149,1
22726,17.772395,1
10756,19.000678,1
98558,32.593486,1
10028,19.074767,1
52227,20.928983,1
6549,24.601414,1
57103,26.410174,1
10477,26.853315,1
85842,32.847955,1
89478,31.405677,1
24905,21.947367,1
5523,19.425103,1
94365,23.774565,1
76326,16.718052,1
87763,32.913857,1
62947,29.887055,1
4068,24.038826,1
70850,17.494813,1
70544,33.454870,1
90102,28.743608,1
1127,31.123860,1
86028,23.038721,1
47069,32.015966,1
9306,25.167202,1
7287,20.758681,1
16051,16.880860,1
19827,33.483108,1
82464,21.192572,1
71371,23.943004,1
69590,20.227033,1
65992,31.978118,1
1551,31.069311,1
98055,16.993829,1
2826,33.490056,1
83524,34.440048,1
6482,25.584735,1
5933,21.730217,1
2709,22.623347,1
30003,22.712025,1
21344,18.833172,1
1415,26.450505,1
81624,31.766796,1
36700,22.837445,1
5764,29.867954,1
22320,19.077844,1
81169,30.327783,1
53894,24.736532,1
6775,27.622394,1
2861,17.056571,1
25072,31.087029,1
20980,27.606622,1
8405,17.940695,1
36568,20.994884,1
10269,32.882057,1
556,34.257502,1
39522,20.506004,1
12733,25.125921,1
91485,33.449303,1
85755,21.116831,1
1371,20.740021,1
29022,19.378751,1
6932,31.350643,1
7220,29.968554,1
2788,30.239086,1
4540,24.140055,1
537,22.810170,1
44613,19.175838,1
10817,20.043648,1
6320,21.096621,1
253,33.395425,1
67633,31.314862,1
68812,24.121243,1
51535,32.435995,1
201,18.078936,1
13154,23.620316,1
3552,21.858248,1
22921,24.803888,1
551,20.504504,1
11,17.464305,1
69140,20.819861,1
69230,22.939656,1
74078,33.142200,1
5855,34.049518,1
73549,28.048877,1
79189,22.659022,1
31684,31.185442,1
2986,28.157616,1
83094,31.709190,1
3795,20.033081,1
394,29.205285,1
13210,20.389656,1
54362,27.419626,1
94642,27.221253,1
55611,32.399945,1
90749,19.536837,1
15322,19.916806,1
93081,22.964566,1
27121,18.707487,1
21633,29.209404,1
14641,33.615061,1
82936,26.629305,1
41508,26.438485,1
16231,30.105215,1
94099,31.624739,1
42071,24.818486,1
31094,24.144466,1
15209,29.540355,1
21025,32.390840,1
99951,17.373290,1
39927,22.296489,1
10079,18.949481,1
29279,24.048410,1
23477,31.503276,1
3865,27.801837,1
471,32.650115,1
20460,28.120310,1
16926,26.356671,1
69517,18.368458,1
37571,18.025287,1
44505,29.137450,1
42539,24.626496,1
13261,19.056825,1
98952,18.595259,1
33232,18.462244,1
51211,20.469019,1
25617,24.294610,1
3198,19.949006,1
56,27.557441,1
87250,26.355794,1
18275,24.692773,1
4021,17.299656,1
1774,27.721579,1
35838,33.443289,1
23292,29.058675,1
75463,23.374181,1
7632,24.551122,1
3044,29.263237,1
6788,21.695234,1
4294,25.006750,1
14693,18.590565,1
87181,23.409083,1
1213,23.503793,1
