None	65051	0
65051	99999	3.837009
51770	65051	7.988460
52731	51770	9.158206
65795	52731	9.205129
1651	65051	9.402497
1784	51770	11.457756
49993	52731	11.496972
6551	1651	11.784349
7875	1784	11.830485
73728	1784	12.208976
1218	1784	12.403833
59831	7875	12.586824
5172	1218	13.144284
8250	1218	13.175040
94907	5172	13.240169
9562	5172	13.386926
1444	7875	13.584163
4882	49993	13.629504
68899	7875	14.047857
7686	5172	14.141139
41272	5172	14.146271
90224	6551	14.173234
66270	4882	14.379138
29456	1784	14.444443
54682	1784	14.457627
82749	68899	14.548996
96	1444	14.607818
9474	96	14.727601
59480	96	14.760582
43985	9474	14.776841
653	1651	14.855323
33426	73728	14.864546
42580	96	14.917401
2007	6551	14.998234
77822	7686	15.024724
28333	1444	15.046933
5593	1218	15.053896
98315	96	15.059832
99834	96	15.101601
6156	1784	15.115405
38504	7686	15.154472
53606	8250	15.164075
31519	98315	15.165982
4015	96	15.179668
90354	96	15.200472
7795	96	15.212062
11906	9474	15.248173
94146	7686	15.259300
3150	96	15.259623
83630	90354	15.266137
18881	1651	15.302475
93470	1444	15.326594
83198	11906	15.372290
120	653	15.425127
19983	4882	15.451763
61780	96	15.464316
12729	96	15.470523
22726	120	15.481328
10756	120	15.498489
98558	653	15.500252
10028	4882	15.529389
52227	42580	15.530704
6549	2007	15.535097
57103	33426	15.535288
10477	120	15.535653
85842	120	15.605962
89478	2007	15.623104
24905	96	15.667043
5523	4015	15.680036
94365	120	15.699331
76326	18881	15.711347
87763	1218	15.711399
62947	10477	15.752013
4068	96	15.765846
70850	4068	15.847956
70544	7875	15.850785
90102	6549	15.870999
1127	96	15.904933
86028	5172	15.910157
47069	96	15.927234
9306	1127	15.940485
7287	4015	15.944892
16051	5523	15.967019
19827	90224	15.967251
82464	96	15.985428
71371	83198	15.994383
69590	1127	16.002397
65992	1218	16.007973
1551	120	16.027893
98055	3150	16.162878
2826	653	16.180189
83524	10477	16.194227
6482	1127	16.206555
5933	96	16.209481
2709	19827	16.222024
30003	96	16.240966
21344	10477	16.248231
1415	1127	16.285068
81624	49993	16.291608
36700	1415	16.324214
5764	5172	16.369989
22320	6156	16.386227
81169	96	16.403950
53894	1551	16.442829
6775	94146	16.462014
2861	65992	16.462168
25072	5172	16.505906
20980	96	16.511424
8405	2861	16.524072
36568	1551	16.576805
10269	96	16.593932
556	653	16.594176
39522	1218	16.595817
12733	3150	16.608227
91485	10028	16.650503
85755	653	16.665555
1371	120	16.673965
29022	1127	16.681249
6932	1551	16.687962
7220	96	16.698510
2788	22726	16.733695
4540	556	16.736180
537	6482	16.736489
44613	556	16.737249
10817	96	16.737530
6320	10756	16.738423
253	120	16.744604
67633	10028	16.745714
68812	4882	16.759873
51535	7287	16.761930
201	1218	16.780582
13154	2709	16.784725
3552	253	16.793065
22921	1371	16.811032
551	120	16.832182
11	90102	16.856256
69140	1127	16.860562
69230	11	16.867339
74078	7287	16.867735
5855	11	16.869447
73549	6932	16.878002
79189	11	16.880435
31684	11	16.886287
2986	11	16.890528
83094	11	16.894848
3795	5764	16.900434
394	31519	16.900870
13210	4882	16.903744
54362	21344	16.916968
94642	253	16.927958
55611	7287	16.937975
90749	76326	16.938388
15322	2709	16.944533
93081	11	16.952448
27121	96	16.963202
21633	1415	16.967680
14641	394	16.973374
82936	11	16.980810
41508	1415	16.995664
16231	6156	17.000971
94099	11	17.019424
42071	11	17.028564
31094	4882	17.037023
15209	11	17.055268
21025	6482	17.066321
99951	394	17.066762
39927	66270	17.076938
10079	6549	17.085775
29279	11	17.086012
23477	11	17.093685
3865	6156	17.098859
471	11	17.106731
20460	1127	17.109535
16926	6156	17.110100
69517	394	17.119364
37571	11	17.122416
44505	6320	17.126965
42539	11	17.128015
13261	551	17.130380
98952	11	17.136504
33232	21025	17.144480
51211	11	17.145356
25617	3552	17.160265
3198	11	17.163820
56	1218	17.165032
87250	54682	17.168660
18275	11	17.180520
4021	56	17.182178
1774	11	17.183470
35838	11	17.184405
23292	96	17.190462
75463	1127	17.192938
7632	31094	17.198843
3044	653	17.203439
6788	2709	17.205190
4294	556	17.212926
14693	537	17.213618
87181	11	17.217545
1213	11	17.220971
