IDREC,IDTR,TIME_TR
99999,NA,0
65116,99999,2.579823
25027,65116,13.602133
14557,99999,15.026863
2806,14557,15.080091
8980,2806,16.293193
24740,25027,17.293988
2152,2806,17.424296
97731,2152,17.459063
57773,2152,17.938529
81671,2152,18.218585
29365,8980,18.531367
84554,97731,18.814091
4282,2152,18.913077
14680,2152,18.974876
84869,2152,19.219921
2778,81671,19.351068
45424,8980,19.559195
3711,29365,19.670995
8460,2806,20.159084
12937,2778,20.178755
4125,12937,20.271509
67851,2806,20.313876
71657,4282,20.330247
144,4125,20.518631
37344,144,20.636124
5477,144,20.702577
17463,3711,20.710032
9096,144,20.797061
46327,3711,20.850134
20608,14680,20.883569
60501,67851,20.933017
3660,2152,21.019242
24481,144,21.152851
478,3711,21.157674
4555,144,21.444499
97389,2778,21.506252
53153,478,21.557388
59389,25027,21.567920
18704,84554,21.627468
69475,144,21.636647
26320,97389,21.689631
25611,14680,21.690354
19912,144,21.713719
53310,144,21.760121
50226,144,21.813900
76604,19912,21.849608
59216,50226,21.890930
69,144,21.895793
9203,144,21.990860
27779,69,22.018842
64312,3660,22.066874
54981,478,22.077116
78159,24740,22.087910
310,3711,22.174193
3,144,22.208630
18427,3,22.214916
9258,3,22.219008
27354,3,22.224773
93030,310,22.231493
34611,69,22.232363
64452,3,22.232858
33289,3,22.235687
80707,3,22.239916
26757,3660,22.257343
133,3,22.265561
33432,3,22.272408
32657,3,22.283031
82370,3,22.286317
38998,69,22.292028
12341,3,22.292263
42057,3,22.299149
19935,93030,22.300823
55059,3,22.302234
70207,9096,22.305068
307,3,22.311332
62423,3,22.316676
26627,9203,22.320188
28501,25611,22.321524
14571,144,22.329677
98505,3,22.330449
11553,3,22.332412
6586,3,22.338106
77386,3,22.350319
95002,3,22.355636
96274,310,22.356737
29847,310,22.368671
45469,69,22.369360
4890,3,22.380045
323,310,22.384523
56086,3,22.388257
56622,3,22.391983
3934,3,22.404353
2827,3,22.416389
67842,3,22.421372
1366,323,22.428643
26754,307,22.429106
4499,3,22.434744
15390,3,22.435156
7368,3,22.439679
15690,3,22.451659
99472,69,22.454361
25225,19935,22.457305
92374,3711,22.459680
26617,3660,22.467051
32345,3,22.468124
93703,15390,22.469198
98403,3,22.480734
25662,3,22.483393
17906,478,22.487986
32,3,22.490775
67232,3,22.512450
35959,32657,22.523060
44773,3,22.524786
6700,310,22.526646
69021,3,22.529022
28986,3,22.531492
5131,4125,22.541884
64074,4555,22.553398
383,3,22.568650
29607,3,22.572093
12043,3,22.572284
34012,34611,22.575717
62056,3,22.578143
79807,3,22.583902
52647,307,22.587456
8529,3,22.596138
13742,3,22.598437
64665,3,22.603285
37372,32,22.605837
80037,3,22.606537
301,3,22.618489
13512,18704,22.624430
20047,144,22.626599
23471,69,22.627549
25381,99472,22.631970
45811,25611,22.632758
12181,8460,22.636476
33084,3,22.649258
19409,3,22.653070
85346,20047,22.658508
53026,3,22.659015
2702,3,22.660641
37738,3,22.676196
123,32,22.677169
41140,18704,22.680884
28334,60501,22.684470
382,69,22.685070
69866,3,22.689657
59647,3,22.693240
87575,3,22.698071
75644,3,22.700009
155,4125,22.704457
17086,3934,22.727119
54426,25611,22.728830
5629,3,22.731158
65900,3,22.734251
512,3,22.739920
48976,3,22.740018
33139,14571,22.745990
89460,3,22.750223
4217,3,22.751628
82799,3,22.761907
93081,3,22.763851
22230,1366,22.766133
6130,3,22.767138
3213,3,22.776399
34872,93703,22.777027
21190,18704,22.791044
31961,4125,22.794992
36509,4890,22.806955
53635,50226,22.810988
1510,3,22.812097
816,3,22.815080
46891,3,22.822443
3077,3,22.824863
34593,21190,22.830429
68699,50226,22.834219
60007,4125,22.839062
2945,3,22.844460
57575,3,22.846020
14190,28334,22.849463
62872,3,22.850897
27527,3,22.862255
27915,133,22.865041
22689,155,22.869139
13334,3,22.869849
9631,6130,22.875145
75270,123,22.875668
78858,3,22.878558
21307,69,22.881012
57819,3,22.883504
978,155,22.885238
1457,3,22.889431
68181,37738,22.891523
30769,3,22.896608
1053,3,22.902382
1041,3,22.907982
30854,3,22.913903
66706,3,22.916211
4613,301,22.916458
113,123,22.920232
22048,3,22.921230
31287,155,22.929159
32316,133,22.938670
2250,113,22.939618
87909,1457,22.947848
580,155,22.953531
548,3,22.966990
58889,3,22.972611
18740,3,22.976774
65380,31287,22.983055
27748,383,22.983979
51268,133,22.985731
69093,25225,22.994381
5765,2702,22.995464
62592,3,22.995931
1890,310,22.996293
10193,3,22.996643
37043,6130,22.998305
50898,34012,23.000273
8285,15690,23.027545
43754,3,23.037618
26849,2827,23.053586
15441,3,23.056619
709,54981,23.056763
56904,478,23.068930
5871,14190,23.073445
16836,3,23.074085
68540,25027,23.080662
91037,3,23.083528
43269,3,23.085222
60455,310,23.087026
10259,3,23.088889
1893,383,23.088970
55918,32,23.101870
85072,123,23.104343
57516,3,23.126151
1897,3,23.129030
13827,155,23.135361
57393,3,23.138872
12319,144,23.139659
1777,3,23.139842
24537,3,23.140885
10228,323,23.142105
16304,96274,23.148495
254,3,23.150102
89192,9258,23.159181
93479,113,23.160570
52671,133,23.162809
92965,3934,23.162847
34691,26627,23.166920
75127,6700,23.173511
354,254,23.183819
13600,3,23.188819
3050,6700,23.192492
67549,31287,23.192637
21937,323,23.193609
6661,15441,23.194862
49134,28501,23.195504
483,68540,23.199491
485,3,23.199557
3820,3,23.199568
98232,65900,23.201097
27696,6661,23.208810
17841,113,23.213872
23377,155,23.214373
76477,155,23.218022
22653,113,23.219616
25691,3,23.223346
63573,307,23.226139
66306,3,23.227083
23219,3,23.229303
4530,483,23.230430
89380,3,23.237624
9518,483,23.244421
186,3,23.247126
36386,69,23.249317
22535,3,23.252477
59371,21937,23.253346
15094,8460,23.258134
14892,3,23.260888
89370,709,23.263067
11524,10228,23.263717
1498,3,23.265867
36116,16836,23.267840
37175,3,23.269078
476,383,23.271259
23029,3,23.275965
3541,1510,23.284233
54564,310,23.285184
44930,69,23.289334
36387,28334,23.291381
6709,69,23.291646
80852,307,23.297625
14849,155,23.305736
40907,133,23.306376
10053,3,23.311170
66338,978,23.322639
67841,310,23.328389
8036,485,23.329414
67711,323,23.329519
76182,186,23.331928
1275,476,23.333066
27690,3,23.334258
62754,3,23.346081
92102,3,23.348431
5510,3934,23.353621
29252,14892,23.355572
35849,254,23.358073
30978,37738,23.365154
23961,155,23.365660
42154,14680,23.373879
33901,483,23.375300
825,3,23.380544
4009,133,23.384160
2481,3,23.392937
67014,50226,23.394509
97102,6586,23.399933
350,3,23.400050
2837,3,23.400240
80,709,23.404212
27547,155,23.404702
22901,3,23.418497
23614,59371,23.422716
46158,301,23.424561
13714,3050,23.426259
763,3,23.437515
15502,3,23.438968
20460,13742,23.439271
61048,478,23.442959
387,69,23.443110
66124,483,23.443760
157,2806,23.447320
43575,3,23.448493
23,157,23.452245
