IDREC,IDTR,TIME_TR
99999,NA,0
16642,99999,0.573055
32631,16642,0.917025
18850,16642,0.962171
22712,16642,1.130770
61308,16642,1.639577
68946,16642,2.376958
18321,16642,2.593530
38193,32631,2.760535
56798,16642,3.801155
39542,68946,4.570014
61000,16642,4.891980
67945,32631,5.534603
6495,18850,5.989469
91199,6495,6.179636
5172,61308,6.821173
22709,16642,7.087928
88881,22712,7.124011
1428,39542,7.194337
18660,99999,7.200060
525,18660,7.428869
19559,525,7.680101
61060,61000,7.752797
35646,18660,7.765619
48121,22709,7.800552
40979,39542,7.838019
24087,1428,7.971167
2129,38193,8.064863
1981,6495,8.257480
62771,56798,8.372238
5558,1428,8.385831
43660,6495,8.425400
78945,35646,8.430694
57959,32631,8.496616
77937,1981,8.575228
3061,16642,8.577605
1292,18660,8.609615
17,2129,8.626768
45458,17,8.633760
48858,45458,8.694438
50,17,8.697149
31724,6495,8.728374
96690,3061,8.784804
7329,17,8.788036
7218,24087,8.795344
9351,7218,8.802141
72022,17,8.810643
71699,48858,8.816605
4661,7218,8.824981
89251,5558,8.826395
94914,7218,8.826422
27389,4661,8.838724
43849,4661,8.846297
3182,17,8.859214
22596,17,8.880223
78278,17,8.884491
57821,1981,8.915035
19190,17,8.919660
3163,1292,8.951509
18711,1428,8.953461
75318,7329,8.953722
18492,72022,8.959410
9724,50,8.985754
1494,50,8.987898
4491,50,8.987959
56079,18321,8.995516
40097,17,9.004471
44513,17,9.023119
26834,1981,9.024764
66441,525,9.033305
9672,17,9.072957
16611,17,9.087667
1514,1292,9.111198
9878,1428,9.132577
193,1428,9.145458
86407,17,9.156931
8120,17,9.183100
46201,16611,9.208733
96558,17,9.210558
37047,1292,9.255335
6378,193,9.261163
1097,193,9.266509
72519,27389,9.267680
89197,1494,9.270565
94625,193,9.274065
29284,17,9.277259
3124,17,9.296726
19782,17,9.299194
88597,50,9.325988
95801,1097,9.332296
14565,17,9.359186
95120,193,9.392771
74091,193,9.402814
25413,193,9.409816
2746,1097,9.411004
23547,2129,9.416383
11286,193,9.431376
31917,9672,9.434758
80901,16611,9.460049
54846,17,9.463620
73114,193,9.468493
89763,193,9.512040
17349,61060,9.531544
19995,1514,9.554893
39008,50,9.567685
93979,17,9.588279
44335,43849,9.591359
31207,193,9.593450
47454,45458,9.598457
20646,193,9.607790
78683,193,9.622620
55683,193,9.637907
8717,193,9.639648
65090,193,9.663641
5036,1428,9.665728
48688,525,9.688409
83902,50,9.694266
48815,6378,9.694787
84713,1097,9.694865
2024,1097,9.698662
64255,193,9.705040
4995,17,9.709130
3129,193,9.724271
35984,3061,9.729852
48359,17,9.769343
96297,3061,9.783587
378,7218,9.787138
53560,45458,9.801144
21835,84713,9.820401
73922,50,9.828084
45134,1097,9.831037
33680,11286,9.863808
6853,1428,9.909866
14904,45458,9.912382
136,17,9.920363
20430,378,9.926213
73887,17,9.931001
96141,193,9.966774
4695,78683,9.969222
70812,5172,9.970676
8483,43660,9.984964
81094,50,10.004574
11463,17,10.011172
40266,2129,10.021322
282,83902,10.030642
66932,378,10.046241
79534,1097,10.048322
38773,9724,10.058613
4117,2746,10.059203
13672,17,10.064654
33442,378,10.064926
51080,91199,10.070613
26967,378,10.072558
85359,56798,10.079209
10,55683,10.088185
69169,17,10.099630
42688,38773,10.112068
5720,1292,10.116226
7091,6378,10.117671
77545,44513,10.124526
10110,525,10.135215
3306,17,10.145052
91350,193,10.147057
1670,10,10.147588
34800,3124,10.149137
1051,1514,10.151519
