IDREC,IDTR,TIME_TR
99999,NA,0
90006,99999,2.310235
36539,99999,5.609437
45934,36539,6.222468
15507,36539,6.903778
45602,15507,7.387093
19714,45602,9.029894
280,90006,9.293219
34043,280,9.392660
31917,280,9.451037
46506,280,9.504169
9718,280,9.543212
52628,280,9.591372
8050,46506,9.609192
42665,280,9.657925
36813,280,9.666801
9723,280,9.685105
24012,280,9.764889
52158,280,9.773807
24653,280,9.848781
63604,280,9.995768
9878,280,10.063524
16291,280,10.072627
82924,280,10.249232
88131,42665,10.289333
3402,280,10.299148
6720,280,10.427692
823,280,10.555591
3587,280,10.612353
97047,24653,10.615600
16909,280,10.649001
25888,280,10.664937
32299,16291,10.667627
71001,8050,10.679744
81835,280,10.727870
26050,280,10.757112
85303,8050,10.791226
34910,9878,10.827474
32822,280,10.829943
52845,34910,10.840865
98381,3402,10.871885
29409,32299,10.892420
28307,8050,10.934843
97165,280,10.946781
82995,280,10.971763
29472,9878,10.979878
87453,3402,10.990024
30,97047,11.017802
90848,8050,11.064078
16937,30,11.090762
76,9718,11.129507
16328,30,11.144256
48756,24012,11.146962
2910,30,11.163294
21844,76,11.164010
47789,280,11.180546
88852,76,11.226265
84588,30,11.250607
9704,19714,11.276510
8374,16937,11.294322
11105,3402,11.314805
99061,280,11.358489
63118,26050,11.383376
46837,30,11.453029
10412,76,11.493520
658,30,11.501955
48393,658,11.528389
17857,76,11.551782
64505,28307,11.575909
26145,280,11.632058
667,280,11.642528
65513,30,11.644929
19831,16291,11.666140
2311,47789,11.666571
81799,16328,11.671645
30941,280,11.696949
40268,32299,11.711709
1925,280,11.751837
448,280,11.763234
67144,40268,11.803077
1401,3587,11.804578
23823,30,11.807607
41932,30,11.813383
5225,3402,11.818456
59069,30,11.820286
24711,9704,11.835812
59955,76,11.854868
25210,81799,11.868695
95175,658,11.874712
44260,658,11.875208
53199,16328,11.876325
7965,2311,11.879574
23334,21844,11.892648
54731,25888,11.901880
33659,280,11.931287
43247,2311,12.026265
13634,16291,12.032787
40728,2311,12.036882
72294,280,12.050154
94717,30,12.068946
94986,280,12.070307
62711,21844,12.070422
79151,76,12.072987
51700,76,12.082421
87153,8050,12.100750
67235,30,12.108988
736,7965,12.126308
438,76,12.128551
41222,76,12.146145
40570,9723,12.155963
9700,280,12.197503
25351,667,12.200931
29308,2910,12.204002
3521,2311,12.236965
82565,16328,12.237249
6637,76,12.242443
63373,30,12.244182
60099,280,12.272499
24576,280,12.294379
41889,76,12.299072
54082,280,12.312216
32298,2311,12.336277
19986,54082,12.343790
13113,76,12.352881
71434,5225,12.402552
77891,9878,12.409747
80334,30,12.418793
1275,736,12.432902
18897,76,12.443404
19168,658,12.444184
4485,2311,12.447995
17526,76,12.454519
1764,30,12.458298
27033,2311,12.467623
2237,280,12.487271
52202,2910,12.492360
80602,823,12.496075
43346,63118,12.499045
8395,30,12.503206
33495,736,12.510305
264,30,12.524754
57701,280,12.526253
53663,24012,12.526783
4111,448,12.540485
29972,438,12.558203
36812,19168,12.562987
57597,76,12.574028
84934,98381,12.585922
75780,62711,12.587124
8401,1401,12.591023
22449,280,12.602332
31955,1401,12.602876
24941,280,12.633372
21376,30,12.635220
8158,438,12.641342
35807,2311,12.642621
86393,736,12.642925
71900,438,12.652677
12788,30,12.653505
59738,2311,12.654143
2935,658,12.657841
73883,3402,12.672738
76570,21844,12.682290
1503,76,12.683156
86020,24012,12.684949
61699,30,12.685299
94121,667,12.686379
11378,667,12.691690
