IDREC,IDTR,TIME_TR
99999,NA,0
22052,99999,5.212347
8108,22052,5.293017
30078,8108,5.392167
61320,8108,5.858477
0,8108,5.962693
37758,0,5.974063
26416,0,5.988725
92280,0,5.991433
6404,0,5.993638
98810,0,5.999654
3248,0,6.014645
98054,0,6.066112
10435,0,6.152527
508,0,6.161783
17571,0,6.162002
1832,0,6.173363
58664,0,6.179443
82401,0,6.182124
913,0,6.202495
26407,0,6.220354
41272,0,6.229075
48786,0,6.233517
50202,0,6.270425
660,0,6.277321
58569,0,6.281161
24437,0,6.289885
13337,8108,6.355818
97160,0,6.356257
49999,0,6.358302
51260,0,6.361208
37714,0,6.366841
13572,22052,6.393658
90302,26416,6.415283
10998,8108,6.426352
2742,0,6.433024
27179,0,6.442932
800,0,6.446653
19746,0,6.446843
14441,0,6.448270
99767,26407,6.491194
74110,0,6.491368
68035,508,6.496077
9518,13572,6.506706
234,0,6.507416
8312,0,6.525386
25722,913,6.527554
14372,0,6.538782
2,14372,6.563690
26695,2,6.573695
39682,9518,6.600636
86356,2,6.605861
61424,22052,6.610506
15521,0,6.610823
34656,0,6.613736
7280,0,6.631325
2062,0,6.638853
7909,0,6.639360
2198,0,6.645381
33426,0,6.646093
217,2,6.652830
22800,2,6.653172
43,2,6.672356
46284,2,6.679859
6566,43,6.679997
80205,0,6.689750
10117,2,6.690799
39219,2,6.698625
85359,0,6.702067
89552,0,6.705817
20247,2,6.705835
14668,2,6.706402
34744,2,6.718515
99695,2,6.721392
23694,2,6.722076
373,2,6.724632
2788,660,6.725254
67395,2,6.738106
15467,2,6.738724
757,2,6.741205
8027,2,6.746143
57436,2,6.748892
71802,0,6.751014
574,2,6.753432
41273,2,6.762509
9607,43,6.795280
198,2,6.798628
51,2,6.799068
67609,2,6.801582
15,2,6.807564
13114,0,6.811988
65360,2,6.822671
4087,2,6.823265
20945,2,6.826826
18798,2,6.830647
701,0,6.839955
140,0,6.840373
3867,0,6.845581
14944,0,6.850897
52865,0,6.852181
3144,2788,6.863839
10731,3144,6.864262
76227,2,6.865481
70416,3248,6.865935
65642,9607,6.866021
39857,2,6.877367
3804,14944,6.878947
67172,15,6.879017
48391,0,6.882601
6228,2,6.886164
61416,800,6.888959
358,2,6.893747
51484,0,6.903538
803,2,6.905053
2719,20945,6.905826
3961,2,6.916797
10976,0,6.919274
152,2,6.920481
47648,2,6.920602
74454,2,6.922871
50977,2,6.926009
36239,508,6.931633
3244,2,6.932374
7726,0,6.941027
6999,0,6.947543
32128,3961,6.949768
81438,51,6.954684
26412,757,6.954959
36618,2,6.957711
13691,2,6.962410
21302,574,6.968622
13246,2,6.971256
293,2,6.972135
202,41272,6.974168
15433,2,6.974655
42389,2,6.977045
92683,2,6.977047
49555,20247,6.978386
23511,3244,6.986945
23384,51,6.989563
20448,0,6.992844
2046,0,6.994554
8488,0,6.995130
20738,803,6.996299
73385,2,7.000242
99525,23694,7.000594
7794,0,7.003805
3765,2,7.007057
36792,803,7.007744
30835,0,7.010881
42505,2,7.014096
54850,0,7.015434
13288,0,7.018824
35475,2,7.021160
16002,2,7.031137
46690,217,7.032457
22176,2,7.033789
91537,15,7.038249
35185,0,7.043723
10586,2,7.044685
22428,2,7.046180
311,2,7.053633
33603,234,7.053636
60192,2,7.054272
506,2,7.058690
10055,15,7.063854
33639,0,7.070737
5374,6404,7.082930
385,2,7.087318
5806,2,7.089804
90950,311,7.092316
45281,73385,7.097642
446,43,7.099170
16714,217,7.099250
96760,757,7.106906
15146,2,7.107407
18839,234,7.116278
439,0,7.120256
15398,0,7.127324
22059,2,7.128502
43073,385,7.128732
16294,198,7.129796
91888,202,7.135243
18720,198,7.135460
8675,0,7.138233
3508,2,7.150126
75731,2,7.151448
21001,2,7.152077
80568,0,7.152136
1630,202,7.153801
62496,0,7.154660
37356,51,7.158246
84131,15,7.159040
11051,43,7.165621
77735,660,7.170739
15665,14441,7.175265
54771,0,7.176785
88,10998,7.176938
491,3244,7.177076
1725,660,7.179067
94901,0,7.180332
55774,293,7.181339
50982,70416,7.183866
30084,2,7.184327
4921,2,7.186946
12524,0,7.187049
72746,16294,7.190465
94111,15,7.191183
47592,15,7.192061
50983,2,7.197428
53125,8108,7.201792
40394,2,7.202824
59455,3804,7.206232
32633,5806,7.206903
54441,508,7.208858
23302,152,7.210778
55595,39219,7.212892
11393,43,7.213549
61,15,7.213713
42652,803,7.217756
185,43,7.224277
206,61,7.229787
32623,88,7.230351
26838,51,7.234507
40610,439,7.234855
98258,0,7.234904
28565,2,7.238291
821,15,7.242445
3436,2,7.243244
27268,46690,7.244587
73717,2,7.248882
27325,0,7.249946
26722,2,7.256699
21661,3244,7.257378
87696,2,7.257946
31161,508,7.258407
60702,198,7.260726
66577,61,7.262655
38996,22052,7.263487
7821,15,7.263561
97596,15,7.265441
50,82401,7.267832
18443,50,7.272315
33840,50,7.274825
42065,43,7.275870
191,61,7.276255
84587,61,7.278013
94,61,7.279820
4343,11051,7.280154
68669,50,7.284010
35664,2788,7.284835
12160,0,7.289183
2879,185,7.291220
71294,61,7.291449
1105,15,7.295534
3476,51,7.297878
20689,2,7.298004
3972,88,7.300006
39685,3804,7.300796
27310,2,7.308029
85088,50,7.311350
94668,2,7.313336
6164,97160,7.314366
95938,198,7.315721
24637,2,7.316606
55499,0,7.316781
25802,88,7.317024
22116,6164,7.317982
55445,2,7.318872
22092,2,7.323660
18203,2,7.324205
54225,358,7.332736
5084,8108,7.333196
78870,508,7.333964
9127,2,7.334054
58588,446,7.335173
10063,0,7.338236
41876,0,7.344377
48406,61,7.360568
71929,22052,7.362964
70184,8675,7.372811
47,0,7.373535
91048,25722,7.375496
6757,2,7.377572
25218,14372,7.380275
17986,20448,7.380485
28421,2719,7.385930
6763,311,7.391891
7983,3244,7.394539
21890,508,7.395105
26250,2,7.397712
52109,2,7.397900
23392,0,7.403854
52120,26250,7.405892
6517,3804,7.406885
71710,91048,7.407517
16906,491,7.408710
625,13572,7.408838
53730,61,7.410134
26925,7794,7.413128
41744,2,7.415135
65325,61,7.418417
2202,625,7.421167
1634,0,7.424097
1054,51,7.425339
19832,47,7.433312
72332,43,7.436828
50567,1634,7.438266
7327,0,7.441935
9897,625,7.442598
6324,25218,7.443251
19625,2,7.444946
24559,2,7.446961
29981,0,7.447344
841,2,7.447367
46516,2,7.447692
68512,43,7.447702
2305,2046,7.450538
70696,50,7.450815
97939,36239,7.452481
2636,94,7.456891
57330,206,7.464570
10093,358,7.466621
34492,913,7.467220
62858,16294,7.468164
75488,2,7.470414
45902,293,7.472160
427,38996,7.475717
10207,47,7.476589
38924,625,7.479564
14333,0,7.479709
81564,23511,7.480152
65255,3961,7.481528
1234,152,7.482808
40026,206,7.490079
99632,757,7.490972
57821,491,7.496671
28298,2,7.497234
65163,2,7.498048
31338,2,7.499079
69155,0,7.499779
67647,13288,7.501482
52440,2,7.502103
20995,660,7.511194
6742,50,7.513581
42323,43,7.517941
54899,2,7.526585
3694,0,7.535306
29577,358,7.535502
1048,22092,7.537648
24995,8675,7.539030
18178,2,7.540602
79130,0,7.541108
11149,0,7.543256
53506,0,7.544305
27580,13114,7.544314
1533,50,7.548021
96304,3436,7.550345
567,50,7.552132
23146,0,7.555229
91920,65255,7.556693
13334,15,7.561620
65300,43,7.561950
56426,2,7.562043
49095,2,7.564472
83015,10207,7.565532
35439,198,7.566431
40328,0,7.569576
39624,446,7.571783
62081,13337,7.572758
24289,8675,7.573545
99053,61,7.576852
23646,2,7.578499
19494,803,7.579136
1960,2,7.579267
45775,2788,7.579621
99,50,7.580347
26098,439,7.581635
44443,0,7.582463
32585,1634,7.584088
61823,0,7.587508
13,427,7.590862
10609,61,7.594513
30157,198,7.595754
4677,2,7.598917
83546,0,7.599172
37261,293,7.608254
2434,0,7.610755
71671,2,7.611022
88938,3765,7.613756
66142,99,7.614800
12911,152,7.615693
10330,50,7.616250
11009,43,7.618716
55059,358,7.620141
5222,50,7.622816
5588,51,7.622924
55653,2,7.627655
20187,47,7.628729
32860,10330,7.630130
1519,293,7.630240
127,47,7.630258
65790,152,7.633943
47346,2,7.637215
21397,2,7.637704
16137,99,7.639387
57338,51,7.640022
30409,2,7.640947
18362,803,7.642294
29092,191,7.642816
4130,50,7.645466
23283,51,7.646228
32690,2,7.648556
68070,0,7.649986
5700,293,7.653480
70878,0,7.654798
84591,61,7.656134
22896,2,7.657180
85943,16137,7.657653
82685,61,7.657700
95571,660,7.661576
2143,2434,7.667865
57386,88,7.668058
20008,15665,7.668729
98,2,7.670366
47439,51,7.675778
8540,16002,7.676451
4932,2,7.680281
2895,61,7.686171
27973,22059,7.687447
11653,2,7.687780
30511,2,7.689848
25059,92280,7.692218
33141,43,7.701492
12111,6999,7.701609
47354,358,7.709467
87130,2,7.712428
2772,15,7.715195
57800,913,7.715228
97036,2,7.715327
2156,2,7.723046
50011,660,7.723421
7014,61,7.726877
21946,0,7.728418
8840,2,7.730824
79625,127,7.731392
70243,30511,7.734281
50688,373,7.737422
393,2,7.737577
44700,13,7.739391
93725,198,7.742170
94776,0,7.742874
39323,88,7.743999
84495,2,7.745345
6501,15,7.747244
76143,50,7.747421
2490,491,7.747750
10991,1960,7.749153
87105,22092,7.751903
18125,42389,7.758687
88683,2434,7.759839
4175,0,7.762494
5811,2,7.765190
18516,2,7.768376
6221,1533,7.771583
87094,1630,7.772616
36416,439,7.772838
64283,3765,7.775597
19154,2,7.779798
80067,50,7.780135
2745,439,7.780419
1152,41876,7.780511
15106,88,7.784424
43580,1533,7.788609
61991,99,7.791496
8623,47,7.792048
382,217,7.792781
81281,0,7.796758
53372,10055,7.796995
3,152,7.802041
54073,6517,7.802428
15443,1152,7.802522
52066,2,7.808096
34128,50,7.810083
17612,11051,7.810604
55608,12111,7.811456
11265,61,7.818642
2936,15,7.818972
1154,0,7.819402
61357,1154,7.822340
613,0,7.824589
59075,393,7.827544
24486,2198,7.828633
8526,508,7.828738
64990,800,7.834157
2918,625,7.838041
96129,2046,7.840265
28513,15,7.843362
93979,2156,7.847364
14041,2,7.850257
25983,3961,7.853256
52535,26412,7.855448
6194,3248,7.855765
41906,358,7.856525
1671,293,7.856590
5475,28421,7.858114
5066,1725,7.859819
15834,613,7.860385
40673,50,7.860585
39550,0,7.867310
75935,0,7.867565
52340,198,7.871817
72767,3,7.872811
5628,3476,7.873834
23851,439,7.873886
48589,2,7.877354
