IDREC,IDTR,TIME_TR
99999,NA,0
76152,99999,8.022743
8302,76152,11.333608
49261,8302,11.382700
88120,8302,11.450654
59724,8302,11.990357
94153,8302,12.171773
73151,8302,12.382130
33748,8302,12.851747
34531,73151,13.181779
39674,8302,13.206503
16948,8302,13.492745
46813,16948,13.681973
13221,8302,13.813175
65927,99999,13.907683
32674,13221,14.017946
67084,32674,14.157071
84639,65927,14.246376
68958,65927,14.269489
80421,8302,14.351694
93418,33748,14.364814
9589,8302,14.483462
86273,34531,14.814507
2214,13221,15.072344
703,2214,15.432529
72959,76152,15.551024
5706,703,15.639495
50589,8302,15.663693
9507,2214,15.713520
91652,34531,15.808950
3885,8302,15.831806
2954,88120,15.847764
87388,703,16.006169
34944,13221,16.204966
8758,3885,16.281292
16726,34944,16.290808
7866,2214,16.318488
86399,34531,16.330424
94897,8302,16.406742
51540,9507,16.451388
28526,7866,16.527669
7141,86273,16.533947
33566,9507,16.592821
47098,703,16.618214
9941,8302,16.644603
2870,86399,16.658088
15512,2954,16.733775
10484,2870,16.773617
52371,703,16.832116
68675,7141,16.909011
306,2870,16.918668
96547,91652,16.946735
80890,16948,17.117342
58691,703,17.135082
1483,3885,17.178958
60179,16948,17.214533
98753,306,17.275094
2232,7141,17.460274
21204,2954,17.468983
51910,1483,17.477020
59267,67084,17.516823
54357,306,17.529796
1013,306,17.562078
25463,80890,17.569851
20,2214,17.652757
6044,306,17.685333
4705,20,17.698347
4027,7866,17.699285
49199,1483,17.721402
34214,20,17.737219
67304,20,17.742254
66255,33566,17.748867
3,20,17.771670
48559,20,17.780962
44739,32674,17.782963
3433,20,17.785735
85589,3,17.801681
2225,1483,17.808872
62002,3,17.809590
577,3,17.812411
75625,3,17.821153
4242,20,17.828811
10962,20,17.850257
2949,3,17.858265
3781,20,17.863044
48867,20,17.867344
10190,2232,17.890476
74985,8302,17.902076
9446,3,17.920866
23801,3,17.923495
34130,20,17.924679
98539,9507,17.928616
3373,20,17.940946
67497,20,17.944248
61778,3,17.950020
913,20,17.953732
24929,3,17.956565
40585,20,17.961907
1306,3,17.976465
24093,8758,17.980310
884,68675,17.984631
67318,884,17.986414
5234,3,18.001985
30533,20,18.027674
3976,2232,18.061642
5887,20,18.062000
51978,884,18.069103
12768,913,18.084623
63449,3,18.086778
18085,884,18.091659
22096,39674,18.103941
89500,3,18.126734
48554,306,18.128709
77507,577,18.133584
74850,20,18.143636
9400,3,18.151450
42936,20,18.191285
6753,20,18.194236
28052,3,18.196869
2876,20,18.203547
