IDPOP,TIME_SEQ,SEQ_COUNT
99999,15.804246,1
79727,6.061630,1
3201,13.300953,1
4977,13.772797,1
32720,14.668004,1
58082,20.516745,1
133,9.421223,1
2724,19.368380,1
42476,9.883730,1
2508,14.246055,1
108,16.801346,1
1832,10.855619,1
2385,10.822072,1
6856,9.124775,1
7997,16.032978,1
17892,21.126134,1
42146,18.597462,1
10783,14.384815,1
1431,13.807469,1
63556,17.409765,1
95025,14.338172,1
378,20.018890,1
66242,16.251143,1
90,18.820789,1
51687,12.672148,1
12502,20.589176,1
28987,20.552641,1
5752,11.691450,1
47216,10.090587,1
597,17.535088,1
91111,12.457280,1
27438,11.632768,1
4644,19.675954,1
55300,16.899106,1
36878,15.361542,1
343,21.515929,1
37624,16.177121,1
68201,11.094770,1
7901,15.224365,1
50239,13.726490,1
32561,19.768209,1
31098,10.345525,1
51312,19.886089,1
27065,17.131911,1
4849,17.762344,1
10134,13.099054,1
71926,20.668193,1
81009,14.788500,1
14629,11.276112,1
98748,13.695501,1
15266,18.973400,1
17764,10.495698,1
42218,16.582612,1
955,10.260491,1
12308,14.147002,1
18617,18.169230,1
45,16.896257,1
8443,11.167696,1
22813,21.330289,1
17050,13.571858,1
17031,16.598435,1
25965,21.317605,1
43771,17.972865,1
2564,18.019413,1
16927,21.583199,1
53542,15.733930,1
234,16.231433,1
11516,10.339468,1
5279,15.513809,1
263,13.159871,1
78939,13.660310,1
85295,16.571458,1
16747,17.070006,1
67678,18.521681,1
30745,18.609773,1
34091,16.361978,1
1654,19.340563,1
56722,16.134176,1
757,11.366602,1
44184,15.238088,1
12268,16.420221,1
5082,18.969199,1
33922,13.231130,1
99732,20.381495,1
40246,18.062837,1
63224,14.388330,1
71726,20.022234,1
29233,14.384155,1
5745,15.595816,1
15472,15.647548,1
773,17.335465,1
77426,17.592263,1
71428,15.381283,1
23488,17.411287,1
3173,19.651474,1
5554,12.417884,1
11537,20.823403,1
37137,16.772244,1
82294,16.744372,1
35309,15.946410,1
