IDREC,IDTR,TIME_TR
99999,NA,0
27034,99999,1.981053
19293,27034,3.287731
88447,19293,3.510382
13192,19293,11.626096
590,13192,12.708435
2317,590,12.745992
65591,590,13.425391
4086,590,13.834045
2271,13192,14.609931
4674,590,14.735292
91301,590,14.903875
18383,2271,15.244484
74493,2271,15.260955
6525,2271,15.758992
59503,4674,15.881307
508,4674,16.018384
39471,2271,16.041887
51973,18383,16.055513
16494,590,16.231372
29369,2271,16.431371
67093,88447,16.469126
24979,16494,16.521713
28659,508,16.658457
49309,508,16.745592
1391,2317,16.773106
43112,29369,16.778021
74459,65591,16.914138
34868,99999,16.970721
27755,59503,16.985763
17839,1391,17.007980
62318,590,17.051450
6208,1391,17.054866
48202,16494,17.104015
42935,29369,17.162973
10446,2271,17.247255
48140,16494,17.271168
1397,590,17.296164
53165,1391,17.353365
4280,590,17.367150
46275,16494,17.399753
381,1397,17.478120
48053,27755,17.656772
1491,1391,17.827112
35326,6208,17.848885
76434,27755,17.908154
84767,1397,17.933575
3686,29369,17.940677
715,590,18.108935
95,3686,18.117811
46950,95,18.131251
41757,590,18.145663
15585,49309,18.161544
83245,3686,18.209365
13072,6525,18.217475
8093,1397,18.310660
27273,508,18.321375
8624,6525,18.340856
46555,95,18.367561
31847,1391,18.394658
82531,508,18.442861
62127,95,18.493306
29634,715,18.495097
56658,590,18.532299
9487,1391,18.546946
54041,24979,18.547226
7132,95,18.574698
39159,24979,18.591375
97708,29634,18.596320
7054,1391,18.613211
86996,95,18.644157
6248,86996,18.655820
18608,715,18.663723
92108,715,18.692462
67231,1391,18.712020
2446,3686,18.729132
37103,29369,18.738551
34430,2271,18.755135
96014,381,18.837311
1029,715,18.852950
45887,590,18.890731
71589,13072,18.891913
7885,715,18.906809
68001,1397,18.933870
79618,715,18.943201
24289,715,18.947959
6814,381,19.043479
34131,6525,19.057759
11887,4674,19.066251
5824,29634,19.093734
8365,6248,19.127413
2486,715,19.194789
24633,6814,19.203056
17146,95,19.236207
2520,1397,19.273892
7050,95,19.290099
71478,6248,19.328522
22098,508,19.389281
4947,95,19.459597
26469,67093,19.461123
14499,8365,19.481449
28773,2486,19.507525
62491,2486,19.508743
79130,3686,19.521304
12683,95,19.547347
54132,8093,19.569500
94865,8093,19.616497
1065,95,19.616752
90882,2271,19.627327
52661,53165,19.659877
27627,7054,19.668590
5793,2520,19.702111
54567,590,19.711471
50234,29369,19.732982
74785,29369,19.797901
43254,7885,19.847465
47048,7132,19.855445
57173,83245,19.869103
3474,26469,19.869163
60339,508,19.873381
27608,2271,19.950310
6415,15585,19.950321
8533,715,20.086795
93515,6208,20.089877
3085,95,20.103326
59334,9487,20.113310
15858,7054,20.127793
6147,6525,20.186898
12127,95,20.190515
21679,24979,20.224101
32923,54567,20.227536
35877,95,20.260605
64145,10446,20.275140
1177,381,20.276939
91826,46555,20.283068
16138,56658,20.285030
47413,7885,20.300864
33072,590,20.302598
1452,6415,20.304842
4,34430,20.311612
64067,4,20.311712
3137,4,20.314087
31750,715,20.320120
