1.981053 0.200000 27034 0 1 99998 2 [],[99999]
3.287731 0.400000 19293 0 1 99997 3 [],[27034]
3.510382 0.600000 88447 0 1 99996 4 [],[19293]
11.626096 0.600000 13192 0 1 99995 5 [],[19293]
12.708435 1.100000 590 0 1 99994 6 [],[13192]
12.745992 3.200000 2317 0 1 99993 7 [],[590]
13.425391 3.400000 65591 0 1 99992 8 [],[590]
13.834045 3.500000 4086 0 1 99991 9 [],[590]
14.609931 3.700000 2271 0 1 99990 10 [],[13192]
14.735292 5.900000 4674 0 1 99989 11 [],[590]
14.903875 6.200000 91301 0 1 99988 12 [],[590]
15.244484 6.200000 18383 0 1 99987 13 [],[2271]
15.260955 6.400000 74493 0 1 99986 14 [],[2271]
15.758992 6.400000 6525 0 1 99985 15 [],[2271]
15.881307 7.100000 59503 0 1 99984 16 [],[4674]
16.018384 7.100000 508 0 1 99983 17 [],[4674]
16.041887 10.300000 39471 0 1 99982 18 [],[2271]
16.055513 10.400000 51973 0 1 99981 19 [],[18383]
16.231372 10.500000 16494 0 1 99980 20 [],[590]
16.431371 11.200000 29369 0 1 99979 21 [],[2271]
16.469126 11.900000 67093 0 1 99978 22 [],[88447]
16.521713 12.100000 24979 0 1 99977 23 [],[16494]
16.658457 12.500000 28659 0 1 99976 24 [],[508]
16.745592 12.600000 49309 0 1 99975 25 [],[508]
16.773106 12.600000 1391 0 1 99974 26 [],[2317]
16.778021 14.900000 43112 0 1 99973 27 [],[29369]
16.914138 15.000000 74459 0 1 99972 28 [],[65591]
16.970721 15.000000 34868 0 1 99971 29 [],[99999]
16.985763 15.300000 27755 0 1 99970 30 [],[59503]
17.007980 15.900000 17839 0 1 99969 31 [],[1391]
17.051450 16.000000 62318 0 1 99968 32 [],[590]
17.054866 16.000000 6208 0 1 99967 33 [],[1391]
17.104015 16.400000 48202 0 1 99966 34 [],[16494]
17.162973 16.400000 42935 0 1 99965 35 [],[29369]
17.247255 16.400000 10446 0 1 99964 36 [],[2271]
17.271168 16.900000 48140 0 1 99963 37 [],[16494]
17.296164 17.000000 1397 0 1 99962 38 [],[590]
17.353365 19.200000 53165 0 1 99961 39 [],[1391]
