IDREC,IDTR,TIME_TR
99999,NA,0
5784,99999,3.733045
66683,5784,6.189267
7080,5784,6.299789
94590,5784,6.319375
93653,5784,6.458314
14,5784,6.536103
57755,14,6.549590
98687,14,6.561658
3464,14,6.563539
4549,14,6.598293
11156,14,6.640590
6911,14,6.652626
39939,14,6.699808
7675,14,6.710771
8446,14,6.774060
3007,14,6.787539
30416,14,6.808272
78090,8446,6.812282
71002,14,6.819734
11383,14,6.845538
73660,14,6.931358
37355,14,6.932466
19412,14,6.965558
13330,14,6.981971
11713,4549,6.985433
65682,14,6.998611
63575,30416,6.999673
45733,14,7.018903
69458,3464,7.036309
30670,14,7.038173
41159,8446,7.067803
2367,14,7.093410
28473,14,7.118284
3866,14,7.154130
1351,14,7.156434
15018,14,7.185754
82184,78090,7.193202
9198,8446,7.232988
15377,14,7.262038
7328,14,7.278128
27549,11383,7.295673
146,6911,7.304158
24410,14,7.315498
83246,11383,7.335658
4463,5784,7.353185
71605,14,7.383147
13470,1351,7.386854
71798,28473,7.448476
22467,14,7.450005
32922,11383,7.454889
5434,7328,7.460103
39387,14,7.502157
79015,14,7.505093
6177,1351,7.516086
15376,14,7.516306
4084,146,7.540114
4022,3464,7.561811
205,146,7.581218
3534,14,7.629358
78887,205,7.634633
77997,205,7.649972
731,32922,7.663527
28702,30416,7.668355
11596,5784,7.688636
5613,205,7.690633
50,14,7.711767
50197,50,7.727318
50353,14,7.732245
35732,14,7.744441
3887,50,7.753458
727,50,7.756504
1834,14,7.768859
20,6177,7.786394
31464,205,7.800197
9717,20,7.807658
933,20,7.808352
9817,20,7.809610
7140,50,7.833605
42,11156,7.839252
2555,727,7.851424
92260,20,7.853643
23333,50,7.857298
92354,20,7.866583
50715,205,7.871041
2346,14,7.877754
3719,42,7.879322
39242,50,7.881779
5329,50,7.889396
7305,14,7.895395
64693,14,7.901959
16008,727,7.902209
19903,50,7.916924
33435,50,7.917647
45868,20,7.926580
52597,50,7.931431
12079,5613,7.938850
74009,50,7.939206
6214,50,7.954010
95992,42,7.956283
87886,20,7.960139
93379,50,7.969105
32823,2346,7.970627
40474,42,7.987273
277,14,7.988271
62309,2346,7.988401
75465,1834,7.991428
53978,14,7.992153
72040,24410,7.993518
5770,4549,7.993546
12942,50,7.997114
5508,42,7.997844
9256,50,7.999726
7290,50,8.013432
5276,20,8.014289
69145,50,8.017255
1954,50,8.025065
1146,14,8.028168
17285,1834,8.029940
16357,20,8.032324
74518,42,8.032571
3189,42,8.033015
59721,14,8.034635
88450,14,8.042307
1249,50,8.045646
21261,50,8.048506
8596,20,8.055202
88487,5508,8.058055
77099,5329,8.058785
69370,42,8.071916
99307,14,8.084272
40066,50,8.091227
4296,50,8.092108
57684,50,8.092273
51793,1146,8.099377
24867,14,8.102651
67433,50,8.106482
659,42,8.110113
19230,14,8.111774
226,42,8.112149
10549,4296,8.115444
2399,50,8.125215
10405,1146,8.127097
268,42,8.130705
85088,14,8.131442
40277,20,8.133608
62029,50,8.141409
33120,20,8.152290
42581,20,8.152685
23130,12942,8.152919
402,226,8.158807
83955,2555,8.166987
78387,50,8.172385
3103,50,8.172776
45635,4296,8.177280
67408,20,8.182218
37428,50,8.183562
67446,50,8.191233
29395,14,8.198435
75435,50,8.200260
1264,20,8.202712
77405,4022,8.203297
4045,146,8.209860
9647,14,8.211928
41777,4022,8.212059
5827,5770,8.215607
19242,5784,8.216094
37750,40277,8.218964
53175,42,8.240326
29408,50,8.245580
7566,20,8.258525
6643,42,8.258631
63201,14,8.258822
94265,731,8.268795
90847,20,8.269687
44171,50,8.275344
28327,50,8.281663
6744,50,8.293889
81352,14,8.300563
84821,50,8.304948
41239,42,8.305721
26870,14,8.313063
73163,50,8.314816
14884,39242,8.317531
59255,20,8.321518
85633,42,8.325887
89,42,8.329023
39893,14,8.341777
19227,659,8.352038
68033,14,8.354790
9224,20,8.360242
48860,50,8.363840
5439,727,8.367230
1373,2399,8.368331
54270,42,8.377231
76529,42,8.402347
13185,20,8.414208
19740,659,8.421037
37969,14,8.421275
39439,13185,8.422123
46147,14,8.422890
2106,3534,8.429980
55310,14,8.439816
55103,5770,8.446092
45194,20,8.448764
87586,659,8.450256
11902,5329,8.450522
14330,50,8.455295
70346,50,8.460525
8801,50,8.468048
17155,727,8.471473
74852,2106,8.473560
14448,50,8.491402
88124,42,8.493847
14326,42,8.494851
11492,20,8.499275
1752,14,8.499873
67495,50,8.502615
73088,67446,8.503034
13862,14,8.512193
18181,14326,8.519721
4727,50,8.521292
74012,402,8.522248
41405,20,8.522441
71502,6643,8.525947
97859,42,8.526199
55805,3866,8.532038
95253,5329,8.540883
18986,14,8.544665
7978,5827,8.545932
85867,50,8.546455
1220,50,8.550354
98486,71605,8.552383
28159,50,8.554730
8054,50715,8.564438
2009,205,8.572414
74680,7305,8.573089
5382,205,8.574755
979,39439,8.575028
7558,14,8.594753
74766,89,8.595999
10737,14,8.597453
39140,50,8.602073
65796,205,8.602648
3201,2555,8.606420
89251,402,8.610777
2008,1351,8.619847
11238,28159,8.620915
16446,11492,8.626299
8726,50,8.626365
91774,50,8.635175
9443,14,8.636167
26991,50,8.640626
38,14,8.642281
10152,42,8.643399
29082,9443,8.645413
13247,20,8.657050
96600,3007,8.661476
16706,205,8.666837
33446,20,8.666981
37336,50,8.673650
48463,14,8.674770
23138,14,8.675350
67431,3719,8.679963
27418,38,8.685911
1697,14884,8.692067
20082,277,8.708185
9287,50,8.708658
740,50,8.709111
1043,38,8.709259
84528,50,8.709396
94,42,8.714128
73432,50,8.723259
1699,14,8.723735
36477,1043,8.728776
99519,50,8.729105
24794,4727,8.733154
54871,50,8.739911
75161,11713,8.742411
10352,1351,8.743245
5188,14,8.747600
41281,78887,8.749621
14150,50,8.754933
41071,50,8.755879
13883,13470,8.761061
24752,42,8.764876
76070,277,8.766518
25463,90847,8.769539
58765,50,8.770513
51640,42,8.789299
96231,8596,8.793652
96304,146,8.795762
174,8596,8.796604
4201,727,8.796698
11340,205,8.799687
6439,14,8.809190
32223,205,8.814489
49860,14,8.816799
77987,14,8.823495
84506,277,8.825911
3074,20,8.828387
435,14,8.830156
3997,89,8.830715
26965,50,8.835029
48857,42,8.852035
28508,4463,8.856620
37805,50,8.858999
22666,50,8.859307
53637,50,8.866448
436,38,8.866492
23363,19740,8.871754
65007,50,8.873232
6362,20,8.884052
55402,35732,8.884056
90043,5434,8.885705
43473,1954,8.886113
365,42,8.891481
8922,50,8.892119
72044,50,8.892538
23796,50,8.903950
10175,50,8.916073
58694,42,8.917611
5151,979,8.917869
78369,14,8.918974
38832,37750,8.919715
1681,731,8.922977
65273,4045,8.925269
29962,89,8.928359
34340,5613,8.930271
88573,20,8.932363
36235,6911,8.936814
394,1249,8.943395
25663,727,8.943617
1276,20,8.943906
42654,13185,8.944981
42208,14,8.946265
68199,731,8.946848
8718,268,8.948167
11439,2106,8.949587
73041,23363,8.950464
12573,1264,8.952455
4482,93653,8.952721
92844,50,8.953784
65652,226,8.955654
13345,10175,8.956255
22251,42,8.958405
52146,4482,8.961405
4840,1146,8.963334
63,14,8.965974
2196,42,8.969966
31472,2367,8.980596
74861,174,8.981900
14859,727,8.981989
28845,146,8.989010
3742,38,8.990477
1650,42,8.997007
61991,9287,9.006630
91026,14,9.007193
36801,38,9.007614
417,5434,9.009046
22069,5770,9.012044
8978,3534,9.013106
17789,20,9.013231
62068,25463,9.015530
389,20,9.023466
18535,42,9.023642
4205,50,9.024526
12580,50,9.024531
54299,174,9.028246
31115,50,9.029155
1700,436,9.029232
