IDREC,IDTR,TIME_TR
99999,NA,0
18417,99999,3.596715
28120,99999,4.189443
21455,18417,5.656390
87650,18417,6.875841
24942,28120,8.099706
10200,21455,8.103984
52779,10200,9.218819
27452,28120,9.292541
95798,52779,9.332081
47997,27452,9.639489
3618,24942,9.826958
16035,10200,10.030017
6672,3618,10.304895
88116,52779,10.681785
3401,27452,10.998026
16168,3618,11.346127
35930,88116,11.531245
48286,6672,11.994678
41004,10200,12.172785
40270,3618,12.656346
62351,3618,12.742605
3099,10200,12.770677
31855,41004,13.166404
56795,3401,13.182054
10624,3099,13.238137
95,3099,13.391055
43337,95,13.410201
567,62351,13.447903
46206,3099,13.499685
9912,3099,13.529710
1874,95,13.593281
60789,567,13.781370
47362,10200,14.027276
66263,6672,14.168810
55448,95,14.172223
95332,18417,14.341712
43834,567,14.358868
60774,95,14.391060
85470,95,14.460574
25036,31855,14.496636
12801,3401,14.502988
28665,567,14.546095
82882,25036,14.560756
16611,95,14.587516
6316,6672,14.683673
28848,567,14.685153
2315,567,14.692176
6196,47997,14.752697
11947,3099,14.899280
38438,46206,14.904365
105,6196,14.912092
92517,6316,14.914415
55528,105,14.925974
27681,12801,14.980310
21643,10200,15.000786
765,16035,15.004991
6689,105,15.012074
5988,105,15.098999
11639,567,15.101292
3364,3401,15.109922
60692,21643,15.120533
26104,11639,15.159527
29580,105,15.193174
25168,567,15.213324
15539,105,15.233334
34766,47362,15.240238
80515,105,15.249292
85135,95,15.257533
63952,105,15.288784
84747,63952,15.327122
60095,10200,15.328577
16508,105,15.351275
82898,43337,15.363888
53741,105,15.390467
22475,567,15.437729
62565,105,15.442985
48786,10200,15.452356
77790,5988,15.514376
3001,48286,15.519006
1528,105,15.519444
56726,16611,15.567636
67502,95,15.597871
89577,567,15.612797
30001,60692,15.625879
40330,105,15.639076
23820,105,15.670609
75504,6689,15.684111
92348,105,15.688529
504,30001,15.704159
62557,53741,15.705775
65503,77790,15.709078
31791,38438,15.738166
35488,95,15.742194
70770,6196,15.803591
12878,6689,15.818209
26480,3401,15.839356
21145,105,15.869308
2357,75504,15.870832
50788,6316,15.887685
88844,21643,15.906701
28758,765,15.962081
73958,105,15.995760
21,95,15.999597
49821,21,16.032553
8353,21,16.063670
6943,21,16.067972
70933,567,16.073664
12574,5988,16.094537
94320,105,16.096263
16445,21,16.122122
74067,30001,16.158060
65008,21,16.160125
20013,95332,16.172500
11778,25036,16.197944
388,504,16.199654
91429,1874,16.209856
38940,11778,16.224288
47323,95,16.226033
23967,21,16.246169
33338,21,16.249340
20245,10624,16.271608
52234,21,16.283132
34682,21643,16.311313
44131,1528,16.311682
27267,6316,16.336729
61947,21,16.362992
9153,47323,16.366433
20064,567,16.375849
26693,53741,16.386222
17369,12878,16.405036
22586,105,16.408467
88936,95,16.424198
96415,388,16.440006
27759,21,16.440603
16736,12878,16.457554
25660,388,16.495046
1765,22586,16.500084
35305,21,16.525135
85439,1528,16.529845
74429,21,16.534155
17345,6689,16.535126
97811,21,16.535888
16292,73958,16.543794
23442,35305,16.545302
7943,21,16.573282
76508,95,16.585158
56467,6316,16.590819
15838,9153,16.599233
85360,1765,16.600225
6474,21,16.601288
13645,17369,16.602966
61814,27681,16.605696
7524,21,16.608017
6801,567,16.608468
0,56467,16.608863
40714,105,16.627429
20987,0,16.627565
15016,13645,16.639606
499,21,16.639908
28926,0,16.649806
70895,0,16.650216
5483,0,16.660580
52210,21,16.667925
89628,38940,16.669759
6460,9153,16.677654
18474,92348,16.683040
10422,97811,16.683283
30427,0,16.695815
14065,0,16.715127
60727,11778,16.716370
5314,0,16.724899
4877,95,16.742770
25407,0,16.745545
22752,1765,16.753677
5464,33338,16.757983
22592,0,16.763911
31111,11778,16.765922
1259,765,16.773062
9321,0,16.775648
5350,1528,16.786082
29311,0,16.787052
704,21,16.792108
17150,0,16.796660
81688,504,16.806952
11656,1874,16.812567
2447,0,16.815950
19812,21,16.824334
82700,21,16.832909
37798,1765,16.847658
44387,105,16.864151
136,21,16.867534
62276,0,16.872043
32271,15838,16.874990
5150,0,16.885576
10259,0,16.886690
88806,4877,16.898453
60349,0,16.898729
226,0,16.908075
40129,704,16.921487
44663,765,16.937570
8731,21,16.945812
80871,0,16.946131
77119,21,16.955127
66998,765,16.960253
20022,1528,16.965358
88467,25168,16.965485
50425,105,16.972605
3870,1528,16.978427
82582,21,16.983080
8446,567,16.983124
708,0,16.987292
16161,0,16.992961
27037,21,16.995324
4048,0,17.006650
727,5350,17.009270
41503,0,17.010337
10864,5464,17.010904
18628,765,17.019071
69804,0,17.021749
75215,8731,17.035943
41511,20245,17.038673
33668,136,17.041927
64530,0,17.042243
87974,0,17.044530
25862,226,17.045201
21432,567,17.055943
52848,105,17.057837
35644,21,17.058578
73789,567,17.068778
70023,3364,17.077589
321,6943,17.080236
57722,8731,17.083275
1710,0,17.083933
28415,388,17.090444
52640,10422,17.095408
33893,21,17.095842
79760,6672,17.096572
3841,2357,17.100828
41978,9153,17.120173
33063,11778,17.133227
98130,21,17.134142
96395,2315,17.134405
96076,24942,17.135342
21628,0,17.139086
91034,6460,17.152670
78422,6460,17.156827
26826,0,17.159833
84537,21,17.160346
65,0,17.164073
26359,95,17.166294
92659,0,17.169212
88755,1765,17.171906
38125,567,17.173543
196,0,17.174933
27360,0,17.175755
3129,0,17.187003
34087,15539,17.204351
7502,21643,17.210792
63131,708,17.214563
47368,727,17.217661
7243,0,17.217677
27124,0,17.220440
54877,3870,17.226268
18092,6460,17.238467
4141,0,17.243308
1191,727,17.246367
36774,1191,17.250034
7713,105,17.254781
33674,0,17.259535
44424,226,17.261053
68154,1874,17.275653
31091,0,17.278838
72379,226,17.279344
4073,21,17.282968
67098,0,17.283011
27889,21,17.284459
3417,0,17.287746
70379,0,17.296176
40765,765,17.297743
32460,70933,17.305485
64959,226,17.314365
16669,18628,17.319849
32904,0,17.325685
10419,0,17.333902
49316,21,17.337739
22640,321,17.340155
29494,136,17.342079
41204,0,17.352358
4411,4048,17.359943
36589,65,17.363464
36064,18474,17.368559
49565,0,17.371845
2495,0,17.381034
895,65,17.387495
771,8446,17.388965
5732,321,17.400906
33,61947,17.409606
53895,21,17.412753
99168,16161,17.413420
39985,38438,17.414905
11515,388,17.416461
91411,33,17.418690
8607,708,17.421405
78921,0,17.421932
6886,21,17.422881
28096,21,17.423900
15068,1765,17.426985
272,727,17.427426
44233,499,17.429685
6648,35644,17.436815
25178,3841,17.438173
21656,765,17.448111
64693,33,17.459518
98762,8731,17.459781
22444,0,17.462173
72454,321,17.464742
73301,9321,17.464926
85944,105,17.477456
67846,10422,17.482995
16587,88755,17.484911
6117,272,17.497651
28266,65,17.498004
83811,0,17.503412
1529,95,17.504932
16049,82898,17.513591
99942,567,17.513743
79748,17369,17.519364
68376,21,17.521464
9847,0,17.523890
68075,0,17.524457
44928,50788,17.526390
50432,388,17.529994
285,0,17.530807
9312,33,17.545683
40944,27452,17.546106
6204,2447,17.553452
21007,0,17.557558
56441,388,17.560093
2366,65,17.561274
16781,21,17.564280
10577,3870,17.570282
15556,95,17.571589
61090,21,17.575519
19039,33,17.582427
14533,272,17.587053
296,0,17.590132
2686,65,17.590461
650,33,17.591385
748,296,17.594005
17656,105,17.596233
16258,0,17.598572
33291,567,17.600343
137,272,17.605794
24693,21,17.606065
55654,33,17.608099
52877,35930,17.608231
65373,136,17.608782
15744,5314,17.609068
53267,3417,17.610115
30354,18628,17.611525
67773,21,17.612786
28675,0,17.615979
55569,36589,17.623678
29,0,17.631165
70246,137,17.637254
45448,285,17.639805
14860,0,17.640395
68477,4048,17.640618
4377,21,17.643521
16843,33,17.646345
7945,29,17.647033
93680,21643,17.647376
89580,29,17.647675
97597,0,17.650223
69278,21,17.651524
4224,21,17.654319
2498,196,17.657580
58026,136,17.660634
26528,84747,17.660830
53880,2315,17.680481
26998,0,17.685730
3156,0,17.691072
23024,27124,17.698190
34160,26528,17.700388
413,21,17.707923
27572,17369,17.708057
15967,91034,17.708440
62058,17150,17.719412
21831,0,17.721482
30865,137,17.723193
81171,5314,17.728348
25833,321,17.728548
85395,321,17.734988
2868,0,17.738108
4679,105,17.744344
79309,65,17.744356
11565,0,17.746320
6,0,17.747656
91286,1528,17.748304
30,16445,17.750354
40373,105,17.751725
31900,29,17.752847
65915,21,17.756495
85936,23024,17.758166
73083,28415,17.760215
98568,23967,17.767634
16788,6,17.767801
6093,771,17.775204
