None	99999	0
99999	952	10.997024
952	33559	11.016254
952	64570	11.071742
952	5232	11.113868
952	8461	11.290518
33559	81254	11.674937
8461	87850	11.811420
5232	47156	12.375271
952	93320	12.648826
952	52	12.767409
52	578	12.787914
52	59800	12.792923
52	98379	12.862966
578	72757	12.894721
52	11476	12.989049
52	62693	12.991882
98379	14352	13.007347
52	68604	13.136499
952	69036	13.143206
52	3427	13.146383
52	6892	13.180549
3427	8364	13.184251
52	63912	13.255385
62693	12908	13.427520
52	58321	13.502400
12908	2311	13.612207
52	46533	13.677681
2311	86225	13.712624
578	7995	13.722208
52	7012	13.805789
52	50788	13.870768
52	7260	13.900807
578	14823	13.945517
8364	2170	13.951899
2170	3782	13.952961
52	16613	13.982447
52	62437	14.011262
63912	84956	14.019496
52	953	14.052077
12908	73360	14.089068
52	10374	14.194242
52	504	14.216838
8461	5834	14.281973
52	1862	14.324594
578	11776	14.357055
52	73145	14.444025
99999	98142	14.455586
52	29103	14.549305
952	12843	14.584795
578	20352	14.620170
72757	85061	14.632980
52	10915	14.636048
7995	15640	14.653656
7012	22632	14.671225
69036	72921	14.679354
2170	3719	14.682586
81254	11600	14.692336
20352	26107	14.724071
2311	73653	14.764556
59800	1127	14.891323
578	82815	14.895020
93320	28411	14.927285
3427	33121	14.929716
2170	33105	14.944639
33559	61558	14.945267
52	5115	14.951257
578	53510	14.953848
2311	78766	14.972035
11600	95338	14.978593
578	372	15.013124
50788	69523	15.015510
15640	32610	15.034363
1127	31728	15.035158
504	18939	15.065018
52	97264	15.066306
52	167	15.091829
16613	49286	15.105628
52	39734	15.116075
372	83919	15.147208
7995	53550	15.152725
167	55685	15.158665
167	11777	15.201712
52	96496	15.224611
2170	15769	15.283450
15640	64094	15.300005
504	74362	15.322603
1127	50394	15.325623
3427	24079	15.326219
74362	87735	15.344381
167	1289	15.349508
29103	39285	15.350443
504	46136	15.355227
14352	44862	15.391830
2170	39193	15.420783
167	7110	15.453770
2311	43406	15.460168
31728	69287	15.473400
16613	55400	15.481664
83919	53967	15.482486
372	33230	15.488802
372	65655	15.494086
952	17202	15.512423
3782	5101	15.521056
167	19797	15.526604
578	910	15.533408
8364	67447	15.537718
167	4865	15.542776
504	2007	15.549041
2170	83326	15.549683
910	25366	15.578588
7012	3203	15.579895
372	23273	15.591026
12843	27838	15.613469
15769	24601	15.615159
52	7440	15.615956
5834	1913	15.618270
910	49045	15.623473
83326	13785	15.627542
167	93143	15.633318
52	15136	15.635052
1127	3497	15.685008
167	77883	15.696106
14352	24206	15.751952
39193	36739	15.783218
167	2942	15.788389
504	5832	15.790951
372	2308	15.808568
372	6260	15.819138
504	30633	15.826158
504	72319	15.826195
372	62941	15.841340
13785	60765	15.843907
32610	2396	15.845983
167	51174	15.848960
52	89	15.880314
167	13798	15.906246
167	99148	15.920640
89	53475	15.921126
52	693	15.932942
693	63856	15.971875
910	19591	15.985463
3497	84313	15.995443
73653	90235	16.003264
167	4878	16.008411
52	93785	16.010401
167	12417	16.017938
2311	3465	16.020573
3497	15244	16.022754
24206	435	16.027286
3203	9828	16.028129
19797	228	16.036483
910	47236	16.061549
1913	17492	16.064644
372	4637	16.069235
52	3445	16.093019
15640	53131	16.105170
952	313	16.145056
4637	58499	16.154422
167	74354	16.158396
7110	42951	16.163410
