IDREC,IDTR,TIME_TR
99999,NA,0
90368,99999,0.314961
34027,99999,1.543891
15097,34027,4.076381
91480,15097,5.303480
51864,15097,5.427702
57488,90368,5.972511
71211,57488,6.888247
353,15097,8.609628
59860,353,8.807395
93377,353,9.220628
96520,15097,9.743189
25017,15097,10.063824
44549,15097,10.383452
77092,44549,10.674352
51221,353,10.752077
16,353,11.050427
8200,16,11.109206
85014,44549,11.118065
4161,16,11.163048
8335,16,11.188944
34070,16,11.232905
76740,16,11.239875
82818,16,11.249936
55019,16,11.257310
39,16,11.336723
60801,16,11.352286
30508,16,11.364696
13541,16,11.388452
1700,39,11.418459
1740,16,11.426019
57368,16,11.432583
94,30508,11.435697
87604,16,11.438017
55573,16,11.454121
13022,16,11.454761
30945,25017,11.495430
39897,94,11.501842
3699,16,11.504302
70383,55573,11.505234
79251,1740,11.505393
771,16,11.572680
29040,16,11.599921
70743,55019,11.626688
95293,94,11.627662
98703,1700,11.645962
20929,13541,11.679309
11779,94,11.772111
6752,39,11.773242
68670,16,11.792151
23322,16,11.803282
74694,39,11.826514
18760,13541,11.851569
47778,16,11.974048
7982,39,11.977438
15298,16,11.986736
65975,39,11.993143
69984,16,11.999798
55153,69984,12.026797
53466,94,12.052474
59708,771,12.066881
40490,70383,12.126023
63711,39,12.128048
49773,16,12.145748
785,29040,12.169838
18023,771,12.172293
98904,11779,12.202909
64850,39,12.215029
18343,771,12.267443
54010,94,12.286363
257,16,12.322330
38364,1740,12.323332
70065,29040,12.333010
4104,13541,12.340565
4742,25017,12.374544
2176,94,12.379105
41870,257,12.382802
15364,16,12.404202
79463,82818,12.440214
6400,39,12.451846
49070,8335,12.456804
43027,353,12.464766
86558,16,12.469221
13978,16,12.471722
82772,39,12.495337
74502,25017,12.510269
1907,94,12.519845
88715,51221,12.521672
45380,16,12.523128
54987,94,12.530215
2873,785,12.559713
73110,257,12.566330
44435,94,12.593592
91670,16,12.615337
86502,1740,12.626711
66453,94,12.626944
62,16,12.645611
16197,257,12.647300
8,353,12.660694
407,16,12.668216
