IDREC,IDTR,TIME_TR
99999,NA,0
3286,99999,0.688986
2948,3286,1.065416
45942,2948,1.576268
31227,2948,2.011937
22535,2948,2.163974
22968,2948,2.506126
623,2948,2.586694
3366,623,2.646607
62180,31227,3.302591
4364,62180,3.430027
88731,3366,3.452273
36342,3366,3.670016
354,2948,3.681075
80717,623,3.837390
58925,623,3.854361
737,354,3.857831
74263,4364,3.967219
73395,623,4.114644
87854,2948,4.168209
48238,737,4.217664
56873,623,4.415630
68,58925,4.495961
73430,68,4.518695
56985,68,4.537458
28936,68,4.588820
50886,68,4.634639
19439,737,4.680476
420,3366,4.682107
83709,68,4.686878
67011,68,4.705814
96654,2948,4.753570
378,623,4.770732
151,68,4.774757
32713,68,4.776937
19,378,4.785693
2424,68,4.786940
23582,354,4.808410
1359,378,4.822298
28904,354,4.841406
88120,151,4.858452
4967,151,4.872615
4129,19,4.878086
12828,151,4.909925
72035,80717,4.921889
99576,378,4.928752
44741,151,4.930466
89192,378,4.941585
30887,151,4.944429
2464,68,4.953411
77502,420,4.962778
58512,72035,4.974913
17281,68,4.990262
8173,68,4.995315
68199,68,5.003758
2122,19,5.014199
22902,68,5.019368
67699,2948,5.035607
30076,68,5.054203
20,19,5.070385
34191,68,5.072714
25985,2122,5.085514
10223,68,5.100469
1499,19439,5.111606
20286,2464,5.153469
24832,737,5.161148
9394,68,5.178698
77226,30076,5.188771
59802,420,5.193479
92237,68,5.207038
34492,68,5.208106
51374,2424,5.223621
73617,87854,5.226552
14980,99999,5.230712
28733,151,5.236132
2838,68,5.245449
3535,68,5.294480
3462,623,5.310330
73563,151,5.356074
18767,9394,5.380842
95825,12828,5.390778
6,20,5.412790
86103,19,5.421854
428,6,5.426320
42396,6,5.428420
55573,2122,5.438108
77239,6,5.459433
51914,6,5.459604
7537,6,5.460206
63612,151,5.481190
73451,6,5.483282
55711,73451,5.485402
1100,6,5.486440
71187,1499,5.499176
53,354,5.504819
83319,68,5.505682
2366,68,5.507340
16168,6,5.512558
4533,6,5.522419
86609,34191,5.533548
8165,53,5.544591
75950,3366,5.548583
32832,53,5.549333
5587,6,5.561726
204,151,5.563876
96673,2424,5.566331
33136,151,5.571499
4687,14980,5.574839
24126,6,5.583629
9669,20,5.585712
45,2464,5.586463
51209,53,5.586829
6724,6,5.590088
90655,6,5.602001
3183,19,5.609360
62557,204,5.629822
35162,19,5.633042
44089,378,5.633559
43718,8173,5.637523
76783,45,5.639640
5643,68,5.639896
65247,53,5.640873
1863,6,5.643075
24955,45,5.645266
22122,6,5.646601
53954,45,5.678150
5500,6,5.681712
16913,6,5.686327
6790,6,5.696298
17686,68,5.708868
41474,6,5.711349
15425,6,5.713184
35016,68,5.714177
92257,4967,5.714494
26398,68,5.724039
58109,5587,5.726182
3430,15425,5.726539
6825,68,5.727602
15854,16913,5.730818
10190,6,5.732337
38085,45,5.735122
17,623,5.741231
86990,378,5.743752
54409,9669,5.743921
22724,17,5.744552
16999,17,5.750776
7,6,5.753089
1878,68,5.755127
4621,6,5.755272
51670,7,5.762604
21964,378,5.768331
70940,420,5.770483
9412,51670,5.770526
67831,6,5.780059
2197,6,5.783425
179,7,5.787146
13703,6,5.787684
2870,6,5.787825
98718,45,5.790753
8818,6724,5.807236
95432,68,5.810770
48789,6,5.812294
14085,737,5.813801
1074,179,5.818144
39,420,5.819197
38228,6,5.822565
45648,179,5.822809
12338,45,5.826641
4283,7,5.827629
13162,6,5.829863
43060,20286,5.831125
14262,68,5.834933
3295,6,5.837881
499,7,5.839584
7452,5643,5.840839
38913,53,5.841589
83969,7,5.848810
87159,17,5.850454
10522,9394,5.852476
34900,7,5.858750
11904,6,5.867423
3413,3295,5.869470
45897,45,5.869550
95290,45,5.872052
10311,10522,5.873908
17494,151,5.878457
50381,68,5.878498
43638,13703,5.879139
2647,39,5.881032
26976,378,5.885053
25530,6,5.888610
19006,39,5.893103
402,53,5.898056
9417,45,5.898651
92415,7,5.898764
81550,6,5.904215
4185,7,5.911447
10674,1074,5.911996
23034,402,5.914256
89236,6,5.917274
