IDPOP,TIME_SEQ,SEQ_COUNT
99999,35.707007,1
31997,23.190135,1
22598,8.061398,1
59794,35.627349,1
76265,13.087055,1
13794,27.486038,1
19,34.754309,1
5274,31.808574,1
35806,28.814654,1
92361,32.957541,1
38582,35.699446,1
11898,24.316308,1
42271,32.130772,1
55031,29.744408,1
3488,26.672354,1
3069,25.218474,1
25929,33.148159,1
20487,22.624251,1
53968,30.465617,1
93854,22.508717,1
1187,19.802968,1
24,19.720281,1
18548,29.528637,1
44650,33.528181,1
49375,15.327796,1
674,20.494735,1
81771,19.333375,1
1541,16.842152,1
10160,15.194503,1
72059,28.924632,1
2473,23.491028,1
93241,18.882117,1
11716,15.111592,1
55131,24.976417,1
4,28.673702,1
66206,23.482385,1
10536,32.054740,1
1122,19.201849,1
7203,19.034168,1
23858,28.527865,1
7931,31.063562,1
12973,27.040889,1
5743,15.236585,1
63513,30.166688,1
2546,35.204706,1
4498,31.202303,1
56644,23.907854,1
8491,30.141957,1
63950,24.930943,1
9808,27.773716,1
86,28.665888,1
9554,19.599677,1
61972,34.191292,1
388,24.799895,1
13492,28.530317,1
8854,22.299854,1
614,25.959898,1
53234,23.352181,1
46632,15.051685,1
51470,17.946275,1
56602,23.639019,1
77681,26.491434,1
6802,36.343002,1
15538,24.136063,1
50780,19.633783,1
8772,14.976071,1
89104,26.633129,1
1021,33.055139,1
98194,19.253784,1
858,32.375413,1
7950,27.974576,1
2683,23.394437,1
95408,18.095820,1
14042,18.833038,1
86329,18.455144,1
81961,33.499688,1
67396,23.102511,1
81768,26.328123,1
17424,34.738186,1
80205,16.089273,1
27816,31.145605,1
380,27.494340,1
12424,19.032841,1
209,31.362749,1
3119,22.208326,1
11598,28.219415,1
27557,27.866619,1
38077,30.308093,1
26283,24.939309,1
5441,26.741170,1
81377,27.840485,1
25359,17.819226,1
64603,26.157574,1
93846,17.853324,1
7,30.352690,1
46720,29.107717,1
10651,30.935086,1
92411,16.073079,1
4284,20.595497,1
15009,26.538841,1
8,26.655125,1
32784,26.823385,1
9632,28.150386,1
51917,30.330648,1
78666,21.980892,1
31036,36.633515,1
71496,16.034828,1
4979,27.773972,1
24357,19.183282,1
66396,23.745315,1
7715,26.061281,1
15892,35.128189,1
84697,29.911006,1
9764,34.316952,1
63127,23.885598,1
86096,34.971160,1
48441,25.613426,1
1837,24.266752,1
14057,30.414526,1
1450,23.062650,1
36578,20.520631,1
14768,36.362532,1
9417,23.495932,1
41,19.071339,1
10147,20.028477,1
56707,27.742720,1
969,35.244328,1
50038,34.241984,1
25705,32.584196,1
9801,21.649384,1
33599,31.317080,1
27224,21.047267,1
234,18.272654,1
3303,36.106458,1
33449,33.955339,1
248,15.554383,1
469,29.052521,1
14997,33.642224,1
8460,26.651287,1
53814,30.732411,1
52054,21.780927,1
29612,28.346081,1
77767,27.825278,1
63975,21.804601,1
7213,33.981271,1
62962,27.680336,1
73089,19.584945,1
96280,19.896479,1
76865,18.624714,1
10791,28.350766,1
95714,35.454667,1
1556,17.787483,1
1365,20.086794,1
66516,22.898126,1
310,25.228126,1
80854,19.423014,1
60997,18.134720,1
1767,20.730844,1
25663,26.288785,1
23757,24.075132,1
17642,16.984838,1
76209,31.967710,1
57196,19.398788,1
6232,23.588429,1
82951,17.018999,1
6152,31.624936,1
22455,18.415006,1
35762,29.296033,1
89283,15.970827,1
4192,23.896221,1
3952,17.575804,1
8334,36.470118,1
47206,26.290628,1
90064,22.152426,1
1519,31.368412,1
568,18.794441,1
88987,18.081713,1
53353,28.105929,1
88241,22.808443,1
60495,35.546207,1
34168,17.536649,1
26951,17.282477,1
651,35.695349,1
417,18.184196,1
589,31.586064,1
2189,15.513369,1
96520,32.859732,1
45556,24.566848,1
90579,36.390647,1
5320,30.537499,1
8510,32.768350,1
640,24.190939,1
74939,24.568358,1
86778,25.870438,1
11527,34.504043,1
35474,21.914235,1
13876,19.337950,1
71711,16.305062,1
91299,24.484160,1
4580,18.091757,1
95604,34.277540,1
30680,20.064800,1
79356,21.483992,1
6696,25.283420,1
44920,32.170995,1
21506,25.877380,1
998,16.208899,1
9607,35.175004,1
74597,34.597206,1
3691,25.790955,1
89454,21.681591,1
3382,31.921412,1
97,31.713654,1
10120,19.100844,1
11383,33.952482,1
1154,25.625808,1
81417,22.054837,1
4318,18.371482,1
13322,23.256754,1
76289,33.853018,1
97672,19.607930,1
50338,17.657754,1
56531,35.263685,1
2876,16.943276,1
246,20.749018,1
3290,26.076002,1
3334,25.327498,1
4330,15.815372,1
9274,18.106511,1
78198,16.119530,1
29665,16.553582,1
90030,23.444712,1
272,15.734249,1
18722,34.078181,1
9065,16.372668,1
29850,19.905226,1
99120,25.349989,1
54518,17.015696,1
17171,21.936519,1
3410,34.945056,1
60732,30.812813,1
482,19.689078,1
53169,31.986392,1
20708,21.280164,1
58487,24.916796,1
17865,16.391827,1
137,32.969856,1
44041,25.458014,1
63691,35.687322,1
27263,34.477831,1
23352,20.497073,1
33916,27.257096,1
41516,34.664198,1
4554,25.316603,1
37760,26.676216,1
70537,35.123317,1
61497,19.776674,1
65923,23.698635,1
89305,23.420881,1
48616,33.234284,1
61513,30.777154,1
45017,29.528970,1
24310,24.430126,1
2328,20.737318,1
12352,20.195396,1
4877,32.142293,1
50560,33.442262,1
14210,33.424343,1
34033,27.050988,1
41528,18.116824,1
30298,20.518688,1
64857,25.512979,1
2557,18.952388,1
122,35.817851,1
50913,18.261911,1
91873,26.166130,1
3384,30.055904,1
78313,25.006500,1
34184,36.124030,1
140,29.121842,1
74584,27.829016,1
62756,21.119174,1
1115,22.764822,1
1749,20.912907,1
54085,16.224991,1
29476,15.595771,1
62080,17.259175,1
16815,33.848120,1
66213,22.572696,1
3370,29.158221,1
0,21.816487,1
9499,21.636093,1
71329,17.065920,1
49150,26.951935,1
95485,36.236507,1
44293,28.964582,1
17201,31.569674,1
4628,28.410932,1
27574,26.126056,1
55784,35.308124,1
29741,19.650731,1
65309,34.105855,1
5432,16.810139,1
2015,27.241323,1
4593,27.892614,1
4463,34.861537,1
90797,32.503949,1
67729,23.077098,1
30623,32.309841,1
1404,24.457667,1
2549,22.580373,1
32095,30.523188,1
24423,16.473052,1
373,17.170356,1
91545,20.877607,1
42027,20.270505,1
48833,22.012553,1
34540,20.111641,1
58892,17.246692,1
18383,36.441020,1
13645,25.165268,1
51817,18.277047,1
23106,30.582377,1
78376,17.444599,1
17973,22.671422,1
64683,23.406942,1
2434,24.896128,1
38900,23.300350,1
7164,29.483558,1
27614,34.232726,1
25219,33.122314,1
51936,17.992461,1
29826,31.494741,1
87944,21.207743,1
1489,33.856955,1
99690,35.486034,1
121,19.239028,1
95710,30.070467,1
622,31.982441,1
69079,33.786126,1
24294,15.731509,1
80247,34.145845,1
57537,35.906663,1
95422,32.862231,1
37985,22.129162,1
16062,22.046412,1
40628,19.303612,1
31067,29.461473,1
87113,23.238242,1
77906,21.464590,1
1659,28.486314,1
2390,20.246416,1
40482,21.689497,1
44918,30.729614,1
82999,23.944650,1
20799,17.155509,1
3386,17.939348,1
345,21.736425,1
4833,23.248660,1
98323,20.920000,1
32669,22.330787,1
85,21.034139,1
10307,33.409875,1
23908,16.696777,1
528,22.645591,1
46486,18.683916,1
76004,31.811490,1
19318,27.679094,1
24598,35.632659,1
53487,35.735511,1
243,28.095529,1
18753,29.975604,1
64458,35.401169,1
1490,17.161783,1
859,19.009806,1
39610,18.903253,1
25765,23.799207,1
56035,19.004020,1
70097,26.479272,1
1483,30.444853,1
35923,19.171118,1
89966,20.664736,1
31273,24.780156,1
341,27.104533,1
56,32.169568,1
51303,36.227811,1
99392,28.480187,1
690,20.620554,1
84566,34.514772,1
64608,36.241164,1
27831,34.133512,1
20923,19.976459,1
5858,24.410560,1
748,19.591922,1
32291,30.879749,1
14252,30.512597,1
12630,27.336570,1
82142,25.959533,1
147,16.447637,1
72269,31.153545,1
65871,16.859889,1
32343,31.776469,1
97244,31.167804,1
14772,17.343909,1
3530,29.624046,1
96423,30.330003,1
47277,16.468136,1
79469,29.236522,1
