10.803783 0.200000 14498 0 1 99998 2 [],[99999]
11.440608 0.700000 19582 0 1 99997 3 [],[14498]
11.933030 1.000000 33213 0 1 99996 4 [],[19582]
12.049408 1.400000 59151 0 1 99995 5 [],[19582]
12.149518 1.400000 7431 0 1 99994 6 [],[14498]
12.967259 2.800000 593 0 1 99993 7 [],[33213]
13.090115 7.900000 57278 0 1 99992 8 [],[593]
13.210721 8.000000 49833 0 1 99991 9 [],[7431]
13.340724 8.000000 73783 0 1 99990 10 [],[593]
13.356270 8.000000 3816 0 1 99989 11 [],[593]
13.357373 10.500000 5536 0 1 99988 12 [],[593]
13.456016 11.400000 38307 0 1 99987 13 [],[593]
13.772505 11.500000 3095 0 1 99986 14 [],[7431]
13.921434 12.000000 59830 0 1 99985 15 [],[7431]
13.926600 12.300000 10962 0 1 99984 16 [],[593]
13.977830 12.300000 7232 0 1 99983 17 [],[38307]
14.197349 12.600000 26144 0 1 99982 18 [],[5536]
14.229142 12.800000 80104 0 1 99981 19 [],[3816]
14.490461 12.800000 42792 0 1 99980 20 [],[7431]
14.570356 13.000000 86296 0 1 99979 21 [],[33213]
14.620905 13.100000 33043 0 1 99978 22 [],[593]
14.649562 13.400000 34555 0 1 99977 23 [],[593]
14.756141 13.500000 24039 0 1 99976 24 [],[7232]
14.812098 13.600000 23 0 1 99975 25 [],[3095]
14.830994 27.500000 1848 0 1 99974 26 [],[3816]
14.850628 29.000000 58251 0 1 99973 27 [],[23]
14.961539 29.100000 78281 0 1 99972 28 [],[33213]
15.012454 29.200000 9765 0 1 99971 29 [],[23]
15.121102 29.900000 1797 0 1 99970 30 [],[23]
15.143259 32.800000 22519 0 1 99969 31 [],[23]
15.143475 33.100000 20769 0 1 99968 32 [],[23]
15.145278 33.100000 10438 0 1 99967 33 [],[23]
15.212932 33.400000 2429 0 1 99966 34 [],[23]
15.218093 33.700000 44017 0 1 99965 35 [],[3816]
15.221101 33.700000 26102 0 1 99964 36 [],[3816]
15.228715 33.800000 15918 0 1 99963 37 [],[1797]
15.306436 34.300000 63128 0 1 99962 38 [],[24039]
15.319714 34.300000 67789 0 1 99961 39 [],[15918]
15.327812 34.300000 11145 0 1 99960 40 [],[23]
15.340824 34.800000 50450 0 1 99959 41 [],[23]
15.361337 35.100000 96823 0 1 99958 42 [],[1797]
15.392632 35.100000 12238 0 1 99957 43 [],[11145]
15.452808 35.400000 13315 0 1 99956 44 [],[23]
15.516854 35.700000 2877 0 1 99955 45 [],[593]
15.547062 36.500000 95363 0 1 99954 46 [],[593]
15.571588 36.500000 24485 0 1 99953 47 [],[593]
15.573922 36.500000 8092 0 1 99952 48 [],[20769]
15.631038 37.000000 65228 0 1 99951 49 [],[23]
15.640888 37.000000 10827 0 1 99950 50 [],[12238]
15.653955 37.800000 164 0 1 99949 51 [],[67789]
15.678833 41.800000 34929 0 1 99948 52 [],[1797]
15.686052 41.800000 19876 0 1 99947 53 [],[3095]
15.692560 42.300000 94319 0 1 99946 54 [],[3816]
15.705264 42.300000 44342 0 1 99945 55 [],[23]
15.757437 42.600000 85591 0 1 99944 56 [],[23]
15.771131 42.600000 27781 0 1 99943 57 [],[23]
15.786390 42.900000 2557 0 1 99942 58 [],[23]
15.925797 45.400000 17269 0 1 99941 59 [],[26144]
15.951605 46.100000 19584 0 1 99940 60 [],[9765]
15.977672 46.600000 36419 0 1 99939 61 [],[2557]
15.982556 46.600000 63251 0 1 99938 62 [],[23]
15.991878 46.600000 31089 0 1 99937 63 [],[23]
16.009431 46.600000 6540 0 1 99936 64 [],[23]
16.010673 46.800000 95172 0 1 99935 65 [],[23]
16.020605 46.800000 65566 0 1 99934 66 [],[8092]
16.054121 47.000000 96740 0 1 99933 67 [],[23]
16.065959 47.000000 3593 0 1 99932 68 [],[6540]
16.143401 47.300000 50203 0 1 99931 69 [],[164]
16.159546 47.300000 34023 0 1 99930 70 [],[36419]
16.171714 47.500000 51548 0 1 99929 71 [],[593]
16.213595 47.500000 76689 0 1 99928 72 [],[19584]
16.298515 47.500000 37551 0 1 99927 73 [],[23]
16.313755 47.800000 1486 0 1 99926 74 [],[23]
16.315834 48.600000 49433 0 1 99925 75 [],[3816]
16.332577 48.600000 55922 0 1 99924 76 [],[10827]
16.338246 48.700000 85692 0 1 99923 77 [],[3816]
16.340141 48.700000 91032 0 1 99922 78 [],[23]
16.351184 48.800000 65978 0 1 99921 79 [],[50450]
16.446599 49.000000 95838 0 1 99920 80 [],[2877]
