IDREC,IDTR,TIME_TR
21699,10116,23.826775
22557,9369,23.832802
55040,8,23.833444
23139,44,23.834879
22494,1,23.839335
5253,35,23.841068
97298,6668,23.844544
37131,3623,23.844549
73331,2,23.847897
67626,44,23.848354
81615,8,23.849347
98398,1,23.853640
45734,1,23.856239
18864,195,23.857880
4148,50796,23.867861
77203,1796,23.869698
14270,12939,23.873060
73316,90,23.875941
4932,6,23.878345
7833,59,23.878536
2079,1991,23.880172
11131,5253,23.880554
17930,8,23.886167
96601,95406,23.890528
19601,674,23.891546
25058,3382,23.892393
1117,1,23.892522
71383,1697,23.893678
556,6,23.896032
21396,2,23.905919
1625,1,23.907435
40015,195,23.908055
9034,1,23.912057
5779,1,23.913981
575,393,23.915345
64979,8,23.917530
1790,8,23.918370
35433,1,23.923578
81278,75622,23.925300
1311,48,23.926416
91699,6,23.929365
10873,1,23.938094
58482,45426,23.938921
19072,323,23.940197
52517,22557,23.944157
64924,18905,23.945913
955,92540,23.948816
6596,1,23.952304
67859,2,23.953282
15216,7633,23.953305
92141,6,23.956404
84557,61677,23.958918
56939,265,23.963504
42928,14095,23.965810
48815,5779,23.968281
221,1311,23.970701
76604,352,23.971137
16182,1,23.971929
465,8,23.974994
3828,27192,23.975025
9226,1,23.980940
69056,6,23.983480
30490,7213,23.984232
41866,59,23.990082
69369,1,23.993306
9358,2,23.999676
55753,9034,24.001928
26877,6,24.004440
49002,35,24.004939
5960,8,24.009315
12334,1,24.011462
46319,1,24.011922
48011,6,24.012181
17363,7833,24.012731
12292,7843,24.014606
40045,265,24.016067
36386,1,24.017850
12135,1,24.018919
12392,8,24.023479
30405,17338,24.024608
36704,6122,24.027187
1663,1200,24.027223
10834,265,24.027743
