IDREC,IDTR,TIME_TR
99999,NA,0
70052,99999,8.699564
72114,70052,15.385333
148,72114,17.743194
12591,148,17.745863
2200,148,17.766594
17952,148,17.802782
17233,2200,17.983128
56144,17233,18.030624
2296,2200,18.098524
67537,2296,18.331143
16559,148,18.362430
1407,17233,18.370391
99956,148,18.434782
91660,148,18.533842
18513,1407,18.627483
19433,148,18.669489
83245,148,18.689120
428,148,18.703648
2286,56144,18.763152
92449,428,18.783564
55312,428,18.828634
24542,2200,18.950794
40824,19433,18.998822
36736,428,19.014664
37559,148,19.079880
25277,18513,19.088772
28122,148,19.150301
85412,428,19.166044
78988,12591,19.181697
107,428,19.193676
2770,1407,19.213941
89825,1407,19.223033
45595,2770,19.233737
95771,12591,19.375414
50765,148,19.388123
853,148,19.437797
64287,148,19.458402
52634,18513,19.461622
50305,853,19.519280
4004,428,19.523488
31486,148,19.523856
94528,428,19.539275
89018,107,19.539525
70641,31486,19.550639
1734,107,19.557608
3363,428,19.566092
27813,853,19.609660
59431,107,19.679264
85424,428,19.713865
91267,17233,19.747148
67059,1407,19.766415
8664,1407,19.767993
22941,2200,19.809597
58951,16559,19.822587
11881,1407,19.822633
69732,2286,19.823019
56472,2770,19.832655
12610,107,19.864851
33129,428,19.913536
3302,148,19.964583
44391,107,20.026102
75904,3302,20.034592
60159,2286,20.093942
34116,148,20.107968
53269,59431,20.112751
5983,67059,20.120431
40,1407,20.145229
35952,107,20.157173
53343,1407,20.162072
16355,3302,20.165097
216,1407,20.195689
38,40,20.204458
36187,40,20.222298
28072,148,20.241989
73696,40,20.270446
30847,148,20.272041
20321,428,20.283077
2507,428,20.300605
61921,53269,20.311203
52161,16559,20.329121
34868,40,20.347054
481,40,20.377751
32319,2770,20.389648
31181,107,20.400105
72476,40,20.407437
35762,40,20.432665
27589,2770,20.478981
14208,2200,20.511252
57224,2200,20.514986
7474,40,20.539275
1984,38,20.544856
48802,1734,20.550716
78523,40,20.555797
10403,48802,20.565924
70840,107,20.581156
53795,428,20.588703
2297,40,20.596243
50410,107,20.608020
8901,107,20.634420
1452,40,20.635369
27742,3363,20.638006
46432,40,20.677148
12331,28122,20.678738
33398,1734,20.687761
52837,3302,20.692611
22106,95771,20.708584
65752,2507,20.718292
4725,148,20.725068
36088,38,20.725689
8099,853,20.761761
7,481,20.769091
31369,2200,20.788494
12522,428,20.792936
55633,70840,20.793825
20362,99999,20.819482
15551,7,20.821104
824,40,20.821871
1920,107,20.823673
10114,40,20.824966
1471,428,20.832833
31386,7,20.839420
10871,1920,20.859641
26875,1407,20.880026
16158,7,20.883219
87304,40,20.917535
78249,7,20.920130
90241,40,20.959035
94374,7,20.959981
8277,1452,20.960088
83721,4725,20.985075
3507,7,20.991629
25864,1734,21.010193
6927,53269,21.019437
59137,428,21.021866
27157,7,21.025973
17591,26875,21.039340
3736,33129,21.049803
75188,3736,21.061551
555,7,21.068808
38972,107,21.069085
84912,7,21.071774
41125,40,21.081409
78527,1452,21.088132
50602,12591,21.097444
97578,2200,21.112219
53420,7,21.118712
52965,481,21.123866
2576,40,21.129102
39836,107,21.132039
24711,1452,21.155491
2479,73696,21.160218
42398,2770,21.166029
575,8664,21.170145
28189,107,21.170923
64397,555,21.172941
10066,107,21.175537
33812,107,21.177504
71651,7,21.189671
45740,90241,21.208169
88872,575,21.208700
59578,16355,21.209102
33824,3302,21.209431
22650,148,21.215066
20689,40,21.218813
42616,40,21.224396
25768,555,21.238603
8235,40,21.244093
5674,107,21.250335
96250,84912,21.253206
5102,8099,21.260235
65192,7,21.275801
99927,7,21.292292
4856,216,21.299995
5840,59578,21.301733
52979,1920,21.302029
9263,428,21.305747
37549,52161,21.308684
32696,2507,21.312062
292,7,21.315349
66127,1734,21.315895
155,7,21.318475
5,216,21.324274
19973,5,21.325314
29303,1920,21.330810
5207,31181,21.339617
25643,7,21.358881
69197,7,21.362716
36679,10403,21.367481
83121,84912,21.374519
959,7,21.378499
27167,28072,21.382658
93739,53343,21.384793
916,7,21.384822
49987,40,21.393719
8250,3302,21.396131
63484,37559,21.404380
59235,1452,21.411860
55062,40,21.416745
10721,4856,21.416900
25594,7474,21.419274
1545,5,21.423892
25499,5,21.435188
1103,2200,21.435683
16708,959,21.437855
4489,5,21.452563
81726,216,21.454834
2236,1103,21.468034
17,5,21.468494
33128,12610,21.470081
27191,3363,21.476100
3259,5,21.476476
2022,216,21.481504
1149,5,21.481646
32266,10403,21.482550
25056,31369,21.492738
53870,555,21.497680
56770,2507,21.500947
65921,8235,21.506106
330,7,21.512985
682,292,21.513080
2016,1103,21.515291
77933,292,21.515366
3623,40,21.517493
52308,40,21.518182
55161,7,21.524054
15586,7,21.524955
54061,5,21.528408
4001,7,21.530237
18667,88872,21.531710
445,5,21.534768
91638,25056,21.535424
78111,1471,21.535711
17258,70641,21.541480
95444,916,21.542085
91091,7,21.543108
30716,2479,21.547167
185,5,21.550503
86898,7,21.552162
62695,5,21.553085
2,107,21.553443
53257,5207,21.556203
72050,5,21.559539
21485,69197,21.569375
2300,40,21.577454
57109,2,21.585392
42951,5,21.585994
20047,7,21.591242
195,7,21.593369
30234,16708,21.597435
23317,17,21.597715
68207,5,21.602712
12400,1452,21.603459
8300,1545,21.607949
31284,428,21.609455
87001,75904,21.610380
8396,5102,21.611173
40931,7,21.612279
28700,107,21.616215
82135,12591,21.617942
4744,2507,21.623167
2992,16559,21.627553
6731,11881,21.629377
38209,7,21.631351
7089,40,21.634617
43708,2507,21.636521
1113,2,21.642023
357,2297,21.644100
75676,35762,21.648330
22008,3623,21.650628
1762,5,21.652412
27587,5102,21.659412
76630,40,21.661959
98,7,21.662339
89695,5,21.664583
2104,3623,21.668858
27,5,21.671446
88,1471,21.683003
57128,357,21.685725
63898,98,21.688725
51628,7,21.689376
7832,38,21.689674
61739,5102,21.695230
69983,292,21.696472
59392,5207,21.700630
23650,2,21.703524
36542,2,21.710441
82138,40,21.714973
32015,27,21.716622
38081,27,21.717676
10046,2507,21.718174
77769,5,21.720796
496,17,21.726695
63030,21485,21.729968
47491,107,21.730884
2084,216,21.734209
65860,20362,21.735479
86493,58951,21.736005
23231,59392,21.740691
60638,2,21.742674
55839,40,21.743798
3130,6731,21.744202
81898,2022,21.747727
72412,10114,21.748984
31047,148,21.754767
28500,8664,21.757226
41590,330,21.761043
60350,5,21.763730
275,575,21.771711
71515,7,21.774682
21458,1471,21.781232
41996,5,21.782194
40351,5,21.788114
3340,5,21.790207
6297,2479,21.791479
3239,76630,21.792228
61312,27191,21.795140
12290,27,21.795717
20567,5674,21.797308
79260,27589,21.800554
39945,20689,21.815088
24993,357,21.819331
26864,5,21.821707
30168,27,21.822657
31193,2,21.822901
20387,7089,21.824498
4,7,21.825529
5230,4,21.830069
26614,7,21.830800
84089,17,21.831079
62910,292,21.838843
46385,75904,21.839811
2781,357,21.840887
10151,2,21.840926
16645,275,21.841902
8326,575,21.844123
78310,69732,21.845415
42253,38,21.846158
16895,4,21.847934
48,88,21.849712
99862,496,21.859368
71659,7089,21.865126
6627,7,21.868777
57248,10066,21.869363
91642,10046,21.870249
3474,292,21.870470
8198,148,21.873632
54110,1545,21.874015
47173,48,21.880924
41131,107,21.884496
31994,5,21.885244
4228,48,21.886154
2641,12610,21.887042
1069,48,21.887700
10392,4001,21.890533
53153,275,21.897494
193,40,21.899640
64229,5,21.900615
68299,5207,21.906574
73697,16645,21.910427
49,292,21.910471
78928,52979,21.911731
42263,2,21.912543
78953,853,21.914739
39420,193,21.915303
4910,48,21.915482
67586,25594,21.916551
58283,2,21.918210
73578,5,21.918460
3382,275,21.920147
38954,2286,21.925221
6438,4,21.926640
10135,48,21.927064
41200,8326,21.929698
35189,5,21.934150
50105,40,21.934946
62551,1407,21.935575
90392,7,21.937569
39270,32015,21.939172
29445,195,21.940256
1614,48,21.947558
80052,4,21.950219
47217,7,21.951205
64610,5,21.957151
49748,5,21.957413
57525,98,21.957981
14229,5,21.960235
4457,5,21.961756
71909,99956,21.962655
39649,1471,21.964098
6848,27742,21.969190
20703,2,21.971592
22639,7,21.972072
80143,25594,21.972205
46910,2,21.974039
78467,28500,21.974461
1051,10046,21.974707
4002,107,21.979572
15674,8250,21.979583
81407,107,21.980268
515,3239,21.982132
16229,4910,21.982211
87990,496,21.983691
1749,4,21.986418
12801,292,21.988351
43788,193,21.989245
82788,7,21.990016
74490,16229,21.991168
91174,15551,21.999795
71535,40,22.000301
34921,12290,22.005906
31396,575,22.006783
14,445,22.006913
61020,4002,22.007605
52849,1614,22.007797
24307,2992,22.008565
85368,33824,22.009757
5255,2641,22.010097
20572,2300,22.010779
101,14,22.011393
67357,14,22.012779
6546,5,22.013721
84671,107,22.013886
74073,148,22.016051
73135,1762,22.016600
86653,5,22.017901
19,88,22.017976
34093,357,22.019632
21668,14,22.022539
17478,330,22.026817
37503,3623,22.027693
44950,19,22.027874
8843,7,22.028747
6023,2300,22.030836
20517,5,22.032724
48539,34093,22.033654
79494,48,22.034571
17409,1762,22.034707
30838,27,22.036662
83289,6927,22.037143
24538,1614,22.039552
2571,14,22.039655
35386,107,22.041555
35702,8250,22.042140
33998,428,22.052331
21791,17,22.053734
69163,3474,22.054146
48614,7,22.057820
177,3239,22.059048
40641,2,22.062243
20688,575,22.063128
97188,5,22.063460
39702,2297,22.066741
71973,48,22.067971
1696,101,22.069955
43028,515,22.072765
6790,14,22.075663
14124,2022,22.076113
4844,5,22.077697
1517,48,22.079694
25271,7,22.081308
9301,94374,22.081694
16463,5840,22.082576
40306,2,22.086131
25595,2,22.086434
39520,292,22.087791
49438,48,22.087895
32819,4,22.088869
1663,98,22.090629
39145,148,22.091485
92754,78527,22.093670
27065,101,22.094707
7270,14,22.095778
85995,4489,22.100922
37383,148,22.101085
31,2,22.104935
38675,98,22.105244
76510,2,22.107844
27913,4,22.111121
84143,19,22.114401
1134,2022,22.114512
28572,575,22.116088
87901,27,22.116634
69199,2,22.119373
46623,1696,22.120164
89594,2,22.121655
17606,1696,22.122066
13875,48,22.122818
27214,4,22.123989
35333,70052,22.125354
29236,48,22.125613
7594,17952,22.126892
5574,5,22.126905
574,14,22.127064
20394,1696,22.127852
26974,17,22.127963
20881,4,22.128979
12576,4,22.129863
17315,7,22.129911
32820,31,22.132881
30460,292,22.135335
60610,10066,22.135925
61412,5,22.143011
14514,5,22.143028
23606,107,22.144181
14568,8326,22.144456
5704,7,22.147670
67039,2,22.149698
13609,31,22.150123
57219,27,22.151142
84282,31,22.152686
52335,5,22.153490
62725,56472,22.155543
10964,574,22.156472
84834,24538,22.157184
