None	99999	0
99999	70052	8.699564
70052	72114	15.385333
72114	148	17.743194
148	12591	17.745863
148	2200	17.766594
148	17952	17.802782
2200	17233	17.983128
17233	56144	18.030624
2200	2296	18.098524
2296	67537	18.331143
148	16559	18.362430
17233	1407	18.370391
148	99956	18.434782
148	91660	18.533842
1407	18513	18.627483
148	19433	18.669489
148	83245	18.689120
148	428	18.703648
56144	2286	18.763152
428	92449	18.783564
428	55312	18.828634
2200	24542	18.950794
19433	40824	18.998822
428	36736	19.014664
148	37559	19.079880
18513	25277	19.088772
148	28122	19.150301
428	85412	19.166044
12591	78988	19.181697
428	107	19.193676
1407	2770	19.213941
1407	89825	19.223033
2770	45595	19.233737
12591	95771	19.375414
148	50765	19.388123
148	853	19.437797
148	64287	19.458402
18513	52634	19.461622
853	50305	19.519280
428	4004	19.523488
148	31486	19.523856
428	94528	19.539275
107	89018	19.539525
31486	70641	19.550639
107	1734	19.557608
428	3363	19.566092
853	27813	19.609660
107	59431	19.679264
428	85424	19.713865
17233	91267	19.747148
1407	67059	19.766415
1407	8664	19.767993
2200	22941	19.809597
16559	58951	19.822587
1407	11881	19.822633
2286	69732	19.823019
2770	56472	19.832655
107	12610	19.864851
428	33129	19.913536
148	3302	19.964583
107	44391	20.026102
3302	75904	20.034592
2286	60159	20.093942
148	34116	20.107968
59431	53269	20.112751
67059	5983	20.120431
1407	40	20.145229
107	35952	20.157173
1407	53343	20.162072
3302	16355	20.165097
1407	216	20.195689
40	38	20.204458
40	36187	20.222298
148	28072	20.241989
40	73696	20.270446
148	30847	20.272041
428	20321	20.283077
428	2507	20.300605
53269	61921	20.311203
16559	52161	20.329121
40	34868	20.347054
40	481	20.377751
2770	32319	20.389648
107	31181	20.400105
40	72476	20.407437
40	35762	20.432665
2770	27589	20.478981
2200	14208	20.511252
2200	57224	20.514986
40	7474	20.539275
38	1984	20.544856
1734	48802	20.550716
40	78523	20.555797
48802	10403	20.565924
107	70840	20.581156
428	53795	20.588703
40	2297	20.596243
107	50410	20.608020
107	8901	20.634420
40	1452	20.635369
3363	27742	20.638006
40	46432	20.677148
28122	12331	20.678738
1734	33398	20.687761
3302	52837	20.692611
95771	22106	20.708584
2507	65752	20.718292
148	4725	20.725068
38	36088	20.725689
853	8099	20.761761
481	7	20.769091
2200	31369	20.788494
428	12522	20.792936
70840	55633	20.793825
99999	20362	20.819482
7	15551	20.821104
40	824	20.821871
107	1920	20.823673
40	10114	20.824966
428	1471	20.832833
7	31386	20.839420
1920	10871	20.859641
1407	26875	20.880026
7	16158	20.883219
40	87304	20.917535
7	78249	20.920130
40	90241	20.959035
7	94374	20.959981
1452	8277	20.960088
4725	83721	20.985075
7	3507	20.991629
1734	25864	21.010193
53269	6927	21.019437
428	59137	21.021866
7	27157	21.025973
26875	17591	21.039340
33129	3736	21.049803
3736	75188	21.061551
7	555	21.068808
107	38972	21.069085
7	84912	21.071774
40	41125	21.081409
1452	78527	21.088132
12591	50602	21.097444
2200	97578	21.112219
7	53420	21.118712
481	52965	21.123866
40	2576	21.129102
107	39836	21.132039
1452	24711	21.155491
73696	2479	21.160218
2770	42398	21.166029
8664	575	21.170145
107	28189	21.170923
555	64397	21.172941
107	10066	21.175537
107	33812	21.177504
7	71651	21.189671
90241	45740	21.208169
575	88872	21.208700
16355	59578	21.209102
3302	33824	21.209431
148	22650	21.215066
40	20689	21.218813
40	42616	21.224396
555	25768	21.238603
40	8235	21.244093
107	5674	21.250335
84912	96250	21.253206
8099	5102	21.260235
7	65192	21.275801
7	99927	21.292292
216	4856	21.299995
59578	5840	21.301733
1920	52979	21.302029
428	9263	21.305747
52161	37549	21.308684
2507	32696	21.312062
7	292	21.315349
1734	66127	21.315895
7	155	21.318475
216	5	21.324274
5	19973	21.325314
1920	29303	21.330810
31181	5207	21.339617
7	25643	21.358881
7	69197	21.362716
10403	36679	21.367481
84912	83121	21.374519
7	959	21.378499
28072	27167	21.382658
53343	93739	21.384793
7	916	21.384822
40	49987	21.393719
3302	8250	21.396131
37559	63484	21.404380
1452	59235	21.411860
40	55062	21.416745
4856	10721	21.416900
7474	25594	21.419274
5	1545	21.423892
5	25499	21.435188
2200	1103	21.435683
959	16708	21.437855
5	4489	21.452563
216	81726	21.454834
1103	2236	21.468034
5	17	21.468494
12610	33128	21.470081
3363	27191	21.476100
5	3259	21.476476
216	2022	21.481504
5	1149	21.481646
10403	32266	21.482550
31369	25056	21.492738
555	53870	21.497680
2507	56770	21.500947
8235	65921	21.506106
7	330	21.512985
292	682	21.513080
