IDPOP,TIME_SEQ,SEQ_COUNT
99999,21.405510,1
30814,20.696919,1
31021,28.120579,1
11595,18.670659,1
33717,10.394169,1
11844,20.065187,1
19300,17.172540,1
6368,26.053153,1
28020,22.649914,1
17432,24.980090,1
3599,10.805841,1
71242,22.839355,1
4361,21.281053,1
2070,17.493478,1
21098,18.115330,1
38362,10.824237,1
43083,12.653135,1
54143,24.296003,1
26277,10.991286,1
74038,25.372012,1
71172,9.593826,1
63265,20.656511,1
1815,25.894473,1
9417,11.081420,1
4946,19.254111,1
39431,24.428525,1
12295,26.052352,1
17462,16.922633,1
22947,17.682741,1
52799,12.047148,1
17278,19.051606,1
54262,11.731348,1
30,22.886736,1
46287,21.952287,1
1156,19.351902,1
20586,12.102950,1
92263,27.283107,1
25489,12.541044,1
19160,13.638304,1
12265,12.950524,1
1799,16.032951,1
12659,23.262989,1
21164,22.965548,1
2851,19.341771,1
86439,23.368999,1
3523,9.861311,1
94741,25.521477,1
69680,19.567714,1
54694,23.396453,1
27672,10.814690,1
32568,15.016856,1
15053,19.428668,1
96667,22.420441,1
403,27.725783,1
43643,26.713785,1
51,18.843064,1
18762,28.174084,1
21562,15.716574,1
5429,17.025777,1
11254,11.301505,1
32681,21.426571,1
3855,13.676341,1
86975,18.942908,1
7018,15.807321,1
64517,18.679511,1
49901,17.145276,1
3259,18.574951,1
17132,19.717938,1
11880,15.654484,1
88313,24.330332,1
77663,13.857636,1
87706,16.652191,1
27471,27.388069,1
10702,22.957588,1
79135,17.222766,1
12223,18.311714,1
73534,22.757587,1
80836,19.043747,1
26564,17.433566,1
707,14.718469,1
12311,21.735211,1
89516,27.008359,1
67,23.870667,1
68504,20.333890,1
43680,26.461808,1
13774,18.860020,1
27637,25.348173,1
3055,15.967057,1
7262,26.730641,1
312,12.665978,1
31038,18.520983,1
2820,25.297681,1
82626,11.042982,1
33056,15.619317,1
14441,12.373631,1
36704,26.155902,1
91632,19.007478,1
99539,12.959596,1
30108,23.403348,1
86890,19.099491,1
82525,22.084778,1
69045,23.456741,1
37171,11.572960,1
15654,27.956277,1
6311,20.935920,1
22385,15.119840,1
10570,17.171978,1
29048,27.772295,1
24200,21.150378,1
51919,28.172565,1
7499,26.892299,1
97840,12.988519,1
37690,11.750531,1
4436,25.910272,1
93412,25.285018,1
32263,15.983112,1
7529,13.949856,1
10045,11.920183,1
9962,23.963958,1
42837,22.874036,1
2497,15.826447,1
71292,27.945834,1
3729,27.378323,1
54139,28.115906,1
2204,23.040845,1
17746,15.131981,1
4607,19.195410,1
45829,19.744217,1
88315,26.898724,1
444,25.645513,1
8081,18.399105,1
37638,22.197055,1
74672,22.191273,1
19093,26.436134,1
200,18.761128,1
1746,11.546053,1
19862,20.842675,1
5739,21.901688,1
60575,22.610336,1
31880,24.402121,1
261,13.373849,1
