4.961917 0.200000 170 0 1 99998 2 [],[99999]
5.018266 3.800000 7789 0 1 99997 3 [],[170]
5.505695 4.300000 20911 0 1 99996 4 [],[170]
5.659266 4.400000 48291 0 1 99995 5 [],[7789]
5.962955 4.400000 7658 0 1 99994 6 [],[7789]
6.335134 6.100000 68810 0 1 99993 7 [],[7658]
6.360788 6.100000 6085 0 1 99992 8 [],[170]
6.523522 6.700000 12083 0 1 99991 9 [],[170]
6.770533 7.300000 3655 0 1 99990 10 [],[170]
6.774910 7.800000 53749 0 1 99989 11 [],[12083]
6.801270 7.900000 38067 0 1 99988 12 [],[7658]
6.889574 8.100000 5732 0 1 99987 13 [],[170]
6.946335 9.300000 6046 0 1 99986 14 [],[170]
6.966585 10.300000 29712 0 1 99985 15 [],[5732]
7.019957 10.300000 54487 0 1 99984 16 [],[170]
7.177490 10.500000 13275 0 1 99983 17 [],[5732]
7.340403 10.700000 4 0 1 99982 18 [],[6085]
7.344362 37.800000 16086 0 1 99981 19 [],[4]
7.349841 38.300000 39008 0 1 99980 20 [],[4]
7.373570 38.500000 54170 0 1 99979 21 [],[4]
7.424819 38.700000 68147 0 1 99978 22 [],[4]
7.465914 38.700000 2520 0 1 99977 23 [],[3655]
7.482759 42.500000 8001 0 1 99976 24 [],[4]
7.501268 43.100000 11830 0 1 99975 25 [],[4]
7.507258 43.600000 85 0 1 99974 26 [],[4]
7.519235 44.900000 18970 0 1 99973 27 [],[4]
7.524809 45.000000 5417 0 1 99972 28 [],[2520]
7.545855 45.600000 68569 0 1 99971 29 [],[2520]
7.572809 45.600000 46380 0 1 99970 30 [],[4]
7.606837 45.600000 94207 0 1 99969 31 [],[4]
7.612919 45.600000 11637 0 1 99968 32 [],[4]
7.623730 46.500000 9626 0 1 99967 33 [],[4]
7.693965 47.500000 46498 0 1 99966 34 [],[4]
7.702902 47.600000 30812 0 1 99965 35 [],[4]
7.707667 47.600000 21425 0 1 99964 36 [],[9626]
7.708854 47.600000 6291 0 1 99963 37 [],[4]
7.743831 49.000000 3115 0 1 99962 38 [],[38067]
7.788416 50.300000 30603 0 1 99961 39 [],[5417]
7.799278 50.400000 84550 0 1 99960 40 [],[9626]
7.812622 50.400000 1826 0 1 99959 41 [],[4]
7.847866 50.800000 16455 0 1 99958 42 [],[39008]
7.848730 51.100000 8432 0 1 99957 43 [],[4]
7.863707 51.400000 45092 0 1 99956 44 [],[4]
7.956107 51.400000 5464 0 1 99955 45 [],[4]
7.985464 51.500000 17889 0 1 99954 46 [],[170]
7.991045 52.300000 9125 0 1 99953 47 [],[4]
8.017405 52.300000 6203 0 1 99952 48 [],[7658]
8.078514 54.400000 72354 0 1 99951 49 [],[85]
8.087668 54.400000 63249 0 1 99950 50 [],[4]
8.116577 54.400000 5243 0 1 99949 51 [],[4]
8.167557 56.200000 31695 0 1 99948 52 [],[4]
8.173456 56.400000 1116 0 1 99947 53 [],[1826]
8.181972 59.900000 96373 0 1 99946 54 [],[16455]
8.196752 59.900000 17909 0 1 99945 55 [],[170]
8.198588 60.300000 8931 0 1 99944 56 [],[16086]
8.201360 61.700000 58894 0 1 99943 57 [],[5243]
8.201983 62.000000 67329 0 1 99942 58 [],[54487]
8.254246 62.000000 6292 0 1 99941 59 [],[4]
8.301720 62.500000 76881 0 1 99940 60 [],[85]
8.318015 62.500000 60063 0 1 99939 61 [],[2520]
8.318725 62.600000 20998 0 1 99938 62 [],[8931]
8.334682 63.200000 31942 0 1 99937 63 [],[6046]
8.338334 63.200000 64890 0 1 99936 64 [],[4]
8.352598 63.300000 75866 0 1 99935 65 [],[5243]
8.375396 63.300000 67176 0 1 99934 66 [],[4]
8.426910 63.400000 23091 0 1 99933 67 [],[4]
8.440253 63.700000 42315 0 1 99932 68 [],[6203]
8.456630 63.900000 2595 0 1 99931 69 [],[1116]
8.467853 64.200000 61945 0 1 99930 70 [],[17909]
8.495045 64.200000 360 0 1 99929 71 [],[6046,4]
8.531940 68.000000 14406 0 1 99928 72 [],[6203]
8.541251 68.100000 1151 0 1 99927 73 [],[11830]
8.541458 72.300000 19513 0 1 99926 74 [],[7658]
8.545774 72.300000 14861 0 1 99925 75 [],[4]
8.552126 72.300000 2884 0 1 99924 76 [],[4]
8.589539 73.200000 22822 0 1 99923 77 [],[7658]
8.603420 73.400000 1360 0 1 99922 78 [],[2520]
8.640182 74.700000 26676 0 1 99921 79 [],[1826]
8.644783 74.700000 83228 0 1 99920 80 [],[6085]
8.656204 74.700000 0 0 1 99919 81 [],[4]
8.658803 110.800000 9648 0 1 99918 82 [],[4]
8.668737 111.400000 89102 0 1 99917 83 [],[360]
8.676169 111.500000 57513 0 1 99916 84 [],[0]
8.676457 111.500000 1930 0 1 99915 85 [],[0]
8.682526 112.600000 2548 0 1 99914 86 [],[4]
8.685933 113.400000 8709 0 1 99913 87 [],[1826]
8.693384 113.600000 17598 0 1 99912 88 [],[0]
8.694687 113.900000 294 0 1 99911 89 [],[1930]
8.695619 122.000000 1497 0 1 99910 90 [],[0]
8.712969 122.500000 8534 0 1 99909 91 [],[4]
