IDREC,IDTR,TIME_TR
99999,NA,0
170,99999,4.961917
7789,170,5.018266
20911,170,5.505695
48291,7789,5.659266
7658,7789,5.962955
68810,7658,6.335134
6085,170,6.360788
12083,170,6.523522
3655,170,6.770533
53749,12083,6.774910
38067,7658,6.801270
5732,170,6.889574
6046,170,6.946335
29712,5732,6.966585
54487,170,7.019957
13275,5732,7.177490
4,6085,7.340403
16086,4,7.344362
39008,4,7.349841
54170,4,7.373570
68147,4,7.424819
2520,3655,7.465914
8001,4,7.482759
11830,4,7.501268
85,4,7.507258
18970,4,7.519235
5417,2520,7.524809
68569,2520,7.545855
46380,4,7.572809
94207,4,7.606837
11637,4,7.612919
9626,4,7.623730
46498,4,7.693965
30812,4,7.702902
21425,9626,7.707667
6291,4,7.708854
3115,38067,7.743831
30603,5417,7.788416
84550,9626,7.799278
1826,4,7.812622
16455,39008,7.847866
8432,4,7.848730
45092,4,7.863707
5464,4,7.956107
17889,170,7.985464
9125,4,7.991045
6203,7658,8.017405
72354,85,8.078514
63249,4,8.087668
5243,4,8.116577
31695,4,8.167557
1116,1826,8.173456
96373,16455,8.181972
17909,170,8.196752
8931,16086,8.198588
58894,5243,8.201360
67329,54487,8.201983
6292,4,8.254246
76881,85,8.301720
60063,2520,8.318015
20998,8931,8.318725
31942,6046,8.334682
64890,4,8.338334
75866,5243,8.352598
67176,4,8.375396
23091,4,8.426910
42315,6203,8.440253
2595,1116,8.456630
61945,17909,8.467853
360,4,8.495045
14406,6203,8.531940
1151,11830,8.541251
19513,7658,8.541458
14861,4,8.545774
2884,4,8.552126
22822,7658,8.589539
1360,2520,8.603420
26676,1826,8.640182
83228,6085,8.644783
0,4,8.656204
9648,4,8.658803
89102,360,8.668737
57513,0,8.676169
1930,0,8.676457
2548,4,8.682526
8709,1826,8.685933
17598,0,8.693384
294,1930,8.694687
1497,0,8.695619
8534,4,8.712969
38701,4,8.714628
85363,30603,8.714741
92268,0,8.721965
19908,4,8.737501
41,4,8.741712
4763,0,8.741999
1178,294,8.751082
18593,0,8.753203
95826,0,8.777891
3436,4,8.783607
1055,20998,8.790292
33588,0,8.791214
12211,360,8.797741
2277,4,8.805098
60,170,8.805318
60951,4,8.807588
43049,1116,8.823788
83622,11830,8.825937
27645,2277,8.853656
35727,60,8.857477
2127,0,8.859219
511,0,8.862925
491,0,8.866216
22230,8931,8.878977
14771,6291,8.882980
54615,6291,8.884865
8034,2520,8.887247
8992,1116,8.890006
80218,0,8.895806
49144,8432,8.903819
55842,360,8.904240
9720,2277,8.904485
2766,60,8.920605
75815,294,8.924386
27517,4,8.926481
187,4,8.926526
93,360,8.929899
5346,294,8.930051
1185,93,8.935333
74837,491,8.957344
84318,41,8.963928
24442,0,8.970976
73372,1116,8.975827
69760,1055,8.985544
2872,2127,8.985830
35243,93,8.993907
18059,294,8.994483
19071,491,8.998447
96964,4,9.014068
57413,294,9.017220
24742,0,9.018762
9044,0,9.023017
10760,41,9.039433
1657,18593,9.040843
54,170,9.055789
3272,2872,9.069351
2229,0,9.070225
26121,60,9.083165
44033,9044,9.093741
11983,0,9.097069
30745,60,9.098279
98340,93,9.099239
33264,170,9.114352
36554,2884,9.149457
57608,294,9.154972
31202,4,9.155503
34350,0,9.158792
13312,0,9.180376
27617,68810,9.182717
13323,41,9.195688
2464,0,9.202656
51214,0,9.219661
2952,294,9.220466
22500,294,9.221673
19737,60,9.225921
1391,1055,9.238073
29950,7658,9.250981
76900,54,9.255182
17292,43049,9.260397
84339,0,9.265478
45069,2520,9.266848
66122,187,9.267708
3405,4,9.275220
13629,23091,9.280020
1517,63249,9.280027
23828,294,9.281129
56503,17889,9.285419
37714,511,9.285552
79272,85,9.287096
71165,4,9.296559
56617,41,9.303338
884,0,9.306838
49208,4,9.309628
153,54,9.310203
26890,4,9.311165
22603,3655,9.315243
17617,170,9.319601
49712,4,9.321121
79484,60,9.325181
43273,360,9.325230
729,294,9.332392
18214,1930,9.334306
5758,0,9.344387
49653,93,9.346686
33529,4,9.353390
8772,60,9.359372
59001,41,9.359843
85090,45069,9.368414
7099,94207,9.369816
62154,6203,9.373729
83495,41,9.379648
47641,1151,9.379672
53391,41,9.381999
88377,294,9.385374
80013,60,9.385502
87825,2277,9.389532
7650,6291,9.389549
97688,60,9.395463
7861,41,9.395622
62930,23091,9.399065
31037,93,9.400467
90053,2464,9.402030
15586,170,9.407421
44018,4,9.407871
79654,1055,9.414494
4065,93,9.417273
22984,13323,9.418101
43784,7658,9.423419
69650,4,9.424123
6513,47641,9.442940
23,1055,9.443143
584,294,9.443884
90228,6046,9.448701
12551,1178,9.450371
28398,360,9.452265
65486,1497,9.454291
13700,54,9.462722
309,93,9.470671
21544,0,9.471909
30292,1497,9.471916
36488,23,9.475051
8262,23,9.477445
752,23,9.482896
43227,2595,9.485453
14563,4,9.490746
740,23,9.491554
27368,309,9.492803
68330,41,9.494682
1220,60,9.496082
20627,5243,9.501870
97701,7658,9.514733
401,23,9.517685
39603,23,9.519251
64263,0,9.521953
39107,54,9.524488
15598,60,9.526163
29628,8534,9.531865
20229,752,9.537328
62711,56503,9.541860
95960,41,9.548586
95999,84318,9.548893
58104,6291,9.549441
37327,41,9.561196
6030,1220,9.562817
19415,54,9.566125
14787,54,9.567283
11772,1185,9.568456
74246,60,9.569878
1648,60,9.573665
10187,0,9.573765
21543,23,9.574397
89399,23,9.575039
93687,23,9.576065
63942,45069,9.581838
19777,153,9.583330
52818,6291,9.586792
15211,60,9.594987
40450,0,9.616010
12483,23,9.623013
40023,0,9.627542
71463,60,9.629109
18363,1151,9.630044
98365,4065,9.631232
30397,0,9.632984
4898,41,9.634979
61851,0,9.642855
25237,6203,9.645957
39000,884,9.648165
562,4,9.649844
23896,60,9.650624
41969,4,9.658299
99534,54,9.659233
66965,54,9.662255
69681,23,9.663664
73434,93,9.665386
27884,17909,9.666059
30217,23,9.666318
220,60,9.670104
35841,2884,9.672674
6790,2277,9.676576
23823,2766,9.677096
7055,0,9.678876
86725,3272,9.687318
69200,6291,9.688158
41773,1657,9.701504
1927,4,9.708141
7123,0,9.711651
34442,1360,9.712181
80050,23,9.713968
68595,2520,9.716807
67869,22603,9.717520
656,23,9.720176
30550,23,9.720334
10849,9626,9.732541
51498,153,9.733937
87859,9648,9.736597
77060,68595,9.740385
34321,93,9.741263
78695,0,9.744492
98050,16455,9.745595
7453,23,9.749020
43019,60,9.754700
49387,4,9.756458
35271,294,9.757579
67763,18970,9.758027
67004,23,9.763058
54944,93,9.763348
12663,0,9.766433
27622,23,9.766497
28364,23,9.768064
1440,4,9.774651
2069,19415,9.777574
90393,54,9.787661
87501,2520,9.790624
88722,93,9.792244
81054,6790,9.796441
98767,41,9.797323
4976,0,9.797776
34022,54,9.798091
11726,10760,9.800608
47044,60,9.815061
94025,5346,9.815707
50914,23,9.816397
44464,491,9.818562
2850,88377,9.819451
