0.344583 0.200000 81613 0 1 99998 2 [],[99999]
4.756660 0.300000 11017 0 1 99997 3 [],[81613]
5.151113 1.000000 78600 0 1 99996 4 [],[11017]
6.371069 1.000000 22 0 1 99995 5 [],[11017]
6.422109 17.900000 1541 0 1 99994 6 [],[22]
6.429120 18.400000 20348 0 1 99993 7 [],[22]
6.456616 19.000000 31226 0 1 99992 8 [],[22]
6.510001 19.300000 9315 0 1 99991 9 [],[22]
6.640389 20.600000 38456 0 1 99990 10 [],[9315]
6.651484 20.700000 39 0 1 99989 11 [],[1541]
6.760096 25.800000 70578 0 1 99988 12 [],[31226]
6.763063 25.800000 55971 0 1 99987 13 [],[9315]
6.783847 25.900000 50969 0 1 99986 14 [],[22]
6.819582 26.000000 22034 0 1 99985 15 [],[39]
6.873016 26.400000 53169 0 1 99984 16 [],[22]
6.942839 26.400000 1405 0 1 99983 17 [],[22034]
6.973909 27.500000 11894 0 1 99982 18 [],[39]
7.014227 27.700000 79981 0 1 99981 19 [],[22]
7.031862 27.700000 7018 0 1 99980 20 [],[39]
7.178861 28.100000 45066 0 1 99979 21 [],[1405]
7.210007 28.200000 13145 0 1 99978 22 [],[22]
7.211749 28.600000 71477 0 1 99977 23 [],[20348]
7.227441 28.600000 9244 0 1 99976 24 [],[22]
7.235372 28.600000 13519 0 1 99975 25 [],[39]
7.247695 28.900000 85351 0 1 99974 26 [],[22]
7.252131 28.900000 18938 0 1 99973 27 [],[22]
7.261078 29.600000 8631 0 1 99972 28 [],[22]
7.305980 29.800000 11781 0 1 99971 29 [],[22]
7.339182 29.900000 88275 0 1 99970 30 [],[22]
7.341018 29.900000 1520 0 1 99969 31 [],[1405]
7.347634 31.500000 4 0 1 99968 32 [],[22]
7.369642 46.000000 99143 0 1 99967 33 [],[22]
7.389080 46.000000 75263 0 1 99966 34 [],[39]
7.406054 46.000000 311 0 1 99965 35 [],[39]
7.428012 49.700000 25503 0 1 99964 36 [],[22034]
7.429999 49.700000 7573 0 1 99963 37 [],[4]
7.447511 50.000000 19255 0 1 99962 38 [],[39]
7.457861 50.000000 36179 0 1 99961 39 [],[4]
7.482930 50.100000 5823 0 1 99960 40 [],[39]
7.500937 52.400000 26236 0 1 99959 41 [],[4]
7.507009 52.400000 95632 0 1 99958 42 [],[38456]
7.544913 52.500000 73613 0 1 99957 43 [],[22]
7.554594 52.700000 68313 0 1 99956 44 [],[311]
7.586274 52.700000 69604 0 1 99955 45 [],[4]
7.633112 52.700000 6736 0 1 99954 46 [],[311]
7.634813 53.000000 89148 0 1 99953 47 [],[22]
7.653975 53.000000 14306 0 1 99952 48 [],[311]
7.665881 53.500000 65520 0 1 99951 49 [],[39]
7.667937 53.500000 65 0 1 99950 50 [],[4]
7.670313 58.400000 6499 0 1 99949 51 [],[4]
7.688045 58.600000 31171 0 1 99948 52 [],[22]
7.701814 58.700000 15036 0 1 99947 53 [],[39]
7.711461 58.800000 30767 0 1 99946 54 [],[22]
7.725306 58.800000 4679 0 1 99945 55 [],[4]
7.795953 58.900000 13384 0 1 99944 56 [],[311]
7.801711 58.900000 10758 0 1 99943 57 [],[65]
7.822584 59.000000 20938 0 1 99942 58 [],[65]
7.881426 59.000000 56276 0 1 99941 59 [],[14306]
7.911912 59.100000 72863 0 1 99940 60 [],[311]
7.939695 59.100000 47276 0 1 99939 61 [],[39]
8.087738 59.100000 74924 0 1 99938 62 [],[39]
8.096403 59.100000 84203 0 1 99937 63 [],[9315]
8.130844 59.100000 78785 0 1 99936 64 [],[4]
8.152879 59.100000 72190 0 1 99935 65 [],[22]
8.165688 59.100000 12606 0 1 99934 66 [],[65]
8.167217 59.200000 11196 0 1 99933 67 [],[311]
8.168264 59.600000 4910 0 1 99932 68 [],[12606]
8.183470 59.900000 3578 0 1 99931 69 [],[22]
8.204215 61.200000 42878 0 1 99930 70 [],[4]
8.206400 61.300000 15553 0 1 99929 71 [],[65]
8.220326 61.800000 7302 0 1 99928 72 [],[22]
8.228241 62.200000 20389 0 1 99927 73 [],[22]
8.239916 62.400000 79648 0 1 99926 74 [],[65]
8.249207 62.400000 72252 0 1 99925 75 [],[5823]
8.262891 62.400000 86084 0 1 99924 76 [],[4]
8.263140 62.400000 12292 0 1 99923 77 [],[7018]
8.278052 62.900000 90770 0 1 99922 78 [],[3578]
8.280608 62.900000 95485 0 1 99921 79 [],[4]
8.289430 62.900000 520 0 1 99920 80 [],[4]
8.303755 63.300000 44986 0 1 99919 81 [],[22]
8.337561 63.300000 24346 0 1 99918 82 [],[4]
8.357464 63.300000 1591 0 1 99917 83 [],[4]
8.368728 65.200000 27648 0 1 99916 84 [],[22]
8.373384 65.400000 55434 0 1 99915 85 [],[4]
8.395766 65.500000 23530 0 1 99914 86 [],[22]
8.402661 66.000000 97295 0 1 99913 87 [],[7018]
8.414968 66.000000 50550 0 1 99912 88 [],[23530]
8.436320 66.000000 31147 0 1 99911 89 [],[65]
8.449073 66.000000 3629 0 1 99910 90 [],[22]
8.451700 66.700000 9660 0 1 99909 91 [],[53169]
8.465813 68.100000 28863 0 1 99908 92 [],[4]
8.477081 68.400000 38510 0 1 99907 93 [],[22]
8.499273 68.500000 8994 0 1 99906 94 [],[1520]
8.507523 69.100000 16094 0 1 99905 95 [],[22]
8.513844 69.200000 25461 0 1 99904 96 [],[4]
8.525239 69.300000 78889 0 1 99903 97 [],[39]
8.527404 69.300000 56288 0 1 99902 98 [],[311]
8.528576 69.300000 11958 0 1 99901 99 [],[4]
8.539515 69.400000 7179 0 1 99900 100 [],[3629]
8.556862 70.900000 83986 0 1 99899 101 [],[8994]
8.576834 71.000000 13670 0 1 99898 102 [],[22]
8.597622 71.000000 382 0 1 99897 103 [],[4]
8.611985 72.000000 46281 0 1 99896 104 [],[68313]
8.630958 72.300000 61967 0 1 99895 105 [],[39]
8.646842 72.300000 39389 0 1 99894 106 [],[1520]
8.651085 72.300000 78344 0 1 99893 107 [],[22]
8.704570 72.300000 345 0 1 99892 108 [],[9660]
8.714072 74.300000 3206 0 1 99891 109 [],[45066]
8.758916 75.500000 56544 0 1 99890 110 [],[5823]
8.778883 75.500000 24119 0 1 99889 111 [],[22]
8.783313 75.600000 41869 0 1 99888 112 [],[78785]
8.785459 75.700000 593 0 1 99887 113 [],[4]
8.795273 78.000000 6839 0 1 99886 114 [],[46281]
8.800644 79.500000 10937 0 1 99885 115 [],[65]
8.819167 79.900000 30012 0 1 99884 116 [],[10937]
8.820999 80.100000 35064 0 1 99883 117 [],[27648]
8.845861 80.200000 3566 0 1 99882 118 [],[22]
8.860985 81.000000 86948 0 1 99881 119 [],[6839]
8.883458 81.000000 8582 0 1 99880 120 [],[4]
8.901608 81.600000 728 0 1 99879 121 [],[520]
