4.338744 0.200000 28727 0 1 99998 2 [],[99999]
4.445147 0.500000 2617 0 1 99997 3 [],[28727]
4.538629 2.200000 19 0 1 99996 4 [],[2617]
4.543265 15.800000 7074 0 1 99995 5 [],[19]
4.566483 16.300000 89322 0 1 99994 6 [],[19]
4.571001 16.300000 42201 0 1 99993 7 [],[19]
4.571825 16.500000 55557 0 1 99992 8 [],[19]
4.601901 16.500000 1267 0 1 99991 9 [],[19]
4.627694 17.100000 27498 0 1 99990 10 [],[19]
4.712252 17.200000 105 0 1 99989 11 [],[19]
4.713909 22.700000 47070 0 1 99988 12 [],[19]
4.715675 22.700000 23583 0 1 99987 13 [],[105]
4.760746 22.800000 7921 0 1 99986 14 [],[105]
4.768314 23.600000 74911 0 1 99985 15 [],[19]
4.787882 23.600000 5793 0 1 99984 16 [],[19]
4.836483 24.400000 64114 0 1 99983 17 [],[19]
4.869835 24.400000 71203 0 1 99982 18 [],[19]
4.941833 24.500000 1441 0 1 99981 19 [],[19]
4.965926 24.800000 6306 0 1 99980 20 [],[19]
4.998168 24.900000 36159 0 1 99979 21 [],[2617]
5.077436 24.900000 7336 0 1 99978 22 [],[19]
5.091263 24.900000 8399 0 1 99977 23 [],[27498]
5.121266 27.700000 32788 0 1 99976 24 [],[19]
5.175644 27.700000 24847 0 1 99975 25 [],[7921]
5.178834 27.800000 53947 0 1 99974 26 [],[19]
5.208533 27.900000 92473 0 1 99973 27 [],[19]
5.210457 27.900000 15073 0 1 99972 28 [],[19]
5.367083 27.900000 94343 0 1 99971 29 [],[8399]
5.429089 27.900000 154 0 1 99970 30 [],[19]
5.458931 30.200000 13412 0 1 99969 31 [],[8399]
5.505110 30.400000 57438 0 1 99968 32 [],[19]
5.518276 30.400000 2114 0 1 99967 33 [],[19]
5.570371 30.500000 34138 0 1 99966 34 [],[105]
5.607831 30.600000 99697 0 1 99965 35 [],[19]
5.611769 30.600000 6076 0 1 99964 36 [],[105]
5.678981 31.200000 45486 0 1 99963 37 [],[154]
5.708937 31.600000 19530 0 1 99962 38 [],[19]
5.714743 31.800000 6154 0 1 99961 39 [],[105]
5.745335 32.400000 44448 0 1 99960 40 [],[19]
5.814812 32.500000 9373 0 1 99959 41 [],[19530]
5.834871 33.900000 36158 0 1 99958 42 [],[19]
5.842211 33.900000 38770 0 1 99957 43 [],[74911]
5.845513 34.000000 535 0 1 99956 44 [],[5793]
5.924537 37.500000 3195 0 1 99955 45 [],[2617]
5.974968 37.500000 5636 0 1 99954 46 [],[19]
6.026195 38.600000 27527 0 1 99953 47 [],[19]
6.062962 38.700000 2423 0 1 99952 48 [],[154]
6.093148 38.900000 58546 0 1 99951 49 [],[19]
6.113039 38.900000 97543 0 1 99950 50 [],[154]
6.119823 38.900000 74153 0 1 99949 51 [],[19]
6.148810 39.000000 59821 0 1 99948 52 [],[19]
6.152975 39.100000 36072 0 1 99947 53 [],[5636]
6.158641 39.200000 29865 0 1 99946 54 [],[1267]
6.182180 39.200000 75903 0 1 99945 55 [],[19]
6.183909 39.200000 75837 0 1 99944 56 [],[27527]
6.238321 39.200000 60817 0 1 99943 57 [],[99999]
6.297127 39.400000 26108 0 1 99942 58 [],[154]
6.317323 39.400000 63011 0 1 99941 59 [],[2423]
6.319844 39.400000 61284 0 1 99940 60 [],[105]
6.323006 39.400000 10532 0 1 99939 61 [],[2617]
6.325862 39.600000 87723 0 1 99938 62 [],[53947]
6.338388 39.600000 10799 0 1 99937 63 [],[19]
6.357099 40.200000 10844 0 1 99936 64 [],[154]
6.365935 40.800000 91904 0 1 99935 65 [],[10799]
6.401888 40.800000 1688 0 1 99934 66 [],[2617]
6.409745 42.300000 39608 0 1 99933 67 [],[5793]
6.429619 42.500000 32131 0 1 99932 68 [],[19]
6.499078 42.600000 78958 0 1 99931 69 [],[1688]
6.507832 42.600000 23796 0 1 99930 70 [],[154]
6.526894 42.800000 93067 0 1 99929 71 [],[1688]
6.597628 42.800000 80319 0 1 99928 72 [],[24847]
6.601000 42.800000 22244 0 1 99927 73 [],[19]
6.602853 42.800000 99598 0 1 99926 74 [],[9373]
6.611518 42.800000 66693 0 1 99925 75 [],[19]
6.646042 42.800000 69409 0 1 99924 76 [],[9373]
6.649327 42.800000 1638 0 1 99923 77 [],[19]
6.702613 44.200000 50213 0 1 99922 78 [],[19]
6.773007 44.300000 56011 0 1 99921 79 [],[19]
6.812525 44.300000 66449 0 1 99920 80 [],[8399]
6.825449 44.300000 39235 0 1 99919 81 [],[19]
6.827604 44.300000 1571 0 1 99918 82 [],[60817]
6.856811 48.200000 56375 0 1 99917 83 [],[154]
6.867165 48.200000 25788 0 1 99916 84 [],[8399]
6.889485 48.200000 986 0 1 99915 85 [],[66449]
6.891230 51.400000 949 0 1 99914 86 [],[2114]
6.893008 56.700000 6303 0 1 99913 87 [],[42201]
6.908112 58.300000 75731 0 1 99912 88 [],[2617]
6.908227 58.300000 23550 0 1 99911 89 [],[19]
6.926086 58.600000 34827 0 1 99910 90 [],[1441]
6.928978 58.900000 3609 0 1 99909 91 [],[55557]
6.946404 59.400000 9225 0 1 99908 92 [],[949]
7.012021 59.600000 6546 0 1 99907 93 [],[986]
7.015578 60.000000 797 0 1 99906 94 [],[23796]
7.127525 67.600000 83899 0 1 99905 95 [],[6546]
7.130684 67.600000 19977 0 1 99904 96 [],[105]
7.175206 67.600000 52045 0 1 99903 97 [],[6306]
7.186585 67.600000 22819 0 1 99902 98 [],[1571]
7.193324 68.000000 2161 0 1 99901 99 [],[986]
7.202175 68.600000 32515 0 1 99900 100 [],[1638]
7.209249 69.000000 12755 0 1 99899 101 [],[6154]
7.209864 69.100000 5096 0 1 99898 102 [],[1571]
7.214264 69.100000 600 0 1 99897 103 [],[1571]
7.221523 74.900000 2459 0 1 99896 104 [],[949]
7.234297 74.900000 22239 0 1 99895 105 [],[797]
7.260414 75.000000 2120 0 1 99894 106 [],[7921]
7.264112 77.500000 10682 0 1 99893 107 [],[797]
7.275581 77.800000 49148 0 1 99892 108 [],[9373]
7.295564 77.900000 42583 0 1 99891 109 [],[34827]
7.361553 77.900000 5259 0 1 99890 110 [],[1638]
7.372366 79.100000 947 0 1 99889 111 [],[63011]
7.377251 79.800000 49696 0 1 99888 112 [],[154]
7.415241 80.200000 19276 0 1 99887 113 [],[949]
7.435981 80.200000 826 0 1 99886 114 [],[19]
7.448033 82.500000 73200 0 1 99885 115 [],[154]
7.450565 82.600000 18525 0 1 99884 116 [],[19]
7.452941 82.600000 25872 0 1 99883 117 [],[19]
7.456638 82.700000 65918 0 1 99882 118 [],[6076]
7.462709 82.700000 99982 0 1 99881 119 [],[8399]
7.473240 82.700000 62238 0 1 99880 120 [],[535]
