IDPOP,TIME_SEQ,SEQ_COUNT
99999,5.927482,1
28727,20.509098,1
2617,12.763932,1
19,8.060624,1
7074,11.824395,1
89322,12.702893,1
42201,9.743284,1
55557,16.678301,1
1267,18.380501,1
27498,11.412233,1
105,10.698225,1
47070,14.217566,1
23583,5.637627,1
7921,9.486020,1
74911,4.890089,1
5793,14.412003,1
64114,18.018480,1
71203,8.293038,1
1441,20.304957,1
6306,16.677931,1
36159,11.866936,1
7336,7.578223,1
8399,21.069729,1
32788,17.886564,1
24847,11.180758,1
53947,21.904015,1
92473,9.704741,1
15073,20.587655,1
94343,14.005102,1
154,16.838260,1
13412,14.518320,1
57438,5.620947,1
2114,15.119163,1
34138,13.201610,1
99697,6.920248,1
6076,20.952837,1
45486,15.018652,1
19530,16.674836,1
6154,15.013166,1
44448,15.955711,1
9373,19.467516,1
36158,15.439703,1
38770,21.713012,1
535,17.273330,1
3195,18.244662,1
5636,16.358782,1
27527,19.061383,1
2423,19.563701,1
58546,19.211075,1
97543,20.323546,1
74153,16.506273,1
59821,10.457808,1
36072,21.372939,1
29865,12.654497,1
75903,15.260105,1
75837,19.298368,1
60817,17.729235,1
26108,12.483195,1
63011,10.487811,1
61284,10.319389,1
10532,10.552969,1
87723,9.690561,1
10799,7.515673,1
10844,16.008154,1
91904,9.977528,1
1688,15.982806,1
39608,13.673104,1
32131,9.942452,1
78958,19.905699,1
23796,16.267832,1
93067,7.154931,1
80319,18.220517,1
22244,9.538988,1
99598,10.200115,1
66693,19.206624,1
69409,15.888897,1
1638,10.035464,1
50213,13.291229,1
56011,14.424967,1
66449,20.411836,1
39235,12.459037,1
1571,21.387204,1
56375,17.216461,1
25788,13.271072,1
986,19.348027,1
949,19.594339,1
6303,14.850354,1
75731,21.136026,1
23550,12.664423,1
34827,10.199309,1
3609,20.899868,1
9225,7.430774,1
6546,13.314735,1
797,19.784156,1
83899,20.752889,1
19977,13.789955,1
52045,10.495297,1
22819,15.882854,1
2161,19.950299,1
32515,8.236164,1
12755,19.429710,1
5096,11.514961,1
600,21.529919,1
2459,20.580738,1
22239,17.618207,1
2120,7.447168,1
10682,12.325963,1
49148,20.711360,1
42583,11.975977,1
5259,12.540221,1
947,20.977254,1
49696,20.031421,1
19276,15.380898,1
826,18.433582,1
73200,8.046343,1
18525,12.380414,1
25872,12.536362,1
65918,12.143154,1
99982,20.421425,1
62238,11.168487,1
17003,15.083323,1
12050,14.765783,1
12342,8.908346,1
33639,17.380832,1
61739,12.771508,1
67394,17.091926,1
60505,17.649637,1
94929,8.447458,1
31531,16.406844,1
17406,17.754056,1
31833,19.192091,1
23996,19.862134,1
19251,18.806142,1
61116,14.968963,1
328,21.762494,1
7617,8.476165,1
30839,10.960898,1
4908,10.544405,1
59702,15.678108,1
76259,16.997765,1
43641,18.818875,1
72401,15.541349,1
503,16.656523,1
53050,14.463229,1
6538,21.855623,1
39317,17.963621,1
88486,9.229758,1
43026,12.476507,1
30223,11.706714,1
24308,20.925598,1
58509,17.450209,1
54919,13.783020,1
71699,12.814034,1
43384,17.761269,1
23814,15.829593,1
63095,12.238955,1
3199,20.236235,1
21542,11.749326,1
72957,21.487212,1
38675,11.491651,1
97287,13.368921,1
40212,21.618441,1
20179,15.697505,1
17311,21.143550,1
65992,15.470442,1
1333,14.148838,1
82654,10.018869,1
83734,12.660985,1
2749,9.138519,1
25126,11.269462,1
3168,9.299109,1
92306,13.070611,1
31901,19.960708,1
96435,16.947661,1
53271,18.970876,1
12566,16.991305,1
7272,12.337666,1
15350,13.999509,1
2277,14.645695,1
85332,12.535046,1
9091,14.533411,1
4452,19.010077,1
22363,15.846735,1
20682,20.866320,1
2939,11.773516,1
66875,12.778577,1
54753,17.633885,1
14094,16.149542,1
2878,10.901819,1
36872,21.677758,1
3759,13.144356,1
28190,15.148945,1
18830,16.595680,1
61676,17.850659,1
68997,12.169206,1
6121,20.073811,1
7385,15.456883,1
50689,16.844230,1
62548,12.573194,1
33163,21.849299,1
987,14.413024,1
72498,17.384821,1
48150,9.141077,1
4667,19.073013,1
23263,11.003947,1
25288,19.465416,1
428,12.499874,1
30684,13.724641,1
30457,16.056432,1
16042,9.784797,1
59401,21.714318,1
27864,9.993919,1
498,19.071240,1
41912,12.332895,1
48919,14.211472,1
39296,15.037235,1
2928,16.944465,1
10052,19.147554,1
488,21.086374,1
19851,18.068158,1
7561,14.965047,1
19966,11.364254,1
19702,21.262980,1
7255,15.178666,1
94070,14.039212,1
93701,8.846375,1
41234,12.851210,1
2951,15.624912,1
18362,15.373145,1
10306,11.184579,1
80983,13.788160,1
7541,9.679518,1
67344,17.630687,1
36672,8.858347,1
57754,20.515561,1
89446,12.138829,1
54755,15.478608,1
27083,12.477840,1
35430,8.784965,1
4362,15.015251,1
55993,20.999465,1
72773,10.634444,1
61232,10.562387,1
40003,13.201875,1
15827,15.320182,1
50185,15.131588,1
29373,10.115293,1
74040,12.853156,1
14155,12.078325,1
62026,11.287959,1
87378,19.053834,1
30043,13.412000,1
96135,13.482451,1
50744,17.541850,1
99887,9.472373,1
9986,17.487593,1
45950,20.041195,1
22123,18.958421,1
79951,16.229453,1
61627,13.168132,1
89876,17.903569,1
4878,19.010656,1
19998,13.747745,1
99970,19.035128,1
2296,15.295732,1
18779,9.698678,1
83490,19.292147,1
55601,10.354243,1
4404,18.540969,1
45602,16.149540,1
35823,12.145776,1
3140,12.029716,1
2592,21.585804,1
64028,9.598464,1
387,12.730970,1
78696,18.325791,1
52332,13.247854,1
16966,12.635730,1
17007,10.252671,1
45716,18.527994,1
99416,11.559923,1
39133,10.311827,1
93243,10.004424,1
30,18.572108,1
98915,14.473590,1
17618,11.259651,1
52641,16.782554,1
18038,19.844936,1
49661,13.924724,1
68605,20.301992,1
38998,19.349988,1
86858,21.677699,1
28080,12.562589,1
43986,21.206048,1
68877,9.077137,1
52234,10.683717,1
95440,13.989682,1
185,12.273118,1
12101,19.069144,1
8435,15.674269,1
23523,16.441684,1
67875,19.662619,1
82132,20.180386,1
22334,19.566185,1
1442,17.070747,1
44230,17.082841,1
37187,18.594921,1
48646,9.809707,1
253,14.808875,1
7188,12.656182,1
8566,21.224309,1
37250,13.666220,1
91159,14.200337,1
87663,18.613928,1
11135,11.110928,1
45144,19.981395,1
3832,10.853509,1
22498,18.037808,1
3463,13.029348,1
5795,13.719231,1
87618,12.968780,1
63608,13.280103,1
28808,15.060050,1
2737,10.482247,1
1535,18.174539,1
8410,10.716446,1
59375,16.408615,1
78051,13.474119,1
70606,11.060763,1
5279,20.203059,1
62546,11.266684,1
6881,20.176931,1
17687,15.978575,1
40128,13.521193,1
436,11.075284,1
11304,16.339349,1
1414,17.482581,1
11621,14.800570,1
46358,12.959780,1
25711,14.570795,1
97042,12.475589,1
26109,18.666588,1
648,10.704755,1
12905,20.545080,1
13470,10.582309,1
22576,12.552663,1
7367,21.081116,1
69682,15.793304,1
7141,18.176637,1
76086,10.415596,1
4353,18.892046,1
37870,14.520502,1
97707,18.901934,1
38,21.646244,1
80561,12.462639,1
84211,21.516933,1
72330,18.961059,1
55742,16.455658,1
78349,14.346263,1
4079,14.294147,1
27754,13.122407,1
26807,18.629905,1
83617,13.047260,1
430,9.544503,1
48992,13.385102,1
7564,18.270442,1
87920,20.612617,1
1156,15.016645,1
3642,19.563875,1
3080,17.504379,1
87041,13.748710,1
2196,17.703054,1
1732,18.166098,1
58987,16.445016,1
6726,18.255020,1
531,10.918158,1
26833,19.362632,1
15675,21.501033,1
99960,21.664875,1
11081,16.144120,1
83566,19.441943,1
4974,15.315168,1
34770,13.087996,1
49285,9.786965,1
9640,11.818505,1
22982,17.041637,1
69981,15.371364,1
31348,21.773639,1
19820,14.588668,1
19003,15.543014,1
4029,19.268767,1
2030,21.907595,1
69311,21.642520,1
59104,15.440013,1
39893,15.723562,1
3043,17.995110,1
7203,10.038733,1
418,16.730343,1
10283,21.723791,1
29798,10.544111,1
2221,10.669022,1
2489,13.454583,1
2583,16.484296,1
25440,18.717907,1
14551,12.524868,1
9944,19.556891,1
54848,12.407350,1
18532,14.424369,1
17200,19.806113,1
78845,17.537200,1
223,15.632441,1
670,10.848456,1
37869,10.971735,1
63726,11.051932,1
97099,11.592386,1
23724,15.698107,1
62773,21.317380,1
86865,11.894199,1
57026,13.775716,1
8685,12.482636,1
21212,10.726200,1
1342,20.879283,1
3627,18.173503,1
6349,11.229705,1
45450,17.051980,1
50768,18.550505,1
4302,14.426345,1
58773,10.916406,1
16181,16.002136,1
48019,16.965186,1
18841,10.624890,1
91391,15.021954,1
97574,18.415048,1
45903,11.450453,1
7597,17.880047,1
3331,19.376515,1
15461,20.182488,1
59903,10.702743,1
91084,18.084200,1
36958,11.997744,1
64082,20.212097,1
24413,21.031852,1
77706,12.481740,1
9975,14.331352,1
18652,19.289991,1
400,18.328436,1
44272,18.453659,1
59962,14.189222,1
30550,15.638042,1
33151,14.201073,1
97109,13.610900,1
48220,20.136502,1
1705,11.597914,1
72718,18.679484,1
1623,13.747669,1
10408,17.393192,1
4742,17.088297,1
858,14.398164,1
42388,13.630984,1
10158,18.742488,1
