1.309731 0.200000 2756 0 1 99998 2 [],[99999]
2.306556 1.600000 11022 0 1 99997 3 [],[2756]
2.884574 1.700000 58196 0 1 99996 4 [],[2756]
3.194171 1.700000 58125 0 1 99995 5 [],[2756]
4.335512 1.900000 3308 0 1 99994 6 [],[2756]
4.496283 2.400000 31100 0 1 99993 7 [],[99999]
4.581306 2.900000 87883 0 1 99992 8 [],[31100]
4.879743 2.900000 11969 0 1 99991 9 [],[2756]
4.891446 3.000000 10622 0 1 99990 10 [],[58125]
5.062486 3.600000 56236 0 1 99989 11 [],[58196]
5.132665 3.700000 51090 0 1 99988 12 [],[3308]
5.675910 3.700000 2801 0 1 99987 13 [],[51090]
5.932198 4.200000 89224 0 1 99986 14 [],[31100]
6.093760 4.300000 42484 0 1 99985 15 [],[2801]
6.229151 4.700000 135 0 1 99984 16 [],[2756]
6.247309 14.000000 64933 0 1 99983 17 [],[42484]
6.252023 14.000000 21549 0 1 99982 18 [],[135]
6.275528 14.500000 93047 0 1 99981 19 [],[135]
6.315506 14.500000 21125 0 1 99980 20 [],[10622]
6.353710 14.600000 3708 0 1 99979 21 [],[135]
6.405454 17.100000 7229 0 1 99978 22 [],[135]
6.443294 17.700000 46092 0 1 99977 23 [],[3308]
6.524645 17.700000 48785 0 1 99976 24 [],[3708]
6.731059 17.700000 14009 0 1 99975 25 [],[3708]
6.740042 18.200000 71521 0 1 99974 26 [],[14009]
6.746613 18.200000 64234 0 1 99973 27 [],[89224]
6.769019 18.400000 25801 0 1 99972 28 [],[135]
6.956908 18.400000 5122 0 1 99971 29 [],[3708]
6.967612 19.000000 12254 0 1 99970 30 [],[135]
7.128354 19.200000 15492 0 1 99969 31 [],[87883]
7.249036 20.700000 35721 0 1 99968 32 [],[135]
7.257010 20.900000 2150 0 1 99967 33 [],[135]
7.261726 21.800000 38645 0 1 99966 34 [],[2150]
7.263723 21.800000 1454 0 1 99965 35 [],[135]
7.270517 23.600000 97612 0 1 99964 36 [],[135]
7.277274 23.600000 47446 0 1 99963 37 [],[15492]
7.304839 23.800000 29238 0 1 99962 38 [],[12254]
7.343098 24.000000 16232 0 1 99961 39 [],[135]
7.375488 24.300000 39746 0 1 99960 40 [],[2756]
7.409387 24.600000 58391 0 1 99959 41 [],[21549]
7.422356 24.600000 3093 0 1 99958 42 [],[135]
7.445099 26.600000 14534 0 1 99957 43 [],[14009]
7.482339 26.800000 29901 0 1 99956 44 [],[7229]
