IDREC,IDTR,TIME_TR
99999,NA,0
76,99999,4.338744
10947,76,4.343379
66460,76,4.366598
31074,76,4.371115
42024,76,4.371939
5481,76,4.402015
76940,76,4.404372
24932,76,4.427808
1579,76,4.432226
224,1579,4.435649
97,76,4.445147
6080,97,4.450041
49268,5481,4.450509
2313,76,4.512367
35446,76,4.514023
63247,76,4.568428
8866,76,4.587996
52293,76,4.636597
54919,76,4.669949
82228,63247,4.674303
48999,97,4.695039
85898,224,4.711469
46905,10947,4.738665
5656,76,4.741947
10348,76,4.766040
44902,224,4.769454
61208,224,4.803317
84,97,4.849848
12019,224,4.850547
11007,76,4.877550
1022,76,4.891765
68,84,4.919680
26451,76,4.921380
29,68,4.947226
40542,76,4.978949
68471,76,5.008647
17159,76,5.010571
71605,29,5.024186
3527,29,5.044417
4885,1022,5.049479
3943,29,5.072233
15500,97,5.079019
72422,97,5.129096
268,68,5.129191
97500,4885,5.172015
533,29,5.183692
3051,76,5.229204
10055,533,5.238865
28720,68,5.291430
612,224,5.293767
12934,5481,5.301532
44432,76,5.305224
94327,29,5.306208
41854,97,5.313185
6392,76,5.318390
7665,5656,5.323244
83997,29,5.329487
43581,4885,5.353318
15255,29,5.354983
19397,97,5.373157
32920,5481,5.404506
1065,68,5.405474
72251,76,5.407945
33035,68,5.431464
351,7665,5.438748
13490,29,5.454972
90734,8866,5.476634
30223,224,5.493280
30426,85898,5.499510
48800,29,5.500074
22450,29,5.501810
30956,68,5.508963
21306,76,5.509051
14812,224,5.509546
40763,97,5.523890
6364,29,5.527647
33298,76,5.545449
53764,68,5.558180
809,97,5.592175
297,1065,5.624194
27125,76,5.634985
90961,32920,5.653041
4368,40763,5.654483
42899,29,5.659452
83863,44432,5.674702
53761,533,5.707702
95428,21306,5.742518
8764,76,5.775083
11933,4368,5.800889
364,76,5.818134
9307,6080,5.822995
25076,76,5.826309
54019,97,5.872869
45866,76,5.893262
99369,76,5.895484
4686,6392,5.915443
60115,76,5.919937
79814,27125,5.923481
47806,76,5.948924
50541,68,5.974722
48501,4686,5.977820
64024,76,5.982295
9572,4885,5.998354
92377,364,6.008291
51110,29,6.037470
1784,224,6.043240
428,47806,6.057334
20256,224,6.057512
80110,21306,6.071839
8192,809,6.078294
999,82228,6.135073
15956,76,6.138502
59079,224,6.152729
82510,224,6.156911
42796,612,6.183931
87733,68471,6.188208
2359,428,6.195472
94714,68,6.204303
75613,224,6.211552
780,76,6.216602
28052,29,6.222370
66301,999,6.223092
25922,76,6.229733
16015,3051,6.237125
4706,99999,6.238321
43988,268,6.242676
97865,297,6.249891
6248,21306,6.259034
1855,76,6.295484
918,999,6.304317
48093,351,6.313210
2079,918,6.321094
8618,2313,6.357236
473,29,6.362090
61064,29,6.362225
67717,68,6.362592
1838,29,6.369733
42530,297,6.381310
545,297,6.384258
93360,29,6.388409
22760,68,6.389176
3656,29,6.391573
49662,97,6.393309
24198,4885,6.393782
9490,918,6.398330
22324,76,6.401114
54544,76,6.411632
34668,224,6.419902
1789,48501,6.428765
53903,612,6.431867
2001,1784,6.435222
4528,1784,6.442148
6114,76,6.449442
54904,97,6.464091
18491,16015,6.467153
32310,84,6.477576
31113,224,6.484549
81874,351,6.489267
18307,8866,6.494284
11454,44432,6.496520
38841,76,6.502727
38577,297,6.514776
4160,297,6.522419
154,224,6.541440
2710,154,6.557046
71495,4885,6.571577
25860,68,6.572085
42336,76,6.573122
74903,10055,6.576378
43678,154,6.585798
60922,1855,6.586769
24900,84,6.588556
6528,918,6.588992
412,1838,6.594472
19705,154,6.595217
94705,364,6.604906
1941,412,6.606461
97837,473,6.612124
67899,154,6.613757
89070,154,6.621328
28658,76,6.625563
1351,6114,6.625575
19125,999,6.629909
13448,1941,6.630892
41568,224,6.644929
26267,297,6.652679
14328,224,6.659603
12,364,6.660078
91185,76,6.660750
5552,154,6.666806
90147,29,6.675461
77,29,6.683714
22979,19705,6.687225
45703,918,6.693316
92408,76,6.695898
84626,77,6.701998
6421,154,6.705545
559,79814,6.706839
22775,76,6.708342
90288,154,6.708524
4621,351,6.716794
1867,154,6.719140
43617,154,6.719884
84870,68,6.727152
217,76,6.728253
19502,29,6.729539
53623,217,6.733110
1312,154,6.734773
71773,12,6.739784
63756,780,6.740367
99569,154,6.753630
62325,780,6.753731
48748,29,6.779790
47388,473,6.782281
59951,364,6.782623
18688,12,6.788778
44614,97500,6.792220
46911,27125,6.795765
22407,1784,6.800354
89662,224,6.807095
4340,533,6.823204
39732,473,6.833556
12228,1351,6.839907
15573,918,6.841463
79753,428,6.842788
38025,53623,6.845704
17830,24932,6.846240
69207,918,6.846403
12625,533,6.848949
80985,428,6.864310
9520,999,6.865081
39016,351,6.867451
86322,12,6.869520
38727,612,6.885747
1463,33035,6.896811
10282,559,6.898791
59587,4706,6.899272
36872,999,6.907901
40861,224,6.909754
11796,12228,6.912419
12311,612,6.915932
65464,559,6.924473
42915,1312,6.935066
13508,224,6.935317
81993,29,6.935783
13323,4885,6.938624
74740,92408,6.952917
67646,999,6.959797
32577,268,6.962660
90613,77,6.970549
1509,351,6.971703
20267,12,6.972030
4660,97,6.974602
67261,61208,6.977455
35963,7665,6.977784
841,217,6.984219
4392,77,6.989717
8484,268,7.006241
23441,1941,7.013379
83279,29,7.014176
80777,59587,7.025809
53970,2359,7.028053
68757,224,7.032839
27478,29,7.035160
18134,4340,7.035401
928,17159,7.038649
38217,29,7.048427
1057,412,7.054014
992,10947,7.064081
5995,77,7.071910
21414,928,7.080254
17379,12019,7.086135
38099,8192,7.094537
57413,9490,7.094707
75548,1057,7.100984
14949,4160,7.113887
54013,533,7.117350
57320,13448,7.119259
66970,10282,7.120448
53215,428,7.141494
3991,154,7.149466
23403,297,7.151554
42046,351,7.154708
35726,1351,7.159679
29472,13448,7.167160
0,12,7.176751
69081,364,7.178377
22042,47388,7.182684
67838,0,7.190876
19226,12,7.204359
23746,4368,7.208241
2979,999,7.210995
15820,364,7.213968
71363,30426,7.214000
43485,35446,7.220056
1028,1789,7.221605
37302,999,7.224141
4244,76,7.236095
17990,154,7.243437
20422,76,7.250679
24525,76,7.253056
14307,217,7.257424
21455,3051,7.258230
95696,76,7.258335
11554,217,7.265311
48317,12625,7.266786
79470,351,7.273991
247,4621,7.276270
18257,76,7.285920
7597,77,7.289733
33574,12,7.289789
72764,1463,7.289893
68918,999,7.298746
1284,0,7.306125
4073,247,7.311567
65663,428,7.313145
5707,2359,7.325140
26258,99569,7.328253
68867,268,7.328773
74204,351,7.338680
15289,71773,7.349168
