IDPOP,TIME_SEQ,SEQ_COUNT
99999,7.843977,1
130,6.731420,1
2051,17.199910,1
82465,21.743463,1
28101,15.398436,1
58870,20.475567,1
55911,13.993460,1
1387,17.957985,1
90965,18.184248,1
6665,14.539853,1
99840,14.833888,1
11185,8.427496,1
18164,18.373971,1
34844,15.390380,1
42528,20.914595,1
36755,10.900915,1
4628,20.372693,1
781,17.809269,1
67372,12.666673,1
68804,18.577377,1
58233,11.964601,1
12886,19.528574,1
19359,10.477705,1
57415,15.592798,1
12985,9.337639,1
19438,13.233677,1
26509,11.661545,1
5632,13.788527,1
2609,11.773930,1
20666,14.476297,1
83074,14.332787,1
48414,17.838169,1
9,22.621903,1
143,17.724300,1
59803,14.841656,1
19526,17.173996,1
56788,10.189762,1
18228,19.546260,1
5853,17.086122,1
16,19.436869,1
8538,19.955620,1
1453,10.574506,1
16259,20.510832,1
8708,21.630010,1
87724,18.192281,1
45674,13.804410,1
302,12.586918,1
7290,10.744592,1
86620,16.960007,1
10130,19.674322,1
23123,17.825978,1
17054,18.809435,1
64497,19.336457,1
90920,12.291281,1
23345,11.695451,1
21248,11.575030,1
97176,16.344171,1
71,21.787904,1
464,15.151994,1
8995,15.744446,1
3799,16.067675,1
65464,18.085118,1
75382,16.736029,1
69535,14.061908,1
44416,20.124389,1
10684,19.914988,1
66968,19.638745,1
26124,20.153615,1
26453,16.386362,1
42911,11.149420,1
18800,14.405963,1
6727,16.949715,1
14546,18.814503,1
56219,17.399465,1
20648,11.149061,1
25955,15.460342,1
33463,14.655745,1
19239,20.075495,1
68100,12.122478,1
19455,14.292082,1
136,13.323013,1
57662,11.545688,1
2210,11.532056,1
95646,18.042596,1
80223,16.838282,1
87635,20.528718,1
86431,20.971292,1
18682,11.695628,1
29870,15.922312,1
91139,21.390153,1
57207,20.071645,1
88860,18.429280,1
83208,20.128341,1
71005,10.457487,1
1574,14.826444,1
78,14.737864,1
19519,22.596537,1
33915,18.568319,1
404,15.467421,1
96400,14.020278,1
52185,11.482527,1
44155,20.225831,1
54312,18.789109,1
598,19.716218,1
1654,19.548370,1
55319,21.672011,1
94970,17.829053,1
3971,20.642364,1
24304,15.893645,1
10381,21.063185,1
7500,18.057367,1
22783,11.385228,1
70590,20.636516,1
33279,15.834917,1
50567,18.608274,1
10747,21.119041,1
47138,21.658402,1
85178,20.246687,1
2896,11.629435,1
1512,12.107498,1
41217,20.727196,1
51012,12.674255,1
19255,13.299142,1
234,19.261548,1
52454,20.149448,1
39926,19.297645,1
46559,15.557300,1
286,12.492399,1
15436,22.693301,1
21780,13.123903,1
59360,13.467560,1
1604,20.237449,1
24935,19.673298,1
60705,18.738918,1
17477,16.867280,1
95139,20.520537,1
50181,18.363917,1
96477,14.257775,1
57077,22.824200,1
61070,21.475934,1
93617,19.819612,1
5001,17.256001,1
17874,13.326332,1
27101,10.974845,1
50766,16.036715,1
93590,22.508613,1
79291,13.668280,1
20529,19.472746,1
13086,15.623620,1
57675,18.279387,1
24643,17.811887,1
1258,15.645450,1
89006,20.136858,1
20006,14.389498,1
56496,11.426368,1
4574,13.595287,1
30810,19.868316,1
13801,12.356835,1
3157,18.084010,1
74822,22.562303,1
37010,10.503917,1
35084,20.159687,1
67896,19.720011,1
32014,13.418670,1
81334,15.016517,1
56723,12.675003,1
54849,11.614253,1
61493,18.646886,1
45266,18.631885,1
31865,15.257387,1
24475,10.864337,1
5170,15.884052,1
56059,11.366978,1
90841,19.569880,1
424,18.207046,1
55620,13.804177,1
36660,19.739584,1
26651,11.251624,1
38266,18.014912,1
16146,11.532052,1
4153,19.385705,1
21269,21.235628,1
3926,21.758218,1
16071,18.320937,1
38222,11.027654,1
82383,12.936293,1
99814,12.081638,1
31898,21.762783,1
13816,10.575115,1
8638,18.820418,1
86579,12.980168,1
91075,12.623934,1
19246,14.981804,1
70451,10.958746,1
93579,18.225028,1
33849,16.021769,1
72300,13.387306,1
87731,15.073000,1
14549,11.479943,1
80453,17.625233,1
23111,21.251257,1
20716,18.518232,1
74290,18.857088,1
47215,16.357149,1
28309,15.502881,1
245,18.820972,1
77966,12.000687,1
6707,13.397914,1
74909,15.832075,1
30576,18.894303,1
350,13.807044,1
99504,18.589264,1
23219,17.825018,1
79332,15.488227,1
46039,12.516509,1
27821,19.853311,1
41170,15.431002,1
46023,15.459832,1
49817,21.786194,1
52007,22.130748,1
800,14.388910,1
35931,15.977319,1
7548,15.702238,1
7794,14.088867,1
7501,13.940432,1
81345,12.786877,1
74483,16.163865,1
16704,15.946509,1
13523,16.376131,1
14800,18.350016,1
74685,13.958541,1
99011,21.370717,1
88879,13.372110,1
83448,14.194222,1
38421,18.915086,1
58110,10.817299,1
205,21.257527,1
70674,22.155473,1
25386,15.408624,1
42379,11.328021,1
17875,13.902656,1
29878,18.429420,1
52891,17.664609,1
79483,20.223694,1
89771,13.587362,1
14002,22.111629,1
7385,16.803765,1
72951,21.113428,1
10276,14.893737,1
61206,12.728049,1
32427,20.500415,1
6322,22.812676,1
59290,13.265253,1
3109,13.264719,1
3917,19.674246,1
26104,16.060894,1
40143,11.334026,1
85897,12.890009,1
31545,13.765654,1
59727,12.331934,1
949,22.506202,1
49,16.216171,1
59487,18.514659,1
67054,17.352430,1
2903,16.508994,1
33086,17.533910,1
62807,16.756603,1
50300,16.545822,1
4621,13.377813,1
94121,21.343718,1
44055,22.388093,1
59769,11.839528,1
90975,13.596069,1
21575,16.921694,1
76809,13.292967,1
25631,17.381553,1
11510,16.220388,1
23886,18.140800,1
46872,21.720107,1
19915,22.699178,1
39297,11.261009,1
22255,14.719344,1
4853,20.107486,1
3556,16.849029,1
6172,13.015491,1
20121,20.219664,1
84892,15.559914,1
3485,19.883140,1
3550,21.862685,1
14867,16.980309,1
38960,19.052165,1
1008,19.125803,1
13130,16.822797,1
48849,18.048037,1
10219,20.860269,1
45290,13.188680,1
978,20.407420,1
80582,20.631167,1
7437,21.492537,1
72277,16.790049,1
56917,22.440191,1
203,22.633168,1
1369,16.497490,1
26746,12.026580,1
89181,13.480700,1
65491,14.639103,1
18567,21.919354,1
4585,14.019422,1
12423,21.071084,1
92440,22.767791,1
63218,13.447007,1
23884,17.858872,1
14315,16.407429,1
8883,16.513040,1
78854,19.843839,1
33443,12.704500,1
84385,18.922704,1
61777,14.955647,1
59939,21.437296,1
35030,17.298559,1
71226,16.143235,1
6006,19.088065,1
50762,13.406730,1
43273,11.506398,1
16725,11.548631,1
93967,13.070208,1
81276,17.948341,1
75860,19.876516,1
247,19.367930,1
2826,15.529540,1
85393,12.336364,1
4406,21.419857,1
71712,12.407169,1
80433,20.149538,1
4702,17.736169,1
80187,18.372079,1
175,13.245889,1
10431,11.910462,1
26036,21.504490,1
7423,12.799958,1
11345,16.051603,1
22527,20.154756,1
35020,15.058852,1
78220,14.060918,1
42100,12.070022,1
22910,15.158788,1
28969,22.550130,1
5747,21.112535,1
50889,12.525499,1
37170,16.639148,1
18093,14.295897,1
18021,21.860320,1
5882,14.323681,1
34745,22.514281,1
35170,15.202513,1
6384,18.744037,1
32911,12.620454,1
77767,18.343867,1
4732,13.524095,1
70376,14.809516,1
1773,13.258242,1
5289,11.861562,1
84545,19.281898,1
94500,20.209214,1
45274,11.751455,1
67549,16.348827,1
85201,20.497403,1
9120,21.523380,1
13251,17.567095,1
3944,13.176711,1
1873,14.655512,1
86797,20.051966,1
69248,20.317531,1
48598,14.553989,1
37561,19.221242,1
48623,12.829542,1
76469,18.332816,1
60481,14.121556,1
52,17.936492,1
69916,19.926190,1
22085,12.237726,1
91374,17.690073,1
93224,16.420999,1
40962,22.111989,1
8832,22.271529,1
70866,21.701116,1
12792,14.544839,1
433,12.273162,1
5689,11.832809,1
74295,11.983466,1
74678,17.605598,1
33791,22.700703,1
9179,20.611050,1
2,15.395422,1
1847,14.963402,1
11829,20.191700,1
973,21.698660,1
69146,16.772041,1
999,20.528222,1
29935,17.226901,1
