6.498124 0.200000 130 0 1 99998 2 [],[99999]
6.843292 6.400000 2051 0 1 99997 3 [],[130]
7.012662 8.000000 82465 0 1 99996 4 [],[130]
7.315909 8.000000 28101 0 1 99995 5 [],[130]
7.336709 8.900000 58870 0 1 99994 6 [],[130]
7.353777 8.900000 55911 0 1 99993 7 [],[130]
7.416777 8.900000 1387 0 1 99992 8 [],[130]
7.610723 10.700000 90965 0 1 99991 9 [],[130]
7.742353 10.700000 6665 0 1 99990 10 [],[130]
7.876895 11.400000 99840 0 1 99989 11 [],[2051]
7.901687 11.400000 11185 0 1 99988 12 [],[130]
8.209284 11.700000 18164 0 1 99987 13 [],[130]
8.349887 11.700000 34844 0 1 99986 14 [],[28101]
8.389726 11.800000 42528 0 1 99985 15 [],[6665]
8.510570 11.900000 36755 0 1 99984 16 [],[130]
8.515266 12.200000 4628 0 1 99983 17 [],[82465]
8.588989 14.000000 781 0 1 99982 18 [],[130]
8.860622 15.800000 67372 0 1 99981 19 [],[4628]
8.872958 15.800000 68804 0 1 99980 20 [],[130]
9.021431 15.800000 58233 0 1 99979 21 [],[99840]
9.040838 16.000000 12886 0 1 99978 22 [],[130]
9.080119 16.400000 19359 0 1 99977 23 [],[2051]
9.141472 16.400000 57415 0 1 99976 24 [],[2051]
9.313036 16.400000 12985 0 1 99975 25 [],[130]
9.338983 17.000000 19438 0 1 99974 26 [],[130]
9.373785 17.300000 26509 0 1 99973 27 [],[130]
9.382754 17.400000 5632 0 1 99972 28 [],[1387]
9.393894 18.800000 2609 0 1 99971 29 [],[55911]
9.396161 19.900000 20666 0 1 99970 30 [],[781]
9.426497 20.000000 83074 0 1 99969 31 [],[130]
9.475731 20.000000 48414 0 1 99968 32 [],[1387]
9.505715 20.100000 9 0 1 99967 33 [],[130]
9.512146 65.200000 143 0 1 99966 34 [],[9]
9.512530 68.500000 59803 0 1 99965 35 [],[130]
9.513735 68.600000 19526 0 1 99964 36 [],[9]
9.530297 69.000000 56788 0 1 99963 37 [],[9]
9.604408 69.100000 18228 0 1 99962 38 [],[9]
9.617458 69.100000 5853 0 1 99961 39 [],[9]
9.631202 70.000000 16 0 1 99960 40 [],[9]
9.637840 92.700000 8538 0 1 99959 41 [],[9]
9.651904 92.800000 1453 0 1 99958 42 [],[9]
9.652008 97.300000 16259 0 1 99957 43 [],[9]
9.666841 97.300000 8708 0 1 99956 44 [],[16]
9.667504 97.800000 87724 0 1 99955 45 [],[16]
9.691687 97.800000 45674 0 1 99954 46 [],[9]
9.712865 97.800000 302 0 1 99953 47 [],[16]
9.743392 103.900000 7290 0 1 99952 48 [],[9]
9.747607 104.100000 86620 0 1 99951 49 [],[9]
9.751476 104.100000 10130 0 1 99950 50 [],[9]
9.761400 104.800000 23123 0 1 99949 51 [],[5853]
9.776614 105.100000 17054 0 1 99948 52 [],[2051]
9.780680 106.000000 64497 0 1 99947 53 [],[16]
9.782736 106.100000 90920 0 1 99946 54 [],[9]
9.785853 106.100000 23345 0 1 99945 55 [],[9]
9.790650 106.500000 21248 0 1 99944 56 [],[16]
9.798512 106.500000 97176 0 1 99943 57 [],[9]
9.799266 106.500000 71 0 1 99942 58 [],[9]
9.800144 110.800000 464 0 1 99941 59 [],[7290]
9.810644 116.600000 8995 0 1 99940 60 [],[8708]
9.814293 117.000000 3799 0 1 99939 61 [],[2051]
9.830267 118.200000 65464 0 1 99938 62 [],[6665]
9.851185 118.200000 75382 0 1 99937 63 [],[143]
9.872717 118.200000 69535 0 1 99936 64 [],[9]
9.882778 118.200000 44416 0 1 99935 65 [],[16]
9.892366 118.200000 10684 0 1 99934 66 [],[16]
9.898058 118.400000 66968 0 1 99933 67 [],[9]
9.904102 118.400000 26124 0 1 99932 68 [],[9]
9.912447 118.700000 26453 0 1 99931 69 [],[9]
9.917732 118.700000 42911 0 1 99930 70 [],[9]
9.919828 118.800000 18800 0 1 99929 71 [],[1453]
9.942743 119.000000 6727 0 1 99928 72 [],[9]
9.954361 119.700000 14546 0 1 99927 73 [],[302]
9.962244 119.700000 56219 0 1 99926 74 [],[16]
9.973229 119.700000 20648 0 1 99925 75 [],[5853]
9.979927 119.700000 25955 0 1 99924 76 [],[9]
9.980765 119.800000 33463 0 1 99923 77 [],[9]
10.003358 119.800000 19239 0 1 99922 78 [],[464]
10.007609 119.800000 68100 0 1 99921 79 [],[23345]
10.007844 119.800000 19455 0 1 99920 80 [],[1453]
10.011397 120.000000 136 0 1 99919 81 [],[71]
10.018549 131.100000 57662 0 1 99918 82 [],[16]
10.019704 131.100000 2210 0 1 99917 83 [],[9]
10.021633 131.400000 95646 0 1 99916 84 [],[136]
10.024291 131.400000 80223 0 1 99915 85 [],[143]
10.030742 131.400000 87635 0 1 99914 86 [],[16]
10.034025 131.400000 86431 0 1 99913 87 [],[9]
10.035918 131.400000 18682 0 1 99912 88 [],[3799]
10.044696 131.400000 29870 0 1 99911 89 [],[4628]
10.057425 131.500000 91139 0 1 99910 90 [],[9]
10.082351 131.500000 57207 0 1 99909 91 [],[23123]
10.082402 131.600000 88860 0 1 99908 92 [],[9]
10.084132 131.600000 83208 0 1 99907 93 [],[9]
10.084247 131.600000 71005 0 1 99906 94 [],[16]
10.103305 131.600000 1574 0 1 99905 95 [],[6727]
10.113703 132.600000 78 0 1 99904 96 [],[9]
10.119687 138.000000 19519 0 1 99903 97 [],[9]
10.123768 138.300000 33915 0 1 99902 98 [],[28101]
10.131734 138.400000 404 0 1 99901 99 [],[26509]
10.132437 143.300000 96400 0 1 99900 100 [],[136]
10.137117 143.300000 52185 0 1 99899 101 [],[17054]
10.137861 143.300000 44155 0 1 99898 102 [],[781]
10.142273 143.600000 54312 0 1 99897 103 [],[464]
10.153535 143.600000 598 0 1 99896 104 [],[302]
10.166535 145.800000 1654 0 1 99895 105 [],[26124]
10.174549 147.900000 55319 0 1 99894 106 [],[1453]
10.191698 148.000000 94970 0 1 99893 107 [],[10684]
10.193755 148.000000 3971 0 1 99892 108 [],[1453]
10.196880 150.100000 24304 0 1 99891 109 [],[143]
10.199624 150.200000 10381 0 1 99890 110 [],[9]
10.202403 150.400000 7500 0 1 99889 111 [],[75382]
10.219185 151.200000 22783 0 1 99888 112 [],[9]
10.221451 151.700000 70590 0 1 99887 113 [],[2609]
10.226482 151.700000 33279 0 1 99886 114 [],[78]
10.237894 152.000000 50567 0 1 99885 115 [],[302]
10.250689 152.000000 10747 0 1 99884 116 [],[9]
10.253801 152.300000 47138 0 1 99883 117 [],[781]
10.258919 152.400000 85178 0 1 99882 118 [],[781]
10.261838 152.400000 2896 0 1 99881 119 [],[136]
10.270395 152.400000 1512 0 1 99880 120 [],[7500]
10.270746 154.600000 41217 0 1 99879 121 [],[64497]
10.274405 155.000000 51012 0 1 99878 122 [],[9]
10.280054 155.000000 19255 0 1 99877 123 [],[16]
10.280376 155.100000 234 0 1 99876 124 [],[16]
10.281137 164.200000 52454 0 1 99875 125 [],[130]
10.285016 164.700000 39926 0 1 99874 126 [],[302]
10.287348 164.900000 46559 0 1 99873 127 [],[4628]
10.292756 165.100000 286 0 1 99872 128 [],[598]
10.294059 170.200000 15436 0 1 99871 129 [],[91139]
10.296103 171.400000 21780 0 1 99870 130 [],[9]
10.298545 171.400000 59360 0 1 99869 131 [],[9]
10.304913 171.600000 1604 0 1 99868 132 [],[9]
10.307370 173.800000 24935 0 1 99867 133 [],[10747]
10.320865 174.100000 60705 0 1 99866 134 [],[9]
10.324614 174.100000 17477 0 1 99865 135 [],[1574]
10.328383 174.600000 95139 0 1 99864 136 [],[234]
10.334698 174.700000 50181 0 1 99863 137 [],[9]
10.336668 174.800000 96477 0 1 99862 138 [],[78]
10.340792 174.800000 57077 0 1 99861 139 [],[5632]
10.341755 174.900000 61070 0 1 99860 140 [],[302]
10.343558 175.100000 93617 0 1 99859 141 [],[16]
10.346578 175.100000 5001 0 1 99858 142 [],[1654]
10.356512 175.700000 17874 0 1 99857 143 [],[9]
10.361240 175.700000 27101 0 1 99856 144 [],[9]
10.366150 175.800000 50766 0 1 99855 145 [],[9]
10.367445 175.800000 93590 0 1 99854 146 [],[52454]
10.375822 175.800000 79291 0 1 99853 147 [],[136]
10.378827 175.800000 20529 0 1 99852 148 [],[6727]
10.383466 175.900000 13086 0 1 99851 149 [],[136]
10.384084 176.900000 57675 0 1 99850 150 [],[286]
10.390096 176.900000 24643 0 1 99849 151 [],[136]
10.392647 177.000000 1258 0 1 99848 152 [],[11185]
10.395137 177.800000 89006 0 1 99847 153 [],[1453]
10.400702 177.800000 20006 0 1 99846 154 [],[66968]
10.401831 178.100000 56496 0 1 99845 155 [],[3971]
10.413393 178.100000 4574 0 1 99844 156 [],[9]
10.424095 178.400000 30810 0 1 99843 157 [],[1604]
10.426159 178.600000 13801 0 1 99842 158 [],[286]
10.429814 178.700000 3157 0 1 99841 159 [],[9]
10.430901 179.800000 74822 0 1 99840 160 [],[16]
10.432866 179.800000 37010 0 1 99839 161 [],[16]
10.434953 180.000000 35084 0 1 99838 162 [],[404]
10.443678 180.000000 67896 0 1 99837 163 [],[1654]
10.445186 180.000000 32014 0 1 99836 164 [],[9]
10.445693 180.400000 81334 0 1 99835 165 [],[19455]
10.446028 180.700000 56723 0 1 99834 166 [],[16]
10.457879 180.700000 54849 0 1 99833 167 [],[78]
10.459881 180.800000 61493 0 1 99832 168 [],[13801]
10.460000 180.900000 45266 0 1 99831 169 [],[19519]
10.461467 181.000000 31865 0 1 99830 170 [],[97176]
10.461983 181.200000 24475 0 1 99829 171 [],[1604]
10.464811 181.300000 5170 0 1 99828 172 [],[16]
10.466215 181.500000 56059 0 1 99827 173 [],[3971]
10.466910 181.500000 90841 0 1 99826 174 [],[9]
10.473998 181.500000 424 0 1 99825 175 [],[136]
10.477956 182.600000 55620 0 1 99824 176 [],[234]
10.479640 182.600000 36660 0 1 99823 177 [],[16]
10.486977 182.700000 26651 0 1 99822 178 [],[9]
10.489758 182.800000 38266 0 1 99821 179 [],[20666]
10.492238 182.800000 16146 0 1 99820 180 [],[51012]
10.494501 183.400000 4153 0 1 99819 181 [],[404]
10.495960 183.500000 21269 0 1 99818 182 [],[302]
10.498265 183.800000 3926 0 1 99817 183 [],[58870]
10.498382 185.600000 16071 0 1 99816 184 [],[9]
10.502770 185.700000 38222 0 1 99815 185 [],[9]
10.504880 185.900000 82383 0 1 99814 186 [],[9]
10.522702 185.900000 99814 0 1 99813 187 [],[16]
10.524709 185.900000 31898 0 1 99812 188 [],[1654]
10.528821 185.900000 13816 0 1 99811 189 [],[136]
10.539067 186.100000 8638 0 1 99810 190 [],[16]
10.543190 186.400000 86579 0 1 99809 191 [],[24304]
10.548375 186.400000 91075 0 1 99808 192 [],[48414]
10.553883 186.400000 19246 0 1 99807 193 [],[9]
10.560785 186.600000 70451 0 1 99806 194 [],[16]
10.564978 186.700000 93579 0 1 99805 195 [],[1654]
10.569289 186.700000 33849 0 1 99804 196 [],[52454]
10.569433 187.000000 72300 0 1 99803 197 [],[9]
10.581772 187.000000 87731 0 1 99802 198 [],[286]
10.589775 187.100000 14549 0 1 99801 199 [],[9]
10.590727 187.200000 80453 0 1 99800 200 [],[2051]
10.598554 187.200000 23111 0 1 99799 201 [],[1387]
10.598713 187.200000 20716 0 1 99798 202 [],[9]
10.602815 187.900000 74290 0 1 99797 203 [],[9]
10.604079 187.900000 47215 0 1 99796 204 [],[16]
10.619726 188.000000 28309 0 1 99795 205 [],[23345]
10.620779 188.000000 245 0 1 99794 206 [],[9]
10.633248 191.100000 77966 0 1 99793 207 [],[16]
10.635141 191.100000 6707 0 1 99792 208 [],[77966]
10.654848 191.300000 74909 0 1 99791 209 [],[302]
10.657035 191.300000 30576 0 1 99790 210 [],[78]
10.680547 191.600000 350 0 1 99789 211 [],[234]
10.684034 192.000000 99504 0 1 99788 212 [],[1453]
10.690117 192.000000 23219 0 1 99787 213 [],[20716]
10.698418 192.000000 79332 0 1 99786 214 [],[286]
10.698883 192.000000 46039 0 1 99785 215 [],[1258]
10.699235 192.000000 27821 0 1 99784 216 [],[234]
10.706077 192.200000 41170 0 1 99783 217 [],[1453]
10.708442 192.200000 46023 0 1 99782 218 [],[9]
10.715663 192.400000 49817 0 1 99781 219 [],[464]
10.720086 192.400000 52007 0 1 99780 220 [],[9]
10.726161 192.400000 800 0 1 99779 221 [],[1258]
10.749076 195.400000 35931 0 1 99778 222 [],[136]
10.752688 195.500000 7548 0 1 99777 223 [],[23111]
10.756279 196.000000 7794 0 1 99776 224 [],[136]
10.759540 196.000000 7501 0 1 99775 225 [],[78]
10.760867 197.900000 81345 0 1 99774 226 [],[130]
10.761910 197.900000 74483 0 1 99773 227 [],[1387]
10.762571 197.900000 16704 0 1 99772 228 [],[464]
10.762773 198.500000 13523 0 1 99771 229 [],[21269]
10.765761 199.400000 14800 0 1 99770 230 [],[136]
10.773730 199.800000 74685 0 1 99769 231 [],[464]
10.780770 199.800000 99011 0 1 99768 232 [],[71]
10.784514 199.800000 88879 0 1 99767 233 [],[245]
10.787073 199.800000 83448 0 1 99766 234 [],[234]
10.787580 199.800000 38421 0 1 99765 235 [],[1387]
10.788590 199.800000 58110 0 1 99764 236 [],[33849]
