IDPOP,TIME_SEQ,SEQ_COUNT
99999,25.341530,1
2712,44.953637,1
14123,45.414615,1
29324,38.724323,1
512,39.011472,1
61998,19.636148,1
4499,31.073634,1
66187,44.536204,1
10010,34.372239,1
23855,23.915140,1
91207,21.315274,1
3636,29.641053,1
171,41.700376,1
50500,11.467697,1
9551,43.993712,1
57119,15.377629,1
86162,12.156869,1
15092,45.487942,1
162,13.925482,1
1435,35.727512,1
1380,42.180703,1
18018,41.593864,1
91634,17.656754,1
17661,45.013983,1
64400,35.670192,1
92005,39.565722,1
35610,45.851788,1
18156,14.291186,1
69806,17.925441,1
93695,15.451727,1
63008,30.000831,1
78116,32.949418,1
23175,21.377480,1
78522,21.705610,1
82264,33.416544,1
2387,28.824563,1
2045,38.588446,1
46153,19.941979,1
73138,15.302558,1
25092,12.054033,1
65005,38.584167,1
4447,40.001392,1
24385,17.165553,1
6331,21.833093,1
3972,38.955438,1
14637,26.343212,1
32006,26.417175,1
55695,33.385510,1
70396,41.398821,1
694,17.617393,1
66601,23.338304,1
17682,43.460445,1
46051,42.077367,1
60247,40.834924,1
30119,28.387131,1
3579,25.184556,1
31431,41.250156,1
10080,20.310598,1
3839,32.257636,1
85923,21.907132,1
11378,35.007391,1
20718,12.401400,1
98677,38.844373,1
33186,25.106813,1
81798,12.178363,1
31561,23.480699,1
81083,43.988124,1
6142,25.070659,1
64225,36.178130,1
73044,35.850690,1
54812,14.638266,1
1819,33.046773,1
72638,44.692599,1
18529,36.870759,1
8946,33.918956,1
72956,15.162003,1
745,33.118484,1
5458,21.271814,1
47362,18.264674,1
26008,29.026764,1
55233,40.056887,1
4025,24.716827,1
63661,39.517118,1
95215,32.938192,1
38849,44.803905,1
71059,38.022090,1
68880,30.207914,1
67567,17.475628,1
95002,21.258493,1
22732,32.367968,1
61931,41.233020,1
2474,39.303257,1
363,36.221917,1
1457,41.069441,1
3337,33.603530,1
24391,29.649947,1
22065,19.017444,1
648,31.181756,1
85258,17.524099,1
44256,38.858059,1
1500,28.315831,1
17075,30.386294,1
33307,22.590490,1
574,32.351291,1
60043,13.834590,1
11915,17.576597,1
12,36.432872,1
61378,39.359214,1
60749,18.623485,1
7864,42.922507,1
38129,30.522508,1
2711,25.522358,1
3916,18.030167,1
56936,35.307292,1
66500,18.843934,1
89777,45.379881,1
18203,33.800012,1
64,39.878675,1
18459,24.097273,1
63533,15.721107,1
98897,38.885023,1
