None	2712	0
2712	99999	6.343208
14123	2712	6.590270
29324	14123	7.269316
512	2712	8.891622
61998	2712	8.926767
4499	512	8.937266
66187	4499	8.981273
10010	4499	9.246942
23855	2712	9.340265
91207	10010	9.400045
3636	512	9.532071
171	3636	9.981035
50500	4499	10.025383
9551	4499	10.056065
57119	171	10.122370
86162	4499	10.268840
15092	14123	10.328394
162	171	10.356835
1435	512	10.364435
1380	171	10.386690
18018	162	10.440253
91634	4499	10.454505
17661	1380	10.547878
64400	162	10.557690
92005	171	10.615358
35610	61998	10.665630
18156	162	10.695348
69806	18156	10.721173
93695	162	10.843043
63008	4499	10.877930
78116	162	10.966528
23175	2712	10.999708
78522	66187	11.051137
82264	171	11.076686
2387	512	11.086916
2045	10010	11.229222
46153	10010	11.243157
73138	1380	11.254398
25092	512	11.257584
65005	2387	11.314944
4447	512	11.321694
24385	10010	11.354208
6331	2045	11.362505
3972	512	11.395574
14637	10010	11.497930
32006	2387	11.552380
55695	162	11.598915
70396	162	11.632548
694	162	11.644014
66601	4447	11.740213
17682	4499	11.763908
46051	70396	11.831754
60247	14123	11.839593
30119	17661	11.893566
3579	1435	11.927835
31431	162	11.933051
10080	512	11.950322
3839	171	11.968607
85923	31431	12.006317
11378	512	12.023213
20718	2712	12.038849
98677	171	12.145515
33186	25092	12.149353
81798	2045	12.160540
31561	694	12.179346
81083	31561	12.209641
6142	162	12.282893
64225	512	12.318030
73044	65005	12.322418
54812	171	12.369264
1819	32006	12.384672
72638	55695	12.411495
18529	162	12.412058
8946	3579	12.413675
72956	162	12.416923
745	1435	12.427902
5458	4499	12.454942
47362	31431	12.465603
26008	18529	12.468200
55233	162	12.488231
4025	1819	12.510687
63661	10080	12.557940
95215	162	12.630882
38849	93695	12.644900
71059	1380	12.653019
68880	162	12.659312
67567	25092	12.659358
95002	46153	12.687959
22732	18156	12.697116
61931	69806	12.700984
2474	745	12.714137
363	2045	12.733205
1457	3579	12.741771
3337	171	12.742740
24391	57119	12.751691
22065	3579	12.761441
648	6331	12.767266
85258	3337	12.788707
44256	3579	12.792996
1500	171	12.798287
17075	363	12.798821
33307	18529	12.851613
574	50500	12.863649
60043	1819	12.896169
11915	4499	12.902646
12	38849	12.918308
61378	3839	12.922108
60749	12	12.936784
7864	4025	12.940025
38129	1819	12.945729
2711	12	12.952699
3916	745	12.955428
56936	12	12.959309
66500	2712	12.967174
89777	2045	12.970272
18203	63661	12.972445
64	3916	12.978703
18459	171	12.994176
63533	12	12.998132
98897	64	12.999616
29557	12	13.012766
23437	12	13.016083
68659	648	13.019096
14165	574	13.020816
21412	363	13.022002
72651	1435	13.029841
9980	12	13.029953
75272	60749	13.032654
61158	64	13.035177
39679	363	13.058916
8870	1500	13.064444
71790	12	13.064904
63461	574	13.068345
653	162	13.068994
61176	574	13.074248
94968	63461	13.074597
9365	31561	13.077791
69351	98897	13.083736
75698	68659	13.084681
15548	12	13.129323
19387	1500	13.139341
60501	694	13.167503
758	12	13.174557
35796	1500	13.183374
24154	4499	13.183873
89899	64	13.189192
96910	12	13.189806
58265	758	13.192064
41963	363	13.204181
3434	648	13.207332
14745	2712	13.208154
83015	171	13.211317
2303	363	13.215003
33119	61931	13.217156
1034	12	13.220886
17599	12	13.231863
39707	12	13.232748
34723	745	13.240450
12153	2711	13.243739
43417	171	13.246089
11253	758	13.254047
3357	12	13.256736
83128	12	13.261136
5219	1819	13.263854
10236	3636	13.274557
10757	574	13.277543
377	2712	13.278619
53650	12	13.286325
22165	12	13.291358
2724	12	13.293217
10489	171	13.297273
61574	12	13.305494
73167	363	13.309591
11365	377	13.319957
55679	12	13.323900
65093	12	13.327588
80471	745	13.330613
168	12	13.335699
23979	3839	13.339072
48804	12	13.349478
44418	11365	13.366458
60358	377	13.366814
38385	745	13.372131
2708	653	13.374223
63428	64	13.375278
65114	31431	13.377020
10071	4499	13.378185
12461	12	13.394863
44565	12	13.416356
23784	1500	13.416660
32383	6331	13.423096
3118	12	13.424676
74067	12	13.425191
81770	4499	13.427253
3303	1819	13.429671
36511	12	13.433571
22685	574	13.444338
49532	18459	13.448704
41144	12	13.452406
47143	171	13.454639
35019	10236	13.458370
45677	12	13.466725
28609	3303	13.486138
80578	168	13.489208
26945	2724	13.490788
16904	3303	13.496572
64819	1457	13.499929
72792	18459	13.506368
18628	80578	13.510728
1424	363	13.514202
21387	168	13.519673
19285	49532	13.520371
28509	2711	13.523368
15919	162	13.527790
28386	168	13.530462
11346	12	13.531240
11996	61158	13.537669
16944	168	13.539824
3192	12	13.545892
10725	12	13.553962
43840	363	13.557069
15425	758	13.562880
35515	35019	13.580284
3407	9365	13.584596
10972	16944	13.588022
449	10725	13.591809
94471	3407	13.595740
78621	8870	13.598348
71815	61574	13.599105
18251	758	13.599919
46008	12	13.614455
18022	168	13.616584
29268	2708	13.627130
990	2724	13.630147
52400	12	13.634681
23876	12	13.638974
14001	990	13.646189
17775	162	13.649763
99190	12	13.651325
89227	6142	13.656497
74139	574	13.667671
39872	3579	13.676359
45035	26008	13.677927
5515	12	13.680116
66797	64	13.682460
1303	1424	13.708378
92603	10725	13.712754
18865	574	13.723070
78086	12	13.726101
69647	18022	13.729316
587	168	13.738372
91468	363	13.746408
2265	12	13.747448
8179	363	13.758187
15377	758	13.765001
51200	28509	13.765721
8383	12	13.771242
10872	574	13.778027
677	12	13.779487
70443	363	13.792314
730	12	13.795069
2754	5458	13.796776
20208	3192	13.804879
4858	12	13.814920
28892	574	13.823015
61003	1457	13.824967
350	12	13.826916
50865	377	13.828878
64362	990	13.829767
68992	4499	13.832586
31631	449	13.833402
3616	168	13.836319
85824	64362	13.839535
45532	574	13.840017
17150	2711	13.840877
3532	3434	13.843710
44210	18628	13.844686
77963	19285	13.850780
77505	171	13.867731
25110	12	13.871531
77868	3532	13.872456
77221	28609	13.881663
65440	45677	13.887963
27821	3532	13.891610
995	162	13.909459
75634	19285	13.914551
9606	574	13.915591
30	377	13.917314
32158	53650	13.918164
70312	12	13.918791
77349	15377	13.925157
16565	3579	13.932010
48328	15919	13.932374
5548	1500	13.939658
6762	85824	13.940702
12295	758	13.957900
13017	1034	13.964459
279	171	13.969374
3033	168	13.969404
5079	168	13.970400
41615	6331	13.971838
57310	12	13.974615
25373	11365	13.978956
29058	10725	13.979099
2788	574	13.981733
11089	363	13.984232
8849	449	13.985284
65902	23979	14.000502
79044	990	14.001096
23018	279	14.003582
17287	2474	14.003999
63734	47143	14.007032
15586	12	14.012024
1264	12	14.015423
17761	18203	14.016760
8497	1034	14.037400
39233	758	14.042990
64884	3434	14.047415
1687	12	14.048220
97315	677	14.048321
14465	1500	14.053920
3048	21387	14.054468
29067	377	14.059145
60095	12	14.060771
26641	574	14.062104
7788	279	14.065816
10	363	14.066499
2810	22732	14.067131
17256	12	14.070615
4575	2708	14.080133
4460	990	14.080476
16323	162	14.083043
273	12	14.086348
56966	3048	14.090080
46863	10	14.092695
25136	1303	14.094898
57223	745	14.103930
2491	1303	14.108498
99237	677	14.110524
24939	2387	14.113263
10305	449	14.114882
79414	4447	14.119071
68342	24385	14.120814
490	10	14.122197
11379	1819	14.125305
96033	12	14.128466
25650	10	14.144880
5900	11253	14.146158
52330	162	14.147440
36767	12	14.150674
10946	1819	14.154670
1179	171	14.155600
25060	10080	14.158127
1600	12	14.159620
2986	12	14.160921
50103	30	14.164043
24148	168	14.165533
21975	171	14.176070
84115	2788	14.183529
5785	30	14.184803
90451	4499	14.186353
71672	91468	14.186952
55343	12	14.189366
76530	1034	14.190065
38507	3407	14.192923
65979	64	14.195632
9817	3839	14.197016
26225	30	14.198083
5848	990	14.198431
31061	449	14.198971
42342	995	14.208094
81028	1819	14.211652
9236	10	14.223480
3698	64	14.225106
343	71672	14.226029
78342	1034	14.226971
5620	12	14.227685
12406	11379	14.229120
