6.343208 0.200000 2712 0 1 99998 2 [],[99999]
6.590270 1.800000 14123 0 1 99997 3 [],[2712]
7.269316 2.200000 29324 0 1 99996 4 [],[14123]
8.891622 2.300000 512 0 1 99995 5 [],[2712]
8.926767 4.700000 61998 0 1 99994 6 [],[2712]
8.937266 4.800000 4499 0 1 99993 7 [],[512]
8.981273 7.100000 66187 0 1 99992 8 [],[4499]
9.246942 7.300000 10010 0 1 99991 9 [],[4499]
9.340265 8.200000 23855 0 1 99990 10 [],[2712]
9.400045 8.200000 91207 0 1 99989 11 [],[10010]
9.532071 8.200000 3636 0 1 99988 12 [],[512]
9.981035 8.600000 171 0 1 99987 13 [],[3636]
10.025383 12.600000 50500 0 1 99986 14 [],[4499]
10.056065 12.700000 9551 0 1 99985 15 [],[4499]
10.122370 12.800000 57119 0 1 99984 16 [],[171]
10.268840 12.800000 86162 0 1 99983 17 [],[4499]
10.328394 12.800000 15092 0 1 99982 18 [],[14123]
10.356835 13.100000 162 0 1 99981 19 [],[171]
10.364435 20.300000 1435 0 1 99980 20 [],[512]
10.386690 21.100000 1380 0 1 99979 21 [],[171]
10.440253 22.100000 18018 0 1 99978 22 [],[162]
10.454505 22.100000 91634 0 1 99977 23 [],[4499]
10.547878 22.100000 17661 0 1 99976 24 [],[1380]
10.557690 22.200000 64400 0 1 99975 25 [],[162]
10.615358 22.200000 92005 0 1 99974 26 [],[171]
10.665630 22.200000 35610 0 1 99973 27 [],[61998]
10.695348 22.300000 18156 0 1 99972 28 [],[162]
10.721173 22.700000 69806 0 1 99971 29 [],[18156]
10.843043 22.800000 93695 0 1 99970 30 [],[162]
10.877930 22.800000 63008 0 1 99969 31 [],[4499]
10.966528 22.800000 78116 0 1 99968 32 [],[162]
10.999708 22.800000 23175 0 1 99967 33 [],[2712]
11.051137 23.100000 78522 0 1 99966 34 [],[66187]
11.076686 23.100000 82264 0 1 99965 35 [],[171]
11.086916 23.100000 2387 0 1 99964 36 [],[512]
11.229222 23.600000 2045 0 1 99963 37 [],[10010]
11.243157 24.800000 46153 0 1 99962 38 [],[10010]
11.254398 24.900000 73138 0 1 99961 39 [],[1380]
11.257584 24.900000 25092 0 1 99960 40 [],[512]
11.314944 25.300000 65005 0 1 99959 41 [],[2387]
11.321694 25.500000 4447 0 1 99958 42 [],[512]
11.354208 26.100000 24385 0 1 99957 43 [],[10010]
11.362505 26.500000 6331 0 1 99956 44 [],[2045]
11.395574 27.900000 3972 0 1 99955 45 [],[512]
11.497930 27.900000 14637 0 1 99954 46 [],[10010]
11.552380 28.000000 32006 0 1 99953 47 [],[2387]
11.598915 28.000000 55695 0 1 99952 48 [],[162]
11.632548 28.200000 70396 0 1 99951 49 [],[162]
11.644014 28.200000 694 0 1 99950 50 [],[162]
11.740213 29.100000 66601 0 1 99949 51 [],[4447]
11.763908 29.200000 17682 0 1 99948 52 [],[4499]
11.831754 29.700000 46051 0 1 99947 53 [],[70396]
11.839593 29.900000 60247 0 1 99946 54 [],[14123]
11.893566 29.900000 30119 0 1 99945 55 [],[17661]
11.927835 30.100000 3579 0 1 99944 56 [],[1435]
11.933051 31.500000 31431 0 1 99943 57 [],[162]
11.950322 32.100000 10080 0 1 99942 58 [],[512]
11.968607 32.600000 3839 0 1 99941 59 [],[171]
12.006317 34.800000 85923 0 1 99940 60 [],[31431]
