IDREC,IDTR,TIME_TR
99999,NA,0
3998,99999,2.161725
78587,3998,2.368393
9105,3998,4.062879
9880,3998,4.153643
71581,3998,4.433238
25881,78587,4.589406
61006,3998,4.991818
26826,9105,5.009505
1892,25881,5.104271
64251,61006,5.190641
75178,9105,5.330219
55359,9105,5.463281
279,75178,5.575506
91255,9105,5.605659
12734,279,5.688886
45933,9105,5.744759
16347,279,6.017015
47505,279,6.087457
48987,279,6.126112
53650,48987,6.351920
76490,279,6.385465
41997,279,6.677686
3691,3998,6.768836
71629,1892,7.056111
37234,279,7.063975
27676,25881,7.075439
278,279,7.156640
1055,278,7.178290
9922,278,7.185808
67162,278,7.193771
40712,278,7.216011
23439,278,7.268996
759,278,7.293092
2635,759,7.295072
17040,48987,7.299058
15704,278,7.315608
74636,279,7.326811
42201,278,7.334951
7182,278,7.369114
17393,1055,7.380036
56970,1055,7.386931
88151,278,7.417938
93825,1055,7.428177
59280,278,7.457910
1852,278,7.478125
88142,56970,7.501295
45641,3691,7.541153
1672,278,7.583278
86345,9105,7.627681
69409,9922,7.658735
42737,279,7.660600
4578,278,7.663673
31912,12734,7.699498
93631,278,7.727308
2073,278,7.749781
35427,278,7.762212
1480,278,7.863385
455,2635,7.882795
71529,2073,7.926676
69377,278,7.976481
49954,1480,8.002963
1669,1055,8.042163
76471,69409,8.052174
1208,278,8.076446
81533,279,8.077949
11388,455,8.079973
57565,1055,8.109225
58462,455,8.115876
2802,278,8.163020
72173,49954,8.170266
326,17393,8.178045
13978,278,8.179601
30537,3691,8.181145
15161,1208,8.185498
84140,326,8.212330
74597,12734,8.242043
28525,56970,8.260163
39616,84140,8.282860
1467,16347,8.313782
5588,3998,8.326610
95296,28525,8.359688
88645,279,8.386171
67063,11388,8.388327
33411,278,8.396764
16745,1480,8.401627
12227,2073,8.454785
5476,74636,8.465701
14905,28525,8.478206
25912,455,8.484113
88213,1055,8.484709
4311,278,8.494242
3098,2073,8.503418
42861,278,8.507582
89728,278,8.512170
29898,58462,8.530512
29085,17040,8.554254
81087,1208,8.597829
33695,455,8.598517
71371,29898,8.617541
45382,278,8.636294
2470,55359,8.643123
83251,2073,8.644725
48024,1669,8.652132
62224,5476,8.659375
16841,3691,8.662625
41791,1208,8.665986
2817,455,8.672037
74008,278,8.673235
41737,4311,8.683759
1931,455,8.690493
9383,16745,8.742139
48923,1055,8.748222
12841,3098,8.749579
63642,278,8.756825
329,278,8.760524
65001,1055,8.773113
71148,56970,8.780170
2294,1480,8.799073
27313,1055,8.805354
59669,326,8.810789
42844,278,8.815034
64944,278,8.826535
2583,279,8.828545
84255,56970,8.830700
342,45382,8.847596
63031,1931,8.852819
68632,278,8.858876
76717,9922,8.859596
43154,2470,8.874637
32374,12227,8.910583
8475,88213,8.926313
7856,1055,8.939392
54017,25881,8.940939
26248,326,8.948792
12589,26248,8.954933
61834,1208,9.019179
18007,326,9.020179
99897,1055,9.024139
12542,278,9.025890
33151,13978,9.028322
70274,31912,9.057107
8905,455,9.058638
414,26826,9.089744
41384,2583,9.098304
6946,99999,9.118722
1121,326,9.148901
72198,455,9.163311
22508,11388,9.169685
12653,414,9.217783
98666,9922,9.218702
98320,455,9.221871
68788,49954,9.228844
41916,1121,9.257580
91717,1055,9.258404
33400,1055,9.281853
55615,2073,9.285367
4511,2470,9.285776
2503,1852,9.287801
45040,43154,9.294100
4095,342,9.295998
8292,278,9.380129
67430,61834,9.392440
15841,83251,9.393535
20886,8905,9.397632
44832,1121,9.445287
2417,40712,9.450073
4218,29898,9.459693
31876,278,9.465112
31703,455,9.480777
48571,278,9.485871
39438,29085,9.486260
25082,1669,9.504244
13199,278,9.542519
8869,278,9.550849
403,326,9.551193
70901,15841,9.568895
36128,2073,9.577873
6134,403,9.581713
10000,3691,9.585056
72025,278,9.593323
28708,1208,9.599368
351,2802,9.604570
70593,403,9.639570
78306,2294,9.658092
113,28525,9.669190
88805,42844,9.677430
52164,28708,9.687360
1416,351,9.694393
6472,6134,9.701633
1367,9383,9.701995
1,414,9.702105
53998,329,9.714317
835,67430,9.719955
38561,279,9.729708
42391,455,9.737651
255,31912,9.753045
84828,1,9.773876
21524,255,9.778682
91109,1467,9.784440
16507,278,9.795897
25503,5476,9.798846
92364,33695,9.800869
15581,326,9.804182
330,28708,9.807311
41230,23439,9.816488
3220,1931,9.816865
597,1,9.820969
32367,1,9.830686
25859,1,9.835892
95407,414,9.836330
42205,255,9.839617
26664,597,9.842000
10676,113,9.844776
59321,11388,9.852329
72979,597,9.858104
70302,1,9.861056
37012,1,9.869943
81540,71529,9.872836
248,279,9.886232
15409,1,9.892375
84502,1,9.898819
26856,98320,9.902821
514,351,9.905512
83721,8475,9.914738
7662,6134,9.920995
9273,2417,9.922093
17113,1,9.929947
362,351,9.934968
71,1,9.941873
78409,255,9.942612
48945,278,9.949258
3750,279,9.955341
17935,514,9.956035
6926,403,9.956539
30404,278,9.960779
96743,403,9.967975
28680,1,9.968989
59885,362,9.969588
13417,414,9.981957
9875,1,9.988958
1583,7182,9.992090
9265,1,9.994504
13456,326,10.003597
2396,1,10.009307
469,326,10.012971
4162,1,10.026232
3172,2294,10.027292
5501,248,10.032265
36271,1,10.034290
633,1467,10.037468
22868,41791,10.050654
82602,11388,10.054455
20770,403,10.055119
10,835,10.058881
96624,2503,10.060301
99063,1,10.062075
66148,255,10.076145
396,1480,10.080873
739,597,10.082811
4295,1,10.086272
2,330,10.096762
98345,64944,10.099617
46269,17935,10.101273
94,41916,10.102700
15913,2,10.104012
22836,1416,10.106143
24322,10,10.106179
9289,1,10.107541
79106,26826,10.107661
88162,1121,10.109260
61744,1,10.115674
2842,1,10.121101
31434,2,10.122569
82563,4295,10.123610
47780,1055,10.123688
66996,1,10.125111
34163,455,10.127244
65883,455,10.128873
49810,330,10.135267
47165,3172,10.137578
28083,248,10.138675
5178,759,10.141755
264,1,10.142088
19108,1,10.144717
47734,1,10.145925
86303,255,10.146735
6377,2,10.147831
14058,1367,10.151582
69449,113,10.151890
28679,8869,10.152009
9,61006,10.153726
97305,1,10.154278
36498,9,10.154691
3842,10,10.156011
66596,278,10.156119
2547,1055,10.156484
52268,45382,10.160844
272,1,10.162408
4693,10,10.171815
28964,5501,10.172991
41355,3842,10.176019
99945,10,10.180616
15865,10,10.182095
57945,71,10.182442
15619,9105,10.184826
32074,2,10.184853
58552,1121,10.188010
55170,31912,10.196503
53847,1367,10.197306
47656,9,10.197622
1163,1,10.197737
58492,1,10.198405
49832,1,10.199295
39578,278,10.204553
69122,24322,10.206991
37394,2,10.215309
9242,9105,10.216545
50683,2,10.217877
60087,2,10.222434
28125,9,10.222888
8396,2417,10.232331
70233,10,10.234133
49899,2073,10.237637
40127,9,10.240925
50070,272,10.245275
56525,47780,10.245646
96717,264,10.253993
8610,1,10.254903
43536,1,10.255965
42349,1,10.262263
65688,5588,10.266949
95645,2547,10.267636
13754,2,10.270973
8316,264,10.273042
49841,264,10.273672
23195,1,10.275568
42105,264,10.276355
61,2,10.282919
62389,1,10.283891
89823,1,10.286461
3,9,10.287934
29333,10,10.289899
50946,71529,10.292942
11368,2547,10.295746
23763,9,10.299843
14313,278,10.301690
54086,58552,10.302912
57034,25912,10.306386
72313,1,10.309735
225,1,10.309765
1898,5588,10.310281
5377,3,10.315797
50315,3842,10.316042
24827,9922,10.318057
3548,8869,10.319015
12459,12227,10.320982
24914,279,10.327315
3076,414,10.327538
30287,1,10.330542
74492,18007,10.330670
149,759,10.331318
23989,255,10.335022
60453,10,10.335192
80807,10,10.335835
58395,1,10.339608
28824,3,10.343311
57112,414,10.347009
29056,1931,10.349132
8887,2,10.350236
11864,3,10.356341
5535,3998,10.356473
487,10,10.357009
5999,1,10.357795
16797,2,10.360437
65671,65883,10.363280
844,264,10.364056
89147,37234,10.374990
18632,264,10.380170
22650,9922,10.383493
129,1,10.386741
79179,10,10.387271
66102,9,10.393105
4,1,10.393306
20475,5999,10.393389
67584,278,10.397558
32559,5377,10.397599
47124,1,10.398066
22392,4162,10.400045
1796,759,10.402043
1234,3,10.408147
502,278,10.409935
76103,13754,10.410268
69682,37012,10.411265
50490,4,10.413018
270,30537,10.413925
81758,11388,10.419619
2266,32367,10.425089
81849,4,10.425418
31689,41355,10.427744
14283,1416,10.430880
28856,10,10.432009
643,9,10.432456
17939,255,10.433229
31481,6377,10.435152
46442,10,10.436779
97255,149,10.444420
76037,1,10.444484
72169,30404,10.444590
4600,396,10.446848
86,1,10.449513
13169,396,10.451492
36,2,10.453157
2834,3,10.453883
15113,2,10.454401
65758,6946,10.460191
21941,94,10.460771
4535,20475,10.463055
37403,71,10.466049
22093,54086,10.467010
78719,22392,10.476892
71128,3,10.477465
5347,4,10.478359
15311,10,10.478787
18018,3,10.480135
13290,1208,10.481638
10636,42201,10.482431
16659,10,10.485020
9910,4,10.485664
32,1,10.486263
85526,29898,10.487339
10822,4218,10.493312
4079,3548,10.494153
13870,149,10.495413
70451,1898,10.495609
32006,396,10.498611
