None	99999	0
99999	15517	0.145046
15517	53816	0.670976
99999	68023	1.816736
68023	8449	2.182914
15517	4538	2.609055
8449	47475	2.842046
4538	36585	3.036500
4538	58917	3.116712
4538	18212	4.085307
4538	82274	4.983710
58917	15108	5.018464
53816	49775	6.282434
18212	130	6.614600
130	67307	6.688550
130	11499	6.689221
49775	1407	6.712739
130	36190	6.715723
130	40649	6.727944
18212	83939	6.770263
130	51576	6.919487
8449	49828	7.095806
1407	35076	7.096802
130	80987	7.108128
1407	72036	7.131122
1407	49065	7.185876
130	44763	7.249133
130	40198	7.283171
130	14851	7.317587
130	32116	7.473111
4538	24982	7.562203
130	252	7.566786
67307	25122	7.588929
130	8526	7.706338
11499	98309	7.717913
130	34978	7.773053
49775	54948	7.792654
130	18797	7.798755
15108	91506	7.864886
49065	2162	7.868959
252	38888	7.918236
130	57077	7.922493
130	18854	7.947255
252	42430	7.947408
130	3489	8.061100
130	976	8.170930
8526	103	8.195337
80987	18665	8.235692
1407	56508	8.267201
130	420	8.294820
130	29884	8.295897
420	54727	8.325944
2162	54472	8.337467
130	23100	8.341221
2162	45364	8.342329
252	61227	8.346243
57077	89023	8.364490
420	30507	8.412313
976	5482	8.447069
1407	16677	8.451100
23100	54056	8.452698
51576	897	8.470770
2162	37	8.535411
37	53207	8.538497
130	74164	8.548672
130	10514	8.555435
130	65829	8.579820
37	6065	8.604230
130	2490	8.605027
98309	1194	8.606997
2162	65455	8.607308
252	2494	8.637322
37	40076	8.641508
2162	5577	8.660829
37	57203	8.661448
51576	60610	8.678358
252	13842	8.683431
37	1295	8.702436
5577	98330	8.774265
37	11262	8.802402
34978	664	8.830993
37	7149	8.857061
252	32101	8.887054
5577	98280	8.890697
37	75757	8.907567
37	23585	8.920973
37	2576	8.933852
2576	27820	9.018464
2490	16227	9.027912
37	27284	9.043201
25122	78306	9.045210
37	14794	9.063163
37	5351	9.079218
37	16819	9.084033
37	3297	9.089908
14851	29346	9.110707
37	32662	9.174313
2162	9185	9.198882
130	63093	9.203088
103	85	9.220588
5351	9288	9.222482
664	2179	9.240166
16677	98912	9.245139
32116	97726	9.258399
37	733	9.269623
2162	59263	9.276586
37	49616	9.302265
1194	8628	9.309667
130	118	9.323583
1407	727	9.330128
18212	74735	9.333987
27284	74205	9.334877
85	40	9.345384
976	29630	9.388813
1194	48495	9.392231
37	91242	9.398768
2576	24431	9.407639
37	31286	9.412634
37	558	9.414406
252	877	9.419429
2494	70055	9.424517
63093	1176	9.441463
727	38075	9.466028
37	80115	9.482028
1176	2353	9.483086
40	83216	9.497423
1194	50544	9.502221
37	14205	9.507963
85	28615	9.508351
37	57514	9.508403
130	99073	9.522649
37	41759	9.528515
40	4945	9.546425
2179	86796	9.554140
252	1206	9.554824
16227	94671	9.556208
40	9567	9.561611
130	810	9.571635
40	32836	9.573684
40	74748	9.588547
1295	368	9.598151
44763	11921	9.598901
83939	69639	9.619390
37	94456	9.631299
11262	14056	9.634987
664	13417	9.639304
40	9451	9.665430
130	286	9.673395
18212	85311	9.673452
368	639	9.674159
2162	2358	9.677712
664	24192	9.687495
37	22160	9.690344
286	1889	9.698421
37	16193	9.698632
1194	6250	9.720477
976	3753	9.727043
2162	70942	9.751128
8449	7366	9.754074
69639	91588	9.756882
558	35106	9.760216
368	51586	9.762295
368	6053	9.770034
37	30512	9.774197
37	2966	9.777547
37	55	9.782126
55	23093	9.797120
40	47579	9.798637
368	85895	9.799008
40	4551	9.804791
40	326	9.808193
2966	23376	9.813806
6250	6332	9.818496
24431	22222	9.826212
65455	26180	9.835624
1889	38859	9.842273
16819	38041	9.844023
35076	2836	9.847485
368	11461	9.851138
368	644	9.851688
37	18955	9.862362
1889	69990	9.868740
727	62011	9.871996
3753	45197	9.872214
37	50454	9.876035
1206	577	9.879322
130	21085	9.892091
6332	22005	9.892795
897	19475	9.900609
40	48204	9.905449
2179	36079	9.915981
2353	84265	9.917253
56508	5930	9.924600
21085	85209	9.928686
897	213	9.930918
37	25304	9.932075
2162	2647	9.944169
37	98358	9.964527
897	24700	9.969515
51586	73664	9.970347
3753	71747	9.983602
252	42080	9.985260
1889	29263	9.986587
22222	38169	9.993036
976	56537	9.997410
3753	20065	10.000661
286	76268	10.007720
1407	4998	10.008437
118	89287	10.009318
286	9800	10.009464
664	17295	10.028611
897	23560	10.032321
37	47709	10.036624
40	48278	10.037650
1176	85960	10.038021
213	53805	10.042552
16677	35018	10.055612
37	53553	10.056252
213	2850	10.066533
130	78979	10.071960
40	24788	10.073745
577	23611	10.082617
2162	64	10.084403
1194	25891	10.088655
25122	79945	10.098186
64	52097	10.102459
213	6754	10.103674
24788	54264	10.106828
23100	38382	10.108274
577	65785	10.109324
577	58443	10.110603
577	17386	10.119579
64	25344	10.136061
64	65294	10.137596
40	1492	10.152996
54056	43041	10.183652
9800	9736	10.195627
40	6514	10.204042
664	79652	10.207236
213	96839	10.208426
727	65215	10.211902
1889	58991	10.218683
130	14690	10.219487
1889	32346	10.228339
286	487	10.230760
76268	97679	10.233354
286	14018	10.239305
37	23351	10.244211
9567	71428	10.258833
40076	47949	10.260503
64	15531	10.261552
3753	83139	10.262654
5351	35872	10.266923
71747	90696	10.269022
7366	46135	10.288541
213	45994	10.290377
9185	71463	10.291639
17386	789	10.291772
40	75509	10.301676
18955	70898	10.301825
25891	9697	10.305747
55	10869	10.314019
37	47259	10.314754
23376	48089	10.315070
2966	82	10.317529
577	75069	10.320186
82	88865	10.323828
130	66174	10.330011
37	23320	10.334490
3297	476	10.337640
28615	54708	10.351996
2966	19207	10.352532
64	48034	10.353250
54472	79325	10.355637
130	40186	10.364820
37	10108	10.371318
40	52713	10.388010
2162	11830	10.390976
40	26790	10.391013
6332	76684	10.405424
22222	57857	10.413993
252	1161	10.414358
727	90838	10.414703
64	6952	10.418871
64	70465	10.419950
727	15241	10.429895
82	17423	10.438612
82	74435	10.458898
29884	48826	10.463835
37	57443	10.465521
40	1096	10.470548
286	2512	10.473218
130	68092	10.476971
82	1022	10.477088
64	55239	10.477288
65294	28873	10.486299
29884	72169	10.491924
40	48580	10.503378
40186	33646	10.504466
64	21391	10.506715
45197	9431	10.508903
252	1893	10.512525
789	18696	10.513194
1407	48260	10.514229
62011	1702	10.515521
37	46266	10.519501
9185	47691	10.520621
213	57503	10.525939
15108	15588	10.529862
13417	29702	10.536295
252	32753	10.551522
1295	1321	10.560282
37	429	10.573121
4551	85018	10.576205
3753	19768	10.579611
64	20204	10.580577
82	63053	10.585753
2353	29743	10.590390
27820	38345	10.597546
664	26529	10.598023
252	31348	10.599521
1161	86741	10.601062
1161	47052	10.603987
85895	41599	10.609006
118	38	10.621839
810	78882	10.622021
40	70028	10.623080
37	42120	10.625444
4945	32267	10.625526
1096	46865	10.625760
91242	26516	10.626392
37	23141	10.629966
252	72357	10.633425
37	11341	10.635554
476	23068	10.646321
40	36633	10.646697
37	6807	10.655085
639	110	10.655135
286	657	10.656034
664	93802	10.657907
48278	31036	10.659598
9567	29956	10.659659
38	364	10.663165
1295	27849	10.666693
727	62767	10.672059
82	99040	10.675707
130	3306	10.685545
14851	72657	10.691905
15241	65141	10.692841
1407	91449	10.712756
40	73715	10.713783
37	83021	10.716231
37	12581	10.724082
2490	7376	10.724797
368	46188	10.727915
46865	57705	10.730114
69639	5368	10.742271
40	39504	10.746674
15588	21226	10.747652
1702	1118	10.749208
65141	8983	10.757307
103	15416	10.764088
23585	4	10.766073
213	3096	10.768372
64	30526	10.768475
38	60230	10.779955
38	40508	10.782877
16677	9283	10.789814
4	50422	10.791217
8526	8656	10.792369
1161	32270	10.793054
2353	10884	10.800226
25891	80493	10.801342
4	81237	10.804190
82	74259	10.809769
1702	94520	10.811452
64	75088	10.812859
1176	15514	10.814705
487	18222	10.819028
82	69100	10.819571
897	28424	10.821246
1321	18187	10.821510
40	1744	10.823971
51586	56542	10.823983
4	40703	10.824039
4	34338	10.829348
19475	4796	10.829660
64	76398	10.832281
733	332	10.833399
4796	54396	10.835499
37	193	10.836692
2836	59003	10.836891
16227	1901	10.839019
82	5042	10.841822
35106	56227	10.842877
71463	22109	10.845192
18665	8690	10.847387
1702	3959	10.848300
82	2022	10.848814
4998	85320	10.849690
37	29027	10.854660
64	24676	10.855865
82	14949	10.861588
60610	34599	10.864239
1492	35145	10.864423
31348	3972	10.864936
213	24375	10.866212
2966	11403	10.868195
1407	2218	10.878540
9288	7903	10.880005
64	65467	10.884361
64	91808	10.888170
2353	96556	10.888331
85	52007	10.890238
1096	11117	10.890794
64	34434	10.892042
23560	604	10.893307
55	94465	10.897191
487	23249	10.898789
897	99272	10.898922
48826	89337	10.904883
55	9592	10.907083
4	29486	10.907229
38	17813	10.907710
82	10026	10.908437
4	54706	10.912585
4	5995	10.919646
429	35344	10.921102
82	65433	10.926153
4	355	10.927434
40649	70380	10.932497
13417	35930	10.934119
11117	69	10.935732
37	79719	10.943149
