IDREC,IDTR,TIME_TR
99999,NA,0
15517,99999,0.145046
53816,15517,0.670976
68023,99999,1.816736
8449,68023,2.182914
4538,15517,2.609055
47475,8449,2.842046
36585,4538,3.036500
58917,4538,3.116712
18212,4538,4.085307
82274,4538,4.983710
15108,58917,5.018464
49775,53816,6.282434
130,18212,6.614600
67307,130,6.688550
11499,130,6.689221
1407,49775,6.712739
36190,130,6.715723
40649,130,6.727944
83939,18212,6.770263
51576,130,6.919487
49828,8449,7.095806
35076,1407,7.096802
80987,130,7.108128
72036,1407,7.131122
49065,1407,7.185876
44763,130,7.249133
40198,130,7.283171
14851,130,7.317587
32116,130,7.473111
24982,4538,7.562203
252,130,7.566786
25122,67307,7.588929
8526,130,7.706338
98309,11499,7.717913
34978,130,7.773053
54948,49775,7.792654
18797,130,7.798755
91506,15108,7.864886
2162,49065,7.868959
38888,252,7.918236
57077,130,7.922493
18854,130,7.947255
42430,252,7.947408
3489,130,8.061100
976,130,8.170930
103,8526,8.195337
18665,80987,8.235692
56508,1407,8.267201
420,130,8.294820
29884,130,8.295897
54727,420,8.325944
54472,2162,8.337467
23100,130,8.341221
45364,2162,8.342329
61227,252,8.346243
89023,57077,8.364490
30507,420,8.412313
5482,976,8.447069
16677,1407,8.451100
54056,23100,8.452698
897,51576,8.470770
37,2162,8.535411
53207,37,8.538497
74164,130,8.548672
10514,130,8.555435
65829,130,8.579820
6065,37,8.604230
2490,130,8.605027
1194,98309,8.606997
65455,2162,8.607308
2494,252,8.637322
40076,37,8.641508
5577,2162,8.660829
57203,37,8.661448
60610,51576,8.678358
13842,252,8.683431
1295,37,8.702436
98330,5577,8.774265
11262,37,8.802402
664,34978,8.830993
7149,37,8.857061
32101,252,8.887054
98280,5577,8.890697
75757,37,8.907567
23585,37,8.920973
2576,37,8.933852
27820,2576,9.018464
16227,2490,9.027912
27284,37,9.043201
78306,25122,9.045210
14794,37,9.063163
5351,37,9.079218
16819,37,9.084033
3297,37,9.089908
29346,14851,9.110707
32662,37,9.174313
9185,2162,9.198882
63093,130,9.203088
85,103,9.220588
9288,5351,9.222482
2179,664,9.240166
98912,16677,9.245139
97726,32116,9.258399
733,37,9.269623
59263,2162,9.276586
49616,37,9.302265
8628,1194,9.309667
118,130,9.323583
727,1407,9.330128
74735,18212,9.333987
74205,27284,9.334877
40,85,9.345384
29630,976,9.388813
48495,1194,9.392231
91242,37,9.398768
24431,2576,9.407639
31286,37,9.412634
558,37,9.414406
877,252,9.419429
70055,2494,9.424517
1176,63093,9.441463
38075,727,9.466028
80115,37,9.482028
2353,1176,9.483086
83216,40,9.497423
50544,1194,9.502221
14205,37,9.507963
28615,85,9.508351
57514,37,9.508403
99073,130,9.522649
41759,37,9.528515
4945,40,9.546425
86796,2179,9.554140
1206,252,9.554824
94671,16227,9.556208
9567,40,9.561611
810,130,9.571635
32836,40,9.573684
74748,40,9.588547
368,1295,9.598151
11921,44763,9.598901
69639,83939,9.619390
94456,37,9.631299
14056,11262,9.634987
13417,664,9.639304
9451,40,9.665430
286,130,9.673395
85311,18212,9.673452
639,368,9.674159
2358,2162,9.677712
24192,664,9.687495
22160,37,9.690344
1889,286,9.698421
16193,37,9.698632
6250,1194,9.720477
3753,976,9.727043
70942,2162,9.751128
7366,8449,9.754074
91588,69639,9.756882
35106,558,9.760216
51586,368,9.762295
6053,368,9.770034
30512,37,9.774197
2966,37,9.777547
55,37,9.782126
23093,55,9.797120
47579,40,9.798637
85895,368,9.799008
4551,40,9.804791
326,40,9.808193
23376,2966,9.813806
6332,6250,9.818496
22222,24431,9.826212
26180,65455,9.835624
38859,1889,9.842273
38041,16819,9.844023
2836,35076,9.847485
11461,368,9.851138
644,368,9.851688
18955,37,9.862362
69990,1889,9.868740
62011,727,9.871996
45197,3753,9.872214
