IDPOP,TIME_SEQ,SEQ_COUNT
99999,16.919676,1
441,2.798131,1
450,9.381036,1
17119,15.171086,1
78137,16.963106,1
93897,11.018997,1
68493,4.807309,1
46058,8.799763,1
5932,3.047560,1
1506,3.951632,1
46132,11.598528,1
33664,12.558803,1
25113,7.409253,1
41342,15.378569,1
34411,13.756775,1
32958,8.445904,1
10310,5.030389,1
67225,17.423692,1
1636,5.112673,1
12184,16.870112,1
18,12.510546,1
76948,8.097882,1
13308,17.516912,1
1034,15.292327,1
4243,12.326271,1
13277,12.317930,1
1457,11.955481,1
13,6.688569,1
21696,10.970914,1
8047,16.713225,1
34480,3.947730,1
15908,14.721927,1
89139,5.788503,1
20218,7.545856,1
15806,9.160510,1
52617,12.971824,1
24668,14.275388,1
1004,11.992345,1
23932,7.626462,1
89379,6.028503,1
5563,10.729669,1
88693,14.199656,1
21257,8.539663,1
13812,15.588536,1
16703,10.534295,1
98712,8.280914,1
41748,8.147145,1
99385,5.192586,1
91091,12.848547,1
82630,9.677974,1
5042,6.945152,1
86121,10.037925,1
8387,5.944439,1
27468,16.723073,1
251,8.839378,1
25255,9.389490,1
63513,15.015684,1
34467,15.147811,1
642,13.296642,1
30965,6.448103,1
81163,11.780488,1
10172,14.668652,1
13733,17.535419,1
72855,7.364393,1
91349,6.600570,1
168,5.859685,1
96897,12.474982,1
64615,6.723755,1
54963,7.480676,1
7855,5.598568,1
92794,13.839861,1
18721,14.547886,1
30095,8.658042,1
33300,16.583322,1
94073,7.911571,1
21276,4.886748,1
872,9.520970,1
64220,8.340431,1
1,9.867602,1
1756,16.826508,1
433,17.204050,1
17631,10.769712,1
12944,12.734939,1
90622,15.822392,1
44630,10.131272,1
2227,6.118876,1
44315,16.655037,1
33125,14.661735,1
10457,10.788493,1
32505,12.410816,1
13364,13.894988,1
49856,11.614132,1
65059,9.135643,1
12638,15.828084,1
4922,16.581629,1
60414,8.507368,1
731,5.140667,1
90410,7.783524,1
51620,6.905153,1
5669,14.603225,1
10344,8.684338,1
71925,7.235289,1
39871,5.198859,1
3949,10.978073,1
14203,5.577135,1
43535,16.235189,1
35027,15.210422,1
30810,5.200375,1
71229,12.730073,1
7559,11.937616,1
7770,7.243115,1
11853,10.376734,1
258,8.328079,1
21736,16.158570,1
30683,11.668062,1
15940,5.278989,1
765,10.506891,1
8320,16.538458,1
15635,9.834419,1
9118,6.735732,1
60754,9.248336,1
74267,9.263030,1
42138,16.970134,1
32233,16.269502,1
20025,9.092209,1
1162,11.733200,1
89243,7.523789,1
1336,11.586210,1
188,8.355342,1
16778,13.477081,1
38386,15.655033,1
18495,9.090514,1
21454,13.434362,1
6208,9.205086,1
4089,8.144654,1
35879,14.296569,1
76385,7.157206,1
6978,17.124253,1
12526,11.185433,1
10127,10.238720,1
23018,15.817783,1
41462,15.998569,1
79372,5.229665,1
3322,14.994023,1
9221,9.162419,1
8252,16.982494,1
44252,6.692432,1
94137,6.063429,1
4810,15.078105,1
36776,16.782978,1
26287,5.172208,1
7016,6.345705,1
16894,6.169861,1
97488,9.317906,1
35,15.905086,1
5144,9.718741,1
14254,10.510453,1
31330,15.253585,1
27,8.574841,1
62611,14.922376,1
15370,5.682083,1
637,9.250571,1
13168,17.572511,1
15478,15.066516,1
32841,13.825319,1
47361,17.019341,1
40213,6.983509,1
33613,10.162227,1
68837,9.771632,1
20366,14.390650,1
44188,13.633675,1
46373,7.262804,1
6511,15.532812,1
37956,11.559356,1
10909,8.831584,1
44466,9.258149,1
69002,17.626174,1
26810,14.300766,1
56219,7.948946,1
9294,11.118981,1
38144,10.300974,1
13406,11.380867,1
1939,9.680703,1
20679,13.720009,1
80788,8.965277,1
92518,9.617082,1
46951,13.027907,1
53828,11.475431,1
99482,7.661938,1
45700,8.703785,1
11450,14.332294,1
2515,10.465117,1
38725,16.376389,1
87294,12.818155,1
9196,11.240904,1
6632,16.402104,1
28496,11.386501,1
39651,11.380912,1
15655,10.358066,1
78484,13.572859,1
16383,17.509133,1
89503,17.248683,1
6760,7.621970,1
96981,14.024326,1
61601,17.537158,1
152,9.174731,1
48970,12.661188,1
35473,9.610794,1
67702,5.459753,1
66867,8.171021,1
3584,8.768134,1
2283,11.819099,1
55268,14.232100,1
77402,16.487897,1
83125,12.918948,1
14499,6.136310,1
2849,15.365297,1
40899,5.493842,1
746,13.692053,1
53199,6.579028,1
187,15.123546,1
3220,12.582204,1
32371,5.690386,1
14989,15.896147,1
82508,11.251651,1
75964,11.734389,1
13862,14.049694,1
64372,15.390222,1
12476,11.965524,1
3524,13.632484,1
6362,9.991204,1
33899,7.577331,1
12729,12.991563,1
6,16.384736,1
5707,10.686830,1
24154,15.103943,1
25294,7.856344,1
17125,9.628699,1
56074,11.527290,1
47372,6.019608,1
86809,6.461304,1
1998,6.764778,1
61779,10.416955,1
62085,10.479309,1
2481,14.903894,1
61161,9.469133,1
30665,8.298259,1
41363,15.575263,1
63251,6.885362,1
18555,14.601711,1
933,15.869030,1
4743,13.624061,1
2318,10.132809,1
9883,13.252173,1
60155,12.490783,1
30445,10.743290,1
63196,15.976237,1
22506,13.003960,1
62472,16.277642,1
9243,5.901082,1
6848,13.790992,1
17661,13.470202,1
21032,17.489459,1
25576,15.513160,1
42375,12.461406,1
