IDREC,IDTR,TIME_TR
99999,NA,0
33079,99999,2.310235
3372,99999,5.609437
379,3372,6.179896
7068,3372,6.222468
49701,7068,6.472461
404,7068,6.614354
491,379,6.663211
21887,404,6.713796
9960,491,6.768234
19562,404,6.772173
38106,404,6.825305
37334,3372,6.903778
40214,404,6.912508
232,404,6.958989
34807,404,6.979061
27578,404,6.987937
6145,404,7.086025
40136,404,7.094943
7328,404,7.169917
65386,379,7.185826
10101,491,7.234353
93925,379,7.314369
54024,404,7.316903
1785,404,7.393763
12462,379,7.442268
67705,12462,7.455659
69775,379,7.499030
562,34807,7.551797
40021,232,7.553988
69058,404,7.570368
48638,1785,7.618556
19346,232,7.722939
7586,232,7.725808
54,491,7.733762
2818,379,7.822696
91657,7586,7.871300
14431,232,7.875343
493,91657,7.944260
2077,491,7.958311
1963,404,7.970136
84707,232,7.974645
9750,404,7.986073
54322,491,7.988862
68641,1785,8.020027
61901,404,8.049006
10339,404,8.078247
20828,404,8.151078
4835,21887,8.168681
21661,562,8.192864
79302,19346,8.207092
3208,232,8.240010
21277,491,8.249506
99498,68641,8.252833
86131,404,8.267916
33494,491,8.288774
69355,404,8.292899
1265,232,8.341062
76024,67705,8.369985
6225,4835,8.372241
51954,1265,8.375565
57620,493,8.379488
6496,379,8.426512
46401,1785,8.437845
2210,69058,8.458327
65991,232,8.478296
38335,404,8.501682
11988,379,8.529206
37628,232,8.552501
977,1963,8.597264
10104,379,8.624137
19966,1785,8.630706
18374,379,8.638514
11829,379,8.649911
87045,404,8.679625
393,54024,8.718926
1350,493,8.734066
38852,493,8.739842
8981,4835,8.758885
12809,1350,8.760500
27469,1265,8.763337
45958,232,8.919148
10399,404,8.953194
15154,404,9.018085
15147,84707,9.065832
66840,1350,9.106823
4084,7328,9.110401
21877,19966,9.116731
43325,7068,9.126752
39954,393,9.136644
42480,7586,9.166304
71544,4835,9.167726
17957,2210,9.183688
38560,1963,9.196516
41668,69775,9.213067
18921,54,9.219167
29592,19346,9.229892
21411,404,9.252422
77030,11988,9.261274
43553,33079,9.293219
31576,232,9.305212
7572,4084,9.323405
245,977,9.325901
42,54,9.369466
59156,404,9.371290
22938,379,9.373949
23643,43553,9.384586
15835,393,9.387684
20886,54322,9.389853
80615,404,9.391443
59176,57620,9.396126
63020,2210,9.401808
3169,379,9.409567
30246,42,9.410796
38589,42,9.496693
58455,1785,9.498682
12157,69355,9.516273
17847,42,9.530179
22122,42480,9.536615
62034,57620,9.549053
653,493,9.561678
2,404,9.572744
99033,2,9.577362
20223,2,9.580962
73781,20828,9.581823
51120,404,9.593634
27,2,9.604318
6830,404,9.615515
16655,42,9.616200
41327,404,9.633352
14366,15147,9.636226
4817,1963,9.637634
31654,977,9.637971
55179,37628,9.645494
47640,1265,9.654959
9,2,9.656191
91457,393,9.661155
31529,2,9.666068
22885,1265,9.666074
47145,42,9.676061
1118,2,9.691548
24152,1785,9.715379
33804,9,9.716561
1589,232,9.720883
85877,4835,9.722331
3098,9,9.723242
78761,9,9.725305
21468,2,9.733261
62103,42,9.753464
3361,491,9.775581
23310,54,9.783077
15597,9,9.785292
7518,1589,9.787917
99830,9,9.801668
30,2,9.809583
16693,12809,9.809662
48,33804,9.810324
21752,20886,9.819504
445,2,9.823109
14345,7586,9.823170
56325,54322,9.829480
19449,9,9.829932
33342,393,9.834595
66924,9,9.838555
13,9,9.846535
47330,404,9.847389
17862,2,9.858960
64580,9,9.859048
9682,9,9.860645
10548,9,9.877985
2108,232,9.879048
98243,42,9.882257
73225,42,9.886084
35705,42,9.886168
10922,13,9.890899
4075,2210,9.902848
67376,40136,9.906408
19370,232,9.906587
5779,13,9.909246
27175,19449,9.910725
95707,4084,9.911454
1267,9,9.916186
43667,1267,9.919228
71855,2,9.919592
66211,14431,9.921515
3840,404,9.923468
39135,54,9.925856
35716,977,9.926330
26912,9,9.930160
12089,3169,9.933693
93675,9,9.934286
64007,5779,9.934901
3704,93925,9.939795
0,10399,9.940193
3584,42,9.953563
7521,404,9.954508
37712,3098,9.958624
720,9,9.960268
160,245,9.966891
440,65386,9.971556
