10.109039 0.200000 1336 0 1 99998 2 [],[99999]
10.209850 1.900000 55469 0 1 99997 3 [],[1336]
10.217291 1.900000 35043 0 1 99996 4 [],[99999]
10.985595 2.400000 93362 0 1 99995 5 [],[1336]
11.247818 2.400000 37263 0 1 99994 6 [],[1336]
11.406912 2.400000 36030 0 1 99993 7 [],[1336]
11.660622 2.400000 10210 0 1 99992 8 [],[1336]
11.891974 2.400000 1594 0 1 99991 9 [],[55469]
12.355709 4.000000 466 0 1 99990 10 [],[1336]
12.405730 7.200000 27065 0 1 99989 11 [],[466]
12.872189 7.200000 39169 0 1 99988 12 [],[466]
12.912234 7.200000 66036 0 1 99987 13 [],[1594]
13.039324 7.400000 71342 0 1 99986 14 [],[1336]
13.178004 7.400000 98738 0 1 99985 15 [],[466]
13.183464 7.400000 3346 0 1 99984 16 [],[466]
13.394658 8.300000 1893 0 1 99983 17 [],[466]
13.416888 9.100000 95833 0 1 99982 18 [],[66036]
13.592829 9.100000 22659 0 1 99981 19 [],[1893]
13.662654 9.200000 40817 0 1 99980 20 [],[35043]
13.759624 9.300000 2060 0 1 99979 21 [],[1594]
13.909459 11.000000 884 0 1 99978 22 [],[2060]
13.969628 11.800000 34319 0 1 99977 23 [],[884]
13.973524 12.000000 78799 0 1 99976 24 [],[66036]
14.047453 12.100000 32411 0 1 99975 25 [],[2060]
14.131044 12.100000 27027 0 1 99974 26 [],[466]
14.133961 12.200000 1626 0 1 99973 27 [],[1336]
14.411665 13.000000 18252 0 1 99972 28 [],[1594]
14.526386 13.000000 18611 0 1 99971 29 [],[1893]
14.533753 13.300000 82021 0 1 99970 30 [],[1336]
14.536325 13.300000 8207 0 1 99969 31 [],[3346]
14.579009 13.300000 54273 0 1 99968 32 [],[1336]
14.600960 13.300000 74498 0 1 99967 33 [],[3346]
14.755570 13.300000 421 0 1 99966 34 [],[466]
14.787626 15.000000 2244 0 1 99965 35 [],[22659]
14.949695 16.400000 28289 0 1 99964 36 [],[1626]
15.050338 16.600000 2418 0 1 99963 37 [],[466]
15.090567 16.800000 95272 0 1 99962 38 [],[466]
15.179347 16.800000 95495 0 1 99961 39 [],[18611]
15.262091 16.800000 8526 0 1 99960 40 [],[37263]
15.388914 17.500000 94797 0 1 99959 41 [],[2060]
15.415923 17.500000 91776 0 1 99958 42 [],[2418]
15.613025 17.500000 15229 0 1 99957 43 [],[1336]
15.645740 17.700000 76401 0 1 99956 44 [],[884]
15.678192 17.700000 20109 0 1 99955 45 [],[28289]
15.719655 18.300000 66509 0 1 99954 46 [],[2244]
15.813866 18.400000 7198 0 1 99953 47 [],[2060]
15.814942 18.900000 6694 0 1 99952 48 [],[466]
15.870197 19.700000 4013 0 1 99951 49 [],[27065]
15.914546 22.300000 31316 0 1 99950 50 [],[15229]
15.925054 22.500000 36573 0 1 99949 51 [],[1893]
15.995561 22.500000 2454 0 1 99948 52 [],[35043]
15.996534 23.700000 49886 0 1 99947 53 [],[3346]
16.037896 23.800000 9995 0 1 99946 54 [],[1893]
16.161027 24.100000 67320 0 1 99945 55 [],[6694]
16.201449 24.200000 64699 0 1 99944 56 [],[28289]
16.213134 24.300000 3375 0 1 99943 57 [],[421]
16.290742 25.200000 76921 0 1 99942 58 [],[1893]
16.341645 25.200000 7101 0 1 99941 59 [],[4013]
16.343180 26.100000 64827 0 1 99940 60 [],[3346]
16.414134 26.100000 14046 0 1 99939 61 [],[34319]
16.416552 26.500000 12462 0 1 99938 62 [],[421]
16.459872 26.800000 6812 0 1 99937 63 [],[884]
16.521287 26.800000 86313 0 1 99936 64 [],[4013]
16.602682 26.800000 1579 0 1 99935 65 [],[1626]
16.622796 28.100000 32047 0 1 99934 66 [],[8526]
16.632427 28.200000 8268 0 1 99933 67 [],[15229]
16.666614 28.600000 45870 0 1 99932 68 [],[8268]
16.700077 28.700000 41829 0 1 99931 69 [],[4013]
16.727244 28.800000 26765 0 1 99930 70 [],[1579]
16.729489 29.200000 17536 0 1 99929 71 [],[466]
16.802595 29.400000 1001 0 1 99928 72 [],[2454]
16.824965 32.700000 57114 0 1 99927 73 [],[41829]
16.854616 32.700000 6936 0 1 99926 74 [],[1579,2244]
16.859004 32.900000 34788 0 1 99925 75 [],[8526]
16.906523 33.000000 61116 0 1 99924 76 [],[4013]
16.951101 33.000000 31142 0 1 99923 77 [],[3346]
16.973289 33.000000 37367 0 1 99922 78 [],[12462]
16.978462 33.100000 17734 0 1 99921 79 [],[3375]
16.998191 33.400000 16971 0 1 99920 80 [],[41829]
17.001939 33.500000 23920 0 1 99919 81 [],[6936]
17.009486 33.500000 78677 0 1 99918 82 [],[17734]
17.011831 33.600000 6730 0 1 99917 83 [],[1001]
17.017822 35.000000 80687 0 1 99916 84 [],[6730]
17.018658 35.000000 43417 0 1 99915 85 [],[1001]
17.070107 35.000000 13727 0 1 99914 86 [],[6694]
17.070767 35.100000 50364 0 1 99913 87 [],[76401]
17.081282 35.200000 92024 0 1 99912 88 [],[1893]
17.101199 35.200000 1354 0 1 99911 89 [],[3346]
17.154806 37.200000 41687 0 1 99910 90 [],[4013]
17.170321 37.200000 99375 0 1 99909 91 [],[64699]
17.223901 37.200000 71717 0 1 99908 92 [],[1594]
17.259242 37.200000 5557 0 1 99907 93 [],[4013]
17.282347 37.300000 32412 0 1 99906 94 [],[98738]
17.291133 37.500000 95985 0 1 99905 95 [],[4013]
17.299582 37.500000 24199 0 1 99904 96 [],[6730]
17.311352 37.700000 57608 0 1 99903 97 [],[1001]
17.314043 37.800000 580 0 1 99902 98 [],[1893]
17.318631 39.100000 14139 0 1 99901 99 [],[1579]
17.330574 39.800000 439 0 1 99900 100 [],[24199]
17.342719 48.400000 9949 0 1 99899 101 [],[7101]
17.349985 48.900000 35209 0 1 99898 102 [],[439]
17.377440 49.100000 81610 0 1 99897 103 [],[1594]
17.387170 49.200000 25614 0 1 99896 104 [],[2244]
17.394801 49.300000 34712 0 1 99895 105 [],[12462]
17.428169 49.600000 2781 0 1 99894 106 [],[36030]
17.452579 50.600000 22935 0 1 99893 107 [],[2781]
17.460341 50.700000 43991 0 1 99892 108 [],[1354]
17.483504 51.100000 12 0 1 99891 109 [],[884,1336,34712]
17.496445 117.700000 38633 0 1 99890 110 [],[12]
17.507597 117.700000 97927 0 1 99889 111 [],[12]
17.509049 117.700000 42054 0 1 99888 112 [],[12]
17.521192 117.700000 15687 0 1 99887 113 [],[14139]
17.531873 117.900000 41699 0 1 99886 114 [],[12]
17.536086 118.400000 88901 0 1 99885 115 [],[439]
17.536222 118.400000 90285 0 1 99884 116 [],[12]
17.537096 118.400000 18860 0 1 99883 117 [],[12]
17.546769 118.400000 42979 0 1 99882 118 [],[8268]
17.556620 118.400000 150 0 1 99881 119 [],[12]
17.558508 123.400000 365 0 1 99880 120 [],[12]
17.560535 127.500000 7757 0 1 99879 121 [],[2454]
