IDPOP,TIME_SEQ,SEQ_COUNT
99999,27.863035,1
4683,16.030865,1
30315,4.762248,1
48526,17.085219,1
24812,14.692261,1
31613,26.859546,1
34027,33.306310,1
77324,28.779046,1
22514,9.033779,1
89869,21.532138,1
561,27.447922,1
1758,35.307569,1
8698,17.800694,1
87622,30.411563,1
21659,15.803295,1
4375,27.592281,1
21,21.380300,1
49659,22.329555,1
39373,6.917502,1
16,11.159034,1
72643,27.249562,1
5903,12.134341,1
35554,13.567975,1
24660,13.114496,1
4117,26.637694,1
1030,15.680698,1
4926,21.830830,1
67143,7.455296,1
57244,30.802275,1
72353,7.267240,1
31777,17.143858,1
6665,27.774672,1
4862,32.726818,1
72171,16.484627,1
87705,34.619908,1
1759,12.066486,1
79355,13.038184,1
14348,11.323355,1
32952,25.427137,1
9465,29.434258,1
158,19.002146,1
37088,19.508788,1
22920,13.119186,1
69455,10.150493,1
74744,15.008466,1
26962,30.348108,1
99032,8.006347,1
90819,34.061045,1
20186,11.067311,1
600,23.874519,1
13333,27.003787,1
21865,15.779450,1
42365,26.360251,1
2322,14.504544,1
33783,9.787735,1
5087,18.935823,1
30406,16.796431,1
57696,14.552491,1
5551,29.427414,1
30251,20.569383,1
5268,27.795900,1
39349,21.399598,1
9225,28.389837,1
61487,30.066255,1
21717,15.771037,1
13598,19.009850,1
83144,34.687236,1
50712,20.924287,1
2159,19.714182,1
98970,31.467358,1
2073,9.319775,1
31811,28.762806,1
18320,31.950422,1
2663,11.007285,1
49,13.027568,1
58886,15.977407,1
21042,32.856458,1
29186,15.459505,1
61269,22.604225,1
10459,35.777681,1
7023,16.401929,1
45196,18.021158,1
53852,18.423307,1
27062,13.765359,1
2791,8.342981,1
54109,31.196637,1
30008,21.995778,1
90190,17.041471,1
15259,26.622017,1
38821,26.794013,1
51681,10.041520,1
4347,20.470334,1
25189,25.534425,1
8107,14.366761,1
860,23.575969,1
37019,9.105629,1
252,28.403377,1
52109,10.889459,1
45519,30.963490,1
5603,14.017852,1
1889,34.350014,1
19343,9.997945,1
78581,13.932598,1
23872,21.948191,1
78909,12.485843,1
25109,24.033492,1
98,30.179152,1
35790,23.478701,1
22,16.892114,1
31624,32.517657,1
53939,11.076991,1
72612,9.967245,1
787,34.226264,1
163,9.693178,1
29124,35.378550,1
18079,33.836006,1
2901,8.754955,1
86817,20.879833,1
86233,15.306435,1
50044,35.292609,1
53816,15.267794,1
4038,9.338442,1
7413,25.664866,1
25571,14.506252,1
27679,28.873946,1
47408,29.735581,1
9725,27.436200,1
40186,26.324467,1
23634,17.574036,1
55630,32.797346,1
185,32.526521,1
20894,31.814405,1
16513,32.566260,1
62637,13.534575,1
72869,21.339499,1
26877,34.929718,1
455,21.451799,1
47518,12.514419,1
1032,24.732992,1
48410,27.055083,1
4786,24.977734,1
54293,15.806059,1
56836,20.761685,1
86896,20.940039,1
54383,22.679815,1
74222,30.367100,1
12743,32.751218,1
4687,26.778770,1
75788,23.822768,1
886,19.848021,1
68625,21.713012,1
91356,32.442076,1
18167,25.528411,1
36971,35.315410,1
88367,16.539284,1
5340,27.760329,1
254,25.634062,1
30953,31.447398,1
4681,10.936402,1
15471,23.483128,1
47444,34.772897,1
28018,15.135038,1
87091,32.920341,1
17143,9.295998,1
17960,29.877696,1
120,35.263583,1
83713,22.626706,1
62108,25.558401,1
85162,17.798498,1
56060,27.397158,1
3691,18.086359,1
7574,29.602197,1
28869,16.711163,1
21055,30.537135,1
57823,11.647496,1
9870,18.612523,1
1648,29.394776,1
43750,18.497523,1
31246,19.214225,1
43271,25.780525,1
43527,26.310645,1
33656,30.812051,1
10670,22.895891,1
2996,21.217280,1
66614,26.119061,1
74905,27.875547,1
9959,10.813020,1
54906,24.384823,1
368,29.250912,1
64837,23.055103,1
128,21.915390,1
750,34.683100,1
1948,16.697878,1
26779,25.701805,1
23,31.463426,1
96574,14.717451,1
22255,35.498978,1
30119,27.306138,1
63492,24.239286,1
1129,18.094200,1
8965,26.849779,1
70239,8.752905,1
58824,23.483694,1
663,20.678359,1
74100,13.522785,1
29216,24.696586,1
66982,13.666305,1
93226,9.876492,1
811,12.842828,1
17645,34.879104,1
29808,24.792482,1
35157,31.741881,1
64207,17.603992,1
41637,22.264882,1
747,10.296627,1
57834,25.232365,1
83307,26.812807,1
15306,21.656570,1
21008,15.110811,1
34504,20.031219,1
52172,32.319529,1
19565,14.116906,1
29960,29.849443,1
9833,23.008791,1
54193,18.959780,1
36707,19.584813,1
29159,34.021027,1
30708,23.053746,1
8528,33.472924,1
17755,21.807829,1
6781,21.224722,1
9939,18.274998,1
42347,9.952167,1
81919,18.038667,1
96475,27.251751,1
25983,20.676258,1
15116,34.221142,1
3270,23.275502,1
47150,14.419056,1
55715,33.898543,1
28712,9.902911,1
4620,30.668334,1
34016,25.808507,1
56058,11.604224,1
19286,25.178294,1
96531,11.842437,1
27054,32.443972,1
50562,15.533082,1
4863,31.106959,1
8413,14.965957,1
19952,22.816679,1
48252,22.635049,1
48151,13.345813,1
22177,12.907651,1
33678,16.655537,1
45190,32.991791,1
27568,28.367135,1
67556,32.558858,1
55605,21.321804,1
9490,22.443659,1
71159,18.099001,1
7669,9.346714,1
86626,28.979625,1
70598,12.979373,1
72473,24.294593,1
927,27.342957,1
393,32.908647,1
32865,12.057615,1
15945,28.154140,1
67002,16.170347,1
6925,24.430465,1
3330,32.163572,1
22499,32.198088,1
16415,11.652692,1
