IDREC,IDTR,TIME_TR
99999,NA,0
50310,99999,10.803783
21380,50310,11.440608
16971,21380,11.933030
56489,21380,12.786343
275,56489,12.787405
60469,275,13.176415
68813,275,13.177519
89750,275,13.746746
72733,56489,13.820573
6723,275,13.848608
65479,16971,13.905226
950,275,14.038754
8205,950,14.161610
32671,275,14.410391
22535,950,14.412219
15825,275,14.559321
10356,16971,14.961539
38926,275,14.992153
5403,275,15.128348
59090,275,15.337000
50600,89750,15.400392
7017,10356,15.834411
1786,50600,15.922206
938,5403,15.968324
81851,1786,16.373238
8591,5403,16.436672
8710,938,16.518618
37366,950,16.618557
51716,275,16.667711
66653,275,16.692775
13866,1786,16.700517
67023,1786,16.793239
57969,10356,16.823362
32509,10356,16.826370
3738,1786,16.827040
16556,8591,16.837506
3732,51716,16.868068
97901,3732,16.906598
27099,3738,17.158201
23322,3738,17.158418
42877,66653,17.208490
6589,938,17.298544
66024,3732,17.396794
77254,8591,17.410964
66437,72733,17.419204
781,938,17.469981
6814,1786,17.478559
49598,1786,17.650654
2681,7017,17.747959
6747,3732,17.761234
73589,1786,17.784636
52296,3738,17.786073
1682,1786,17.801381
42379,275,17.846591
9682,2681,17.855572
43576,1682,17.892380
16977,275,17.892723
37173,275,17.906942
76996,42379,17.911410
76696,10356,17.921103
31275,27099,17.977141
67462,2681,17.988194
93335,3738,18.006821
49892,1786,18.099261
1365,1682,18.135622
92200,16977,18.140979
9648,6747,18.191680
51554,1786,18.274053
150,275,18.278926
43226,2681,18.305690
5422,16556,18.323924
1354,938,18.350220
79589,1682,18.368752
45893,1365,18.392691
51361,150,18.393706
69449,6814,18.417710
43706,6589,18.497120
7848,5422,18.515207
99739,16977,18.533566
227,9682,18.567315
2805,1365,18.582305
69761,950,18.635237
72993,6814,18.637623
72609,43706,18.678994
77010,9648,18.681126
5283,45893,18.687418
12625,1354,18.688096
12309,3738,18.707811
2009,150,18.750191
14626,6589,18.826588
35962,1365,18.827310
43707,8591,18.860113
3410,150,18.883655
700,150,18.883832
46965,2805,18.928467
7277,227,18.942039
35538,5283,18.967473
44438,150,18.979627
33843,700,19.022181
1151,1365,19.027049
13814,227,19.057100
30996,13814,19.078846
5259,3732,19.101801
50023,50600,19.104974
86800,1365,19.112803
8574,69761,19.120193
918,12625,19.150165
50,150,19.160091
5616,13866,19.176031
32497,1786,19.179728
933,93335,19.207321
9592,781,19.211449
6973,1365,19.253428
84370,13814,19.289290
48255,2681,19.301479
