IDPOP,TIME_SEQ,SEQ_COUNT
99999,27.862887,1
50310,24.350287,1
21380,44.703052,1
16971,12.710549,1
56489,23.349463,1
275,20.947136,1
60469,43.534414,1
68813,24.699515,1
89750,31.109727,1
72733,27.487326,1
6723,19.489352,1
65479,24.300964,1
950,38.327488,1
8205,29.605663,1
32671,43.623688,1
22535,39.549409,1
15825,28.617264,1
10356,44.285683,1
38926,23.709167,1
5403,30.554256,1
59090,30.060625,1
50600,27.618948,1
7017,30.135441,1
1786,26.828087,1
938,16.285087,1
81851,31.670477,1
8591,29.519783,1
8710,41.098884,1
37366,24.066874,1
51716,40.976289,1
66653,21.981478,1
13866,23.195670,1
67023,23.905846,1
57969,19.312903,1
32509,20.327512,1
3738,19.238033,1
16556,24.673485,1
3732,34.301490,1
97901,19.029119,1
27099,40.620432,1
23322,39.074700,1
42877,25.999796,1
6589,29.525414,1
66024,24.083703,1
77254,43.497648,1
66437,24.050774,1
781,42.432192,1
6814,35.016250,1
49598,20.960109,1
2681,28.995643,1
6747,38.835620,1
73589,29.675447,1
52296,33.893288,1
1682,28.158235,1
42379,29.566952,1
9682,37.829818,1
43576,28.123781,1
16977,28.601612,1
37173,44.327467,1
76996,44.753457,1
76696,41.155027,1
31275,31.344758,1
67462,29.732955,1
93335,39.254868,1
49892,35.174531,1
1365,23.827204,1
92200,26.427802,1
9648,20.427072,1
51554,40.915473,1
150,40.473956,1
43226,30.666967,1
5422,43.457047,1
1354,21.127356,1
79589,35.420058,1
45893,42.934179,1
51361,34.198406,1
69449,34.628812,1
43706,30.613196,1
7848,39.091934,1
99739,35.774099,1
227,40.822159,1
2805,19.766075,1
69761,24.700913,1
72993,31.560445,1
72609,20.164642,1
77010,32.320813,1
5283,31.323966,1
12625,21.562778,1
12309,32.955976,1
2009,39.686320,1
14626,23.184023,1
35962,31.299885,1
43707,25.092800,1
3410,35.039931,1
700,24.113369,1
46965,43.198887,1
7277,37.393717,1
35538,42.740595,1
44438,37.781766,1
33843,25.909855,1
1151,27.669940,1
13814,34.749942,1
30996,22.360012,1
5259,30.700386,1
50023,30.640072,1
86800,41.737672,1
8574,40.983477,1
918,29.322359,1
50,27.490159,1
5616,22.829201,1
32497,34.077252,1
933,33.146035,1
9592,20.104438,1
6973,36.051825,1
84370,33.202668,1
48255,33.704228,1
70081,34.201096,1
6283,31.060998,1
29794,34.521826,1
5831,21.052243,1
12005,33.139123,1
24721,29.361967,1
13265,22.956316,1
27,21.978152,1
30920,20.638697,1
31745,34.325586,1
583,28.884097,1
54760,37.828715,1
13905,44.024762,1
22927,42.376937,1
64665,40.759601,1
43750,42.666713,1
46734,20.502404,1
66180,35.394644,1
35235,22.704842,1
5578,40.731245,1
81532,21.359309,1
47631,43.295855,1
110,42.786292,1
1878,35.091183,1
8217,44.107577,1
10473,26.699406,1
66510,41.843710,1
12503,23.795920,1
33942,33.686524,1
36670,20.218486,1
86848,42.688200,1
1484,42.763324,1
8257,39.337806,1
