IDREC,IDTR,TIME_TR
99999,NA,0
60751,99999,5.552142
31720,60751,10.703122
16940,31720,18.515014
47928,16940,19.475263
91231,16940,19.785347
5960,99999,24.284424
83738,5960,24.847650
13238,91231,24.915549
18919,83738,25.055032
18280,5960,26.831092
12964,47928,26.949715
6452,13238,27.148488
1314,18919,27.489116
31245,1314,27.525660
26783,1314,27.586695
58654,1314,27.614854
93280,12964,27.702501
31517,12964,27.752668
45001,18280,27.769286
79833,26783,27.794519
29500,1314,27.904813
19346,12964,27.925927
4192,6452,28.020312
48267,18919,28.025102
46025,13238,28.061650
3268,1314,28.076235
337,3268,28.102484
43500,1314,28.144839
248,337,28.184579
18144,337,28.200352
7700,337,28.208327
82820,26783,28.216495
4335,3268,28.219538
73620,4335,28.257522
11452,248,28.284168
83547,1314,28.353572
38956,1314,28.400819
105,4335,28.403912
83758,31245,28.411871
76314,105,28.436041
35112,13238,28.472152
88163,248,28.535669
96733,48267,28.590010
97510,4335,28.592524
29,5960,28.647173
1366,29,28.649610
3046,337,28.649646
62923,18144,28.674361
24716,1314,28.682538
95766,18144,28.683203
9320,29,28.727142
92504,4335,28.733378
90860,1314,28.740474
72533,29500,28.741056
21506,105,28.753004
39049,21506,28.759120
55404,9320,28.777170
34411,29,28.790953
11798,29,28.797433
37236,29,28.801889
66620,62923,28.834129
16080,105,28.834598
16563,12964,28.836544
68505,105,28.842568
84684,29,28.846467
38892,337,28.851048
31,29,28.854694
24500,18280,28.873102
84419,29,28.891282
12318,29,28.928107
46510,29,28.990008
52290,29,28.999901
1276,11452,29.014240
38230,16563,29.019624
15248,248,29.030986
62816,105,29.057219
6550,45001,29.080846
39633,15248,29.085683
7346,29,29.092448
36437,31245,29.096952
85152,39633,29.108082
12613,105,29.131852
19608,4192,29.143415
32281,337,29.157089
58760,1314,29.169653
94540,29,29.172717
55813,29,29.176538
7630,29,29.189478
11155,248,29.214383
397,29,29.217613
1167,248,29.222867
29148,26783,29.225569
90796,29,29.234241
48123,1276,29.239954
23946,3046,29.244255
5518,337,29.247293
60,16940,29.249839
63095,29,29.270873
41713,46025,29.280704
57477,29,29.280865
89896,21506,29.285368
93627,29,29.295136
233,60,29.299384
22709,29,29.307946
51800,105,29.310635
6502,29,29.317840
1835,233,29.320795
25999,29,29.338110
96796,6452,29.341294
155,29,29.345386
96567,60,29.346056
3417,337,29.349976
7229,60,29.359241
230,60,29.359846
1849,337,29.386165
17346,337,29.388477
8,7346,29.400366
56029,31,29.413088
8312,29,29.414051
3178,233,29.417220
20186,337,29.418333
4338,29,29.418629
67778,105,29.430323
970,8,29.435489
34529,60,29.446960
28939,29,29.457023
33689,60,29.460368
16936,29,29.461338
2321,29,29.466007
85735,8,29.467169
74668,31,29.473709
43960,105,29.485378
12714,29,29.486302
67712,4338,29.500689
42029,29,29.501142
67595,1366,29.502776
23318,105,29.504461
76449,31,29.505081
35587,105,29.506288
77520,34529,29.512239
9496,60,29.526421
97122,8,29.544421
95418,72533,29.558886
69877,105,29.567336
587,8,29.579907
82168,233,29.583413
45,29,29.585263
4797,45,29.595507
862,337,29.597513
19119,45,29.598998
61273,45,29.607029
94812,105,29.607396
19949,8,29.620307
23651,45,29.624593
21536,29,29.627081
3548,29,29.627754
6603,29,29.635609
35411,35587,29.641045
96129,29,29.648610
73937,337,29.648971
85579,60,29.653029
7370,29,29.661013
74560,60,29.677521
67134,11155,29.693262
1722,248,29.703065
24647,29,29.703336
81711,45,29.719788
60216,31,29.746552
23417,397,29.746556
10563,31,29.749259
398,45,29.749903
68869,31517,29.760833
425,337,29.760975
29923,60,29.763637
37684,4192,29.768636
99762,8,29.788814
16324,1849,29.790868
57398,425,29.795929
12172,29,29.801611
92,398,29.812722
41338,96733,29.816357
95744,248,29.830486
6252,862,29.858932
74508,233,29.874171
656,4797,29.874482
121,29,29.886893
98917,38230,29.887503
46151,99762,29.892793
34209,8,29.903918
61416,57398,29.923886
49716,45,29.927384
9042,1314,29.931161
93604,8,29.938453
32558,3268,29.951484
3553,60,29.955588
9997,337,29.959695
78434,45,29.963618
28159,656,29.967402
3643,19346,29.967970
83294,29,29.974087
16666,24647,29.976380
16307,8,29.980465
79432,32281,29.980937
8441,233,29.982569
18644,105,29.987959
77933,29,29.988839
44942,105,29.991410
8927,67595,29.998011
18107,587,30.000475
52733,425,30.015490
3780,105,30.023964
17183,73620,30.043547
41481,970,30.052864
65905,233,30.063553
30097,233,30.073339
2499,8,30.075348
25460,60,30.078367
2870,29,30.087184
56836,29,30.093597
26968,7229,30.103725
7669,16563,30.108232
1470,248,30.115609
57718,3780,30.116034
3931,29,30.116285
14773,1849,30.120049
50112,862,30.121769
34891,8,30.125820
2894,60,30.128283
21067,29,30.137083
55843,41713,30.141338
3036,29,30.145060
20759,248,30.147451
7280,28159,30.150619
2246,1276,30.160865
51960,26783,30.161100
6031,587,30.162913
12759,3036,30.171420
57719,45,30.183161
97920,95766,30.186508
35476,45,30.188655
74212,60,30.188660
49397,233,30.189483
51459,67134,30.190152
42378,862,30.193129
78477,45,30.201361
3306,45,30.212734
51811,6452,30.213311
46089,29,30.219512
60186,45,30.219551
4002,425,30.219862
45000,9320,30.235753
525,248,30.236467
85868,85152,30.236536
14095,233,30.239101
42367,337,30.241767
55377,29,30.242409
26890,7669,30.243233
86216,1470,30.244926
56115,1167,30.249384
37154,4192,30.254178
9398,60,30.257263
25859,31,30.257290
81304,31720,30.258567
21801,12714,30.261039
467,233,30.267802
85928,92,30.273426
11830,8,30.276414
13032,92,30.279938
45548,1722,30.280702
10330,17346,30.280705
19739,233,30.284690
98039,29,30.287745
3128,1470,30.292262
9396,230,30.295424
46361,29,30.297630
22127,45,30.297649
16877,17183,30.300297
60024,60,30.300525
74673,337,30.300947
93789,29,30.301928
35773,587,30.305818
56755,8,30.307544
74704,21506,30.311293
3820,97510,30.316205
16075,92,30.323621
53977,29,30.323729
11734,4335,30.326263
52027,6031,30.328870
77063,105,30.335259
42042,31,30.340682
95376,26783,30.345398
53789,45,30.345560
10,5518,30.351223
49181,10,30.351563
33526,45,30.352967
56166,60216,30.353011
4073,248,30.356482
32742,45,30.356500
28166,10,30.358976
998,29,30.359768
40313,1366,30.363170
15621,10,30.370461
5035,248,30.379065
24683,12172,30.382756
3058,3643,30.385524
31189,6603,30.389200
63011,29,30.396070
49844,18280,30.398883
8606,8,30.400582
25153,425,30.400688
89683,1849,30.400948
25183,467,30.409107
83626,29,30.412503
84741,51459,30.416519
7452,105,30.417295
28125,4338,30.417703
12967,45,30.418538
53159,24683,30.420100
3191,1849,30.420100
31748,656,30.422775
90976,337,30.423027
18498,970,30.425034
74044,23946,30.432407
18418,8,30.441681
16050,38956,30.464058
3213,92,30.466309
40224,656,30.466479
956,2894,30.472425
64576,24716,30.478082
6219,88163,30.480146
22057,862,30.491875
49657,45,30.493665
5195,3191,30.495024
50653,39633,30.500270
193,92,30.501905
40080,10,30.502855
28482,60,30.513167
98996,193,30.528025
17358,10,30.530540
53857,32281,30.534672
6615,1276,30.537058
27493,10,30.539269
13230,14773,30.540137
18078,998,30.542988
42735,3036,30.546553
26138,60,30.549507
72401,8,30.560453
38795,248,30.562152
92044,12172,30.567284
3832,8,30.576569
406,121,30.577292
12337,1167,30.587681
27062,6031,30.590755
19220,12318,30.593604
15640,12967,30.596335
79013,1366,30.598465
516,398,30.607362
23942,41713,30.608369
34799,45,30.616637
17765,92504,30.619246
9967,8,30.636774
73717,862,30.639079
79705,10563,30.642207
85293,8,30.643070
3957,10,30.646372
55212,4797,30.655397
80728,35112,30.658513
7764,29,30.664185
56663,1276,30.672114
39073,193,30.672598
15575,60,30.674965
99487,956,30.676504
