2.231857 0.200000 6683 0 1 99998 2 [],[99999]
4.412352 0.500000 564 0 1 99997 3 [],[6683]
4.526190 6.500000 62987 0 1 99996 4 [],[564]
4.964106 6.500000 3894 0 1 99995 5 [],[6683]
5.236823 7.200000 2852 0 1 99994 6 [],[564]
5.350920 8.100000 53816 0 1 99993 7 [],[564]
5.536914 8.100000 31370 0 1 99992 8 [],[564]
5.739776 8.100000 2142 0 1 99991 9 [],[564]
5.834166 10.300000 49450 0 1 99990 10 [],[2142]
6.009666 10.300000 1438 0 1 99989 11 [],[564]
6.015492 10.800000 82625 0 1 99988 12 [],[564]
6.024388 10.800000 13927 0 1 99987 13 [],[564]
6.205063 11.400000 10828 0 1 99986 14 [],[564]
6.298963 11.600000 1332 0 1 99985 15 [],[564]
6.418085 11.700000 463 0 1 99984 16 [],[62987]
6.465126 17.000000 22196 0 1 99983 17 [],[13927]
6.563791 17.100000 81147 0 1 99982 18 [],[13927]
6.573060 17.100000 15207 0 1 99981 19 [],[463]
6.652219 17.100000 1594 0 1 99980 20 [],[463]
6.727754 19.200000 7326 0 1 99979 21 [],[22196]
6.765438 19.700000 90003 0 1 99978 22 [],[564]
6.815325 19.700000 3529 0 1 99977 23 [],[2852]
6.841915 20.000000 44917 0 1 99976 24 [],[7326]
6.864749 20.200000 56672 0 1 99975 25 [],[1594]
6.936494 20.200000 64 0 1 99974 26 [],[463]
6.946104 34.200000 70967 0 1 99973 27 [],[64]
6.951738 34.200000 6791 0 1 99972 28 [],[564]
6.963006 34.400000 22800 0 1 99971 29 [],[64]
6.969848 34.600000 107 0 1 99970 30 [],[64]
6.990759 38.800000 5650 0 1 99969 31 [],[463]
7.038668 39.400000 95024 0 1 99968 32 [],[64]
7.072924 39.400000 6497 0 1 99967 33 [],[564]
7.100245 41.200000 12863 0 1 99966 34 [],[107]
7.102128 41.400000 2696 0 1 99965 35 [],[463]
7.122414 42.000000 3212 0 1 99964 36 [],[12863]
7.124468 43.100000 23787 0 1 99963 37 [],[463]
7.133486 43.200000 41065 0 1 99962 38 [],[107]
7.195788 43.200000 3264 0 1 99961 39 [],[2852]
7.203764 43.700000 7535 0 1 99960 40 [],[64]
7.227908 44.200000 21014 0 1 99959 41 [],[64]
7.233797 44.300000 20729 0 1 99958 42 [],[64]
7.251825 44.300000 45303 0 1 99957 43 [],[107]
7.273655 44.300000 313 0 1 99956 44 [],[64]
7.334432 46.900000 46167 0 1 99955 45 [],[2852]
7.340810 47.100000 2122 0 1 99954 46 [],[3529]
7.347294 49.500000 471 0 1 99953 47 [],[2852]
7.356534 51.800000 40355 0 1 99952 48 [],[5650]
7.423277 51.800000 2763 0 1 99951 49 [],[22800]
7.430187 52.800000 48160 0 1 99950 50 [],[82625]
7.452608 53.000000 97757 0 1 99949 51 [],[107]
7.463497 53.000000 7698 0 1 99948 52 [],[5650]
7.473318 53.800000 72062 0 1 99947 53 [],[64]
7.490899 53.800000 6068 0 1 99946 54 [],[2696]
7.517791 55.500000 80515 0 1 99945 55 [],[471]
7.519979 55.800000 87078 0 1 99944 56 [],[6497]
7.537118 55.800000 14161 0 1 99943 57 [],[64]
7.565173 56.200000 1 0 1 99942 58 [],[6497,7326]
7.573911 93.800000 51026 0 1 99941 59 [],[64]
7.579751 93.800000 45463 0 1 99940 60 [],[1]
7.586050 93.900000 6 0 1 99939 61 [],[1]
7.589617 114.200000 33450 0 1 99938 62 [],[2763]
7.601531 114.300000 57685 0 1 99937 63 [],[107]
7.630561 114.300000 26 0 1 99936 64 [],[1]
7.636731 119.800000 510 0 1 99935 65 [],[313]
7.637414 124.600000 32180 0 1 99934 66 [],[6]
7.650482 124.600000 17588 0 1 99933 67 [],[26]
7.671259 125.100000 60459 0 1 99932 68 [],[3529]
7.675259 125.100000 166 0 1 99931 69 [],[57685]
7.677961 130.800000 34587 0 1 99930 70 [],[64]
7.678700 131.100000 84691 0 1 99929 71 [],[64]
7.687076 131.100000 4948 0 1 99928 72 [],[1]
7.687609 131.600000 12541 0 1 99927 73 [],[26]
7.691831 131.900000 70319 0 1 99926 74 [],[1]
7.692441 132.200000 7 0 1 99925 75 [],[1]
7.694800 192.900000 1325 0 1 99924 76 [],[7]
7.696052 194.900000 63464 0 1 99923 77 [],[7]
7.696637 194.900000 39186 0 1 99922 78 [],[7]
7.697008 194.900000 56606 0 1 99921 79 [],[7]
7.711962 195.100000 68367 0 1 99920 80 [],[26]
7.713688 195.100000 33846 0 1 99919 81 [],[7]
7.716624 195.200000 78378 0 1 99918 82 [],[7]
7.720358 195.300000 67502 0 1 99917 83 [],[107]
7.720386 195.300000 397 0 1 99916 84 [],[7]
7.720925 197.500000 62693 0 1 99915 85 [],[6]
7.722612 197.700000 1121 0 1 99914 86 [],[1]
7.728434 203.700000 36021 0 1 99913 87 [],[166,564]
7.729382 203.600000 53779 0 1 99912 88 [],[26]
7.734857 203.700000 18595 0 1 99911 89 [],[7]
7.736829 204.000000 34638 0 1 99910 90 [],[6]
7.736979 204.000000 610 0 1 99909 91 [],[7]
7.739348 206.400000 1433 0 1 99908 92 [],[7]
7.741240 207.500000 8961 0 1 99907 93 [],[7]
7.741831 208.300000 37367 0 1 99906 94 [],[7]
