IDREC,IDTR,TIME_TR
99999,NA,0
13283,99999,2.046352
15930,13283,2.241535
5497,13283,2.659699
45010,5497,2.889528
32471,13283,3.248116
3302,15930,3.366832
71229,3302,4.113185
62465,3302,4.406543
18729,5497,4.465566
9647,3302,4.474296
49990,18729,4.704518
26783,45010,4.821692
86646,32471,5.104458
7153,26783,5.336736
96177,7153,5.932546
782,5497,6.637781
19027,782,6.656803
7807,782,6.801371
56627,782,6.821126
82073,782,6.843132
70330,49990,6.983435
3818,782,6.999260
5252,3818,7.055583
61034,26783,7.057456
99092,3818,7.177629
76148,782,7.195570
69075,782,7.246706
23217,782,7.253782
40961,782,7.256558
46800,26783,7.316183
8858,7153,7.411588
7736,782,7.533778
4034,5252,7.661188
8166,8858,7.670259
70018,782,7.750405
35613,782,7.769036
41833,4034,7.848393
1760,782,7.854730
40215,5252,7.903428
94905,7736,7.934516
40985,4034,7.942183
3565,8166,8.044871
25518,7736,8.076506
54862,4034,8.112017
10284,3818,8.161335
11487,1760,8.277486
92181,5252,8.294968
36499,5252,8.349453
27912,5252,8.381095
86074,1760,8.541007
4854,7153,8.587664
21641,782,8.588075
68876,41833,8.670059
81264,3302,8.798980
54037,18729,8.799722
37385,4034,8.821772
13452,41833,8.873459
9799,3302,8.895545
1447,782,8.907159
41973,3818,8.961244
76553,782,8.962023
46232,3818,8.990856
68059,7736,8.997814
26426,7807,9.102756
1824,61034,9.176831
2121,1447,9.192441
59176,11487,9.225779
22882,7807,9.272326
50566,26783,9.334795
9401,1760,9.380527
28916,15930,9.447399
29250,11487,9.453271
215,1447,9.473166
93503,50566,9.490634
50077,1824,9.549261
8764,5252,9.556181
58766,215,9.570863
38199,3302,9.641232
76655,76148,9.746915
25453,4854,9.790659
90211,7736,9.843679
67015,1760,9.845032
31560,5252,9.847703
49112,782,9.857412
32535,4034,9.925454
20968,7807,9.930826
20239,28916,9.945467
73471,782,9.957403
23281,3302,9.987115
81032,25453,9.988330
18138,9799,10.034790
35677,1447,10.052385
90451,50566,10.053495
1205,2121,10.068899
69229,215,10.073947
74488,1760,10.097618
57880,1824,10.137389
12206,782,10.144265
23220,782,10.147806
5341,1205,10.184421
82719,1205,10.220538
938,32535,10.257946
46878,4854,10.283102
82856,29250,10.321490
2625,1205,10.338780
52354,782,10.359691
41811,26426,10.418037
15114,1205,10.428113
50619,215,10.431617
23867,1447,10.450794
47951,76148,10.467982
36028,3302,10.513215
53444,782,10.516583
29192,3818,10.522521
6696,32471,10.533940
22551,19027,10.551105
15775,4854,10.567141
81366,1205,10.571204
88509,2121,10.588050
37260,1447,10.602324
35764,3565,10.608039
10005,215,10.621993
29191,4854,10.648661
221,8764,10.700049
42153,9799,10.747166
34031,5497,10.748158
2273,3818,10.751436
20177,221,10.754808
68634,6696,10.758459
57959,782,10.758635
35054,4854,10.778146
30231,215,10.796971
35779,26426,10.824760
30798,29192,10.840516
4439,1205,10.847401
4218,221,10.855815
71117,1760,10.867924
82697,25453,10.958198
1629,221,10.980598
36455,10005,11.040352
31695,215,11.041327
2680,70330,11.047809
176,1824,11.075679
9532,782,11.086744
19234,15930,11.111713
68692,4854,11.114126
7408,938,11.117775
30076,4854,11.127229
19534,1447,11.133330
35142,26426,11.157568
86860,3565,11.157759
11070,86646,11.168339
74716,59176,11.171477
16256,19534,11.188750
330,7153,11.201596
503,221,11.201647
63868,215,11.207656
81950,29250,11.212534
40841,221,11.221803
83773,4854,11.222023
58647,221,11.230699
17699,27912,11.239101
18086,29191,11.241067
9991,221,11.250069
2377,503,11.253564
54197,221,11.261322
16988,221,11.267469
16898,17699,11.274934
22465,176,11.285350
68896,34031,11.288662
59055,938,11.291354
15497,782,11.303908
14782,4854,11.312016
86863,11070,11.315972
10041,176,11.348465
2061,221,11.359048
45393,15114,11.377214
11596,2377,11.388561
2500,215,11.400614
26102,47951,11.401298
19881,11487,11.403040
54367,13283,11.412597
49598,176,11.414673
93839,221,11.420959
92246,176,11.424063
96913,42153,11.428207
83003,176,11.437688
30609,22465,11.439423
5624,221,11.457807
59910,13283,11.460416
39380,4034,11.466461
79,4218,11.469167
61402,221,11.474077
48809,503,11.494302
88218,1629,11.498749
30048,90211,11.499299
9563,215,11.500745
35803,26102,11.535014
27098,4034,11.546874
11778,1447,11.559335
36046,30048,11.559425
37059,221,11.559623
1887,2680,11.562066
7595,40215,11.583061
161,35677,11.584125
53756,23281,11.606623
74982,26102,11.607349
17088,42153,11.613224
1093,79,11.614935
7783,938,11.631423
54164,79,11.632104
73946,83773,11.643841
49825,2680,11.648359
2310,161,11.651827
24618,1629,11.654487
68771,11778,11.671894
5900,2310,11.684385
90210,69229,11.685548
57048,782,11.687547
8679,2121,11.694913
31538,14782,11.711443
46626,11596,11.711822
39669,161,11.717064
6521,7736,11.730685
99601,21641,11.749655
440,161,11.758121
25,19234,11.764063
38796,161,11.766113
15635,79,11.767381
74565,176,11.771889
86372,176,11.789401
86157,58766,11.795830
21225,161,11.802053
45471,221,11.820542
49442,46232,11.824986
52264,782,11.832137
43486,25,11.835516
5885,46232,11.841374
3613,161,11.842309
2242,43486,11.843038
83952,79,11.845387
28914,79,11.851412
96904,52264,11.851478
59184,79,11.851661
8059,3818,11.851720
9495,161,11.852505
45976,7153,11.864843
22654,176,11.874708
51852,54037,11.882891
2837,96177,11.896426
85286,161,11.901102
92114,9563,11.905084
5254,79,11.913742
85039,176,11.916064
47389,2837,11.916972
99495,68771,11.920907
89352,221,11.931568
