2.046352 0.200000 13283 0 1 99998 2 [],[99999]
2.241535 1.100000 15930 0 1 99997 3 [],[13283]
2.659699 1.300000 5497 0 1 99996 4 [],[13283]
2.889528 1.900000 45010 0 1 99995 5 [],[5497]
3.248116 1.900000 32471 0 1 99994 6 [],[13283]
3.366832 2.100000 3302 0 1 99993 7 [],[15930]
4.113185 3.500000 71229 0 1 99992 8 [],[3302]
4.406543 3.500000 62465 0 1 99991 9 [],[3302]
4.465566 3.600000 18729 0 1 99990 10 [],[5497]
4.474296 3.900000 9647 0 1 99989 11 [],[3302]
4.704518 3.900000 49990 0 1 99988 12 [],[18729]
4.821692 4.100000 26783 0 1 99987 13 [],[45010]
5.104458 4.700000 86646 0 1 99986 14 [],[32471]
5.336736 4.700000 7153 0 1 99985 15 [],[26783]
5.932546 5.600000 96177 0 1 99984 16 [],[7153]
6.637781 5.600000 782 0 1 99983 17 [],[5497]
6.656803 11.800000 19027 0 1 99982 18 [],[782]
6.801371 12.100000 7807 0 1 99981 19 [],[782]
6.821126 12.800000 56627 0 1 99980 20 [],[782]
6.843132 12.900000 82073 0 1 99979 21 [],[782]
6.983435 12.900000 70330 0 1 99978 22 [],[49990]
6.999260 13.000000 3818 0 1 99977 23 [],[782]
7.055583 14.500000 5252 0 1 99976 24 [],[3818]
7.057456 15.400000 61034 0 1 99975 25 [],[26783]
7.177629 15.500000 99092 0 1 99974 26 [],[3818]
7.195570 15.500000 76148 0 1 99973 27 [],[782]
7.246706 15.600000 69075 0 1 99972 28 [],[782]
7.253782 15.600000 23217 0 1 99971 29 [],[782]
7.256558 15.600000 40961 0 1 99970 30 [],[782]
7.316183 15.600000 46800 0 1 99969 31 [],[26783]
7.411588 15.600000 8858 0 1 99968 32 [],[7153]
7.533778 16.000000 7736 0 1 99967 33 [],[782]
7.661188 17.000000 4034 0 1 99966 34 [],[5252]
7.670259 19.100000 8166 0 1 99965 35 [],[8858]
7.750405 19.700000 70018 0 1 99964 36 [],[782]
7.769036 19.800000 35613 0 1 99963 37 [],[782]
7.848393 19.800000 41833 0 1 99962 38 [],[4034]
7.854730 20.100000 1760 0 1 99961 39 [],[782]
7.903428 21.500000 40215 0 1 99960 40 [],[5252]
7.934516 21.500000 94905 0 1 99959 41 [],[7736]
7.942183 21.500000 40985 0 1 99958 42 [],[4034]
8.044871 21.700000 3565 0 1 99957 43 [],[8166]
8.076506 22.600000 25518 0 1 99956 44 [],[7736]
8.112017 22.600000 54862 0 1 99955 45 [],[4034]
8.161335 22.700000 10284 0 1 99954 46 [],[3818]
8.277486 22.700000 11487 0 1 99953 47 [],[1760]
8.294968 23.700000 92181 0 1 99952 48 [],[5252]
8.349453 23.700000 36499 0 1 99951 49 [],[5252]
8.381095 23.700000 27912 0 1 99950 50 [],[5252]
8.541007 23.700000 86074 0 1 99949 51 [],[1760]
8.587664 23.700000 4854 0 1 99948 52 [],[7153]
8.588075 25.800000 21641 0 1 99947 53 [],[782]
8.670059 26.100000 68876 0 1 99946 54 [],[41833]
8.798980 26.100000 81264 0 1 99945 55 [],[3302]
8.799722 26.200000 54037 0 1 99944 56 [],[18729]
8.821772 26.200000 37385 0 1 99943 57 [],[4034]
8.873459 26.200000 13452 0 1 99942 58 [],[41833]
8.895545 27.000000 9799 0 1 99941 59 [],[3302]
8.907159 27.300000 1447 0 1 99940 60 [],[782]
8.961244 30.800000 41973 0 1 99939 61 [],[3818]
8.962023 30.900000 76553 0 1 99938 62 [],[782]
