IDREC,IDTR,TIME_TR
99999,NA,0
36977,99999,10.109039
92663,99999,10.217291
636,92663,11.356070
93923,36977,11.660622
21466,636,12.232627
88501,636,13.038195
53041,636,13.602740
62485,636,13.968172
37650,36977,14.133961
2947,636,14.286356
73392,53041,14.716055
60363,636,15.179478
11548,36977,15.613025
17560,636,15.780784
84259,17560,15.830805
38215,37650,16.001610
23681,60363,16.007234
37,636,16.262485
89492,17560,16.297265
73246,37,16.322654
61915,37,16.412320
24122,37,16.460656
46400,37,16.550315
77603,37,16.579116
60990,37650,16.653651
757,37,16.767140
59033,23681,17.047324
51010,757,17.081077
76529,60990,17.306613
70,37,17.323776
23644,37,17.394213
31321,37,17.457282
26900,17560,17.556119
92127,53041,17.591738
6619,37,17.615346
53297,53041,17.617013
12983,70,17.625297
24657,70,17.629826
3329,70,17.655616
38911,70,17.669860
10734,37,17.679981
1787,70,17.689361
14339,37,17.695327
35444,1787,17.723547
32039,70,17.740243
53820,70,17.795224
36475,37,17.801123
48727,10734,17.804542
80833,1787,17.814249
87825,37,17.850437
60292,37,17.891776
47231,23681,17.962753
3385,1787,17.965747
74030,70,17.974866
92226,1787,17.987475
75239,37,17.998767
15511,70,18.006952
65308,36475,18.010360
1273,70,18.052272
86951,60292,18.107839
63574,3385,18.113070
66120,70,18.153655
1531,70,18.196875
38119,1531,18.202865
64464,1787,18.203972
4235,70,18.205725
89998,3329,18.212353
56193,757,18.224703
393,70,18.255804
8938,393,18.283794
72689,393,18.286796
781,6619,18.290313
59651,12983,18.305477
40798,37,18.316727
2087,70,18.340391
13447,70,18.343177
73525,70,18.360102
61930,37,18.360297
31086,10734,18.395930
27599,23681,18.407095
60749,757,18.428121
67245,47231,18.471511
13900,1531,18.484625
854,781,18.492874
13513,70,18.526363
79931,32039,18.532244
937,70,18.575529
35917,70,18.578940
59199,6619,18.584218
19752,6619,18.594011
23888,1787,18.603703
64561,70,18.608385
2094,393,18.614946
87932,3329,18.633865
27276,393,18.682273
7067,70,18.684480
84952,37,18.706990
67593,1787,18.709633
49418,70,18.712821
4504,13513,18.731875
5780,37,18.734386
4580,38215,18.736468
75283,70,18.744712
14794,70,18.748802
89927,49418,18.785936
24456,37,18.792881
16787,4504,18.806879
205,10734,18.811599
68898,37,18.812898
59339,781,18.822546
740,70,18.830438
68356,2094,18.830799
49249,393,18.849662
98690,393,18.857957
2895,2094,18.867944
77311,1787,18.871736
77991,854,18.891441
1079,5780,18.902087
18772,37,18.905723
63670,24456,18.906376
7774,70,18.920688
85276,5780,18.926294
27408,23644,18.959187
11089,854,18.961161
67319,5780,18.972229
33097,16787,18.996012
73800,205,19.053955
92375,63670,19.061291
19518,11548,19.072258
34283,854,19.073515
9904,37,19.075555
126,937,19.079708
69961,70,19.083317
6952,11089,19.085553
98617,53297,19.085850
45162,854,19.091574
21634,1079,19.102498
20626,68356,19.103516
96958,16787,19.111832
21935,393,19.118211
41886,70,19.148965
30938,781,19.156916
25300,37,19.158568
29186,25300,19.171509
99483,205,19.181533
36190,205,19.181842
57346,205,19.210481
51179,27599,19.222378
77374,37,19.232162
25791,205,19.248003
74632,393,19.266132
47381,937,19.299152
15906,6619,19.315410
99850,37,19.322217
24746,4504,19.347658
74812,72689,19.376321
36328,36977,19.377497
83737,3329,19.378392
36654,1079,19.380814
29962,37,19.393081
71464,1787,19.410930
10315,37,19.422201
54997,12983,19.424052
35490,70,19.470898
76156,23681,19.471700
142,781,19.499000
94388,70,19.512422
71157,70,19.525213
2855,393,19.530385
8001,781,19.537974
23362,205,19.539181
91989,10734,19.541849
1491,70,19.562813
585,2094,19.583038
3163,1787,19.583671
2208,9904,19.590445
27573,2208,19.614538
60667,59199,19.618244
9533,53041,19.623998
175,60749,19.624247
71600,585,19.635755
2088,175,19.641179
71,70,19.642700
87209,205,19.653292
1694,18772,19.654086
65,37,19.669364
15857,175,19.677493
19526,585,19.683010
21741,142,19.683147
897,71,19.707154
77879,11089,19.713534
15417,65,19.724572
21,175,19.726697
37106,2208,19.730080
11822,2088,19.750215
153,854,19.751010
67140,4235,19.758111
49894,15857,19.758124
7444,2947,19.771821
29828,70,19.772646
61685,205,19.781112
80322,153,19.783570
89433,21,19.784132
2042,71,19.786874
12576,175,19.807420
10109,1079,19.817405
12342,175,19.819430
24578,6952,19.823724
30583,175,19.825118
68978,65,19.830473
53831,10109,19.836667
29942,37,19.838618
2129,47231,19.841021
64045,21,19.845223
37243,70,19.846005
90838,4580,19.866315
3157,153,19.869911
11467,2129,19.870612
61614,21,19.889157
28218,175,19.893423
2357,71,19.897501
29305,4504,19.907227
21051,2208,19.912531
236,70,19.923320
80975,65,19.937951
55726,4504,19.938138
19,126,19.940523
74884,19,19.946425
29037,175,19.948127
25811,37,19.949109
61909,91989,19.953492
68622,854,19.959404
63734,2129,19.962006
61648,65,19.963613
44848,27276,19.964093
52243,6619,19.970605
354,142,19.976505
30408,175,19.979337
95122,854,19.981884
6108,51179,19.998677
54568,175,20.009669
56444,19,20.009750
89597,175,20.027670
2142,92375,20.027673
7374,6619,20.028266
45653,18772,20.029009
7972,37,20.030121
10508,175,20.031227
9307,175,20.036490
882,71,20.040623
63929,854,20.040875
31506,19,20.041378
28277,175,20.053166
8814,19,20.055311
42757,9307,20.055520
33822,16787,20.059350
53492,236,20.062212
29301,205,20.068002
8004,7444,20.071745
7224,2042,20.075155
32679,2208,20.077408
82535,19,20.084927
392,19,20.085113
17504,14794,20.086541
726,70,20.094867
1285,65,20.101767
48602,37650,20.103228
3956,19,20.106867
81534,236,20.110632
29248,11822,20.110866
15011,29186,20.118006
3965,65,20.119339
6506,205,20.123358
98194,3329,20.124577
67182,14794,20.128341
69219,30408,20.130905
34316,393,20.136781
34238,71,20.138215
89535,70,20.142450
86732,3965,20.143276
1359,71,20.147255
45562,205,20.153619
14441,393,20.155348
17203,12576,20.160411
49760,19,20.166764
38476,21,20.169107
54079,393,20.170327
17351,236,20.172795
51082,30938,20.173715
83124,2357,20.175163
14254,37,20.180220
29269,37,20.181869
25157,392,20.185845
13856,12983,20.188612
67684,175,20.193620
220,175,20.198282
27840,153,20.201655
33960,53297,20.207567
66266,3385,20.208869
50259,70,20.209655
98347,15906,20.210251
2920,21,20.210567
291,71,20.214024
78599,2208,20.218323
601,13856,20.219792
6120,781,20.220520
63046,9307,20.225456
12953,19,20.229069
420,142,20.230342
19941,19,20.231922
19971,19,20.238113
15279,74884,20.255955
3951,10109,20.256570
18564,781,20.258123
17360,65,20.260093
46722,153,20.286048
30058,23644,20.286070
20785,601,20.289682
37266,37,20.291556
73986,27276,20.293042
26226,19,20.295593
11849,19,20.296460
32270,2920,20.308671
1402,21,20.309873
42805,4504,20.310234
33573,71,20.324529
33751,220,20.324810
20712,15011,20.328793
4092,757,20.329114
326,70,20.332386
61865,1285,20.343118
61035,326,20.345129
30933,220,20.348841
65118,12953,20.353776
1366,65,20.360704
3341,37,20.366829
64934,21,20.367463
38109,19,20.369774
92889,236,20.381628
76257,37,20.381715
47892,781,20.384527
80267,19,20.385831
40861,19,20.385986
67354,153,20.390133
1412,21,20.399093
62073,70,20.399638
24825,70,20.402545
88108,19,20.407300
52405,19,20.407395
18854,19,20.415077
50854,29301,20.419145
17206,220,20.422522
1313,65118,20.437886
5490,4504,20.439556
1227,205,20.453174
91803,17351,20.457114
32501,12576,20.459207
21001,9533,20.463148
25732,220,20.463533
62738,6120,20.468405
1027,19,20.475080
118,636,20.483085
86459,1313,20.498274
67126,15279,20.500165
70973,757,20.500942
15642,175,20.501667
15309,37,20.501668
37887,25791,20.504900
89511,19,20.504954
16484,30933,20.512507
1185,118,20.522452
78906,12576,20.530580
20742,19,20.535506
45617,1366,20.544878
5707,220,20.551063
72894,51179,20.566228
995,326,20.577296
11674,21,20.578364
31354,2042,20.579228
63024,236,20.580832
7556,10508,20.581155
55378,6619,20.581838
43628,37,20.586395
86489,2042,20.596727
72224,71,20.598052
20517,14339,20.598144
4132,3329,20.606247
71639,393,20.606926
20473,5780,20.616709
35096,220,20.618896
50007,19,20.622655
30948,70,20.625249
54293,71,20.626031
8310,71,20.641804
36238,142,20.642707
42111,1402,20.646036
6401,37,20.649739
82904,25300,20.650168
69121,118,20.650354
1384,142,20.655017
1520,585,20.655117
16078,70,20.655240
67426,29305,20.659994
93257,71,20.661079
17509,19,20.661969
84189,21,20.668892
7590,7556,20.670940
18744,16787,20.676284
93319,41886,20.677257
13501,1313,20.681658
39920,91803,20.686537
453,2947,20.690505
21354,781,20.690582
1045,175,20.692199
40113,1185,20.696303
1039,153,20.700167
68686,19,20.701403
19691,205,20.701569
23139,10734,20.703868
9,21,20.712701
20725,393,20.713233
53558,65,20.716879
2637,19,20.719912
20134,1185,20.720750
8090,1787,20.721468
7136,9,20.725293
76997,9,20.725715
21810,69121,20.726307
5331,21,20.728176
28844,14794,20.735021
61363,59199,20.744038
6614,11467,20.744692
64230,118,20.745146
75818,2920,20.746144
89949,21,20.747121
88357,19,20.750393
22376,65,20.751664
97875,59651,20.752682
290,9,20.753245
29171,3341,20.753321
2320,142,20.755632
2923,153,20.759437
41866,326,20.761302
9030,6506,20.766843
5538,70,20.768221
87132,19,20.768677
93635,1520,20.770775
52472,65,20.775864
4805,9,20.782552
3462,9,20.784304
27594,118,20.784493
97523,18854,20.785410
16028,9,20.786355
7620,453,20.790053
21019,19,20.793901
70826,205,20.794860
16536,61614,20.795536
15541,1079,20.799610
27834,65,20.801338
41517,11089,20.803384
8509,59033,20.804454
12918,19,20.805076
72958,16787,20.807885
4500,726,20.807947
7686,21466,20.813020
26116,205,20.815296
8329,2320,20.816220
1485,118,20.816249
13668,9,20.816495
1210,2320,20.821473
812,70,20.833215
30080,220,20.835192
19671,9,20.837939
17130,291,20.840693
7975,882,20.841473
77600,19,20.843638
30184,92889,20.845835
75060,37,20.846822
62351,1285,20.848973
67818,4580,20.851148
51069,9,20.853353
7703,71,20.854525
1981,1313,20.855450
22686,9,20.859940
9795,326,20.861849
15486,897,20.870926
56597,19,20.874060
1251,71,20.878629
82714,70,20.880403
29219,11674,20.880659
14522,220,20.885358
22519,10109,20.887468
94339,1313,20.890278
93768,25791,20.894672
5,9,20.894868
46119,1694,20.895141
52242,19,20.895826
28612,5780,20.898769
20012,5,20.900188
26988,21634,20.901581
91025,63734,20.901697
62378,46119,20.902229
7082,726,20.904078
41536,65,20.920228
11224,19,20.920878
83967,21,20.921458
344,78599,20.921818
9429,175,20.922424
51073,290,20.931450
2434,19,20.934577
45584,5,20.935322
83432,5,20.936398
1057,9,20.936952
52486,153,20.937172
9919,9,20.937184
1967,19,20.938037
87681,9,20.940627
5452,812,20.944945
2485,9,20.945729
76858,42111,20.946341
15242,175,20.946926
3918,118,20.948096
84271,6506,20.949121
8616,854,20.950677
23489,2434,20.954543
1036,205,20.957529
31336,1384,20.962780
37128,19,20.963933
19790,142,20.970256
44078,25300,20.973145
33514,13900,20.978299
2721,17206,20.980425
310,19,20.983818
67920,9,20.984442
19536,9,20.989787
2391,43628,20.990450
20635,45617,20.991140
91556,344,20.991685
43738,2042,20.996163
49640,21001,20.998587
9415,19,20.999141
32640,21,20.999500
33379,7444,21.002385
29324,9,21.004581
19540,1313,21.005968
50857,1210,21.007178
20638,937,21.012512
98424,9795,21.012935
75140,19,21.013782
17198,142,21.014077
18346,2087,21.014749
6238,5,21.018673
73431,98690,21.018997
518,76257,21.022012
4744,65,21.025271
229,9,21.026615
52,2129,21.028483
73428,29269,21.034974
41383,9,21.036300
81,393,21.038850
27661,65,21.041462
51554,9,21.046192
25706,2923,21.047227
90507,9533,21.049194
65262,9,21.049572
174,9,21.049915
1052,9,21.050377
107,65,21.051758
41055,19,21.053611
39637,2087,21.054791
92853,17560,21.056366
95986,9,21.056587
41699,354,21.057639
253,9,21.059995
16832,1313,21.061305
1835,15279,21.061476
742,290,21.064044
35179,9,21.064813
86637,142,21.069018
45331,236,21.069064
29380,19,21.070352
31183,5,21.070912
10292,81,21.073224
34827,3951,21.076153
1516,5,21.076828
34010,26116,21.078657
2877,290,21.079074
96273,175,21.080102
760,65,21.081020
17588,236,21.081244
82104,15906,21.085684
8296,3329,21.086136
37305,5,21.090549
55069,236,21.091120
2739,2434,21.091833
44955,71,21.095984
65721,19,21.097640
49587,5,21.097971
45793,5,21.098516
45873,21,21.100212
92724,6401,21.100378
44395,5,21.101439
45043,9,21.102950
79014,9,21.103922
59980,56193,21.104975
73851,52,21.106178
19977,5,21.110326
72441,2739,21.110377
79078,205,21.112225
1989,39637,21.112929
10582,220,21.112991
19736,5,21.116981
20711,19,21.123211
3200,2920,21.125037
60490,71,21.125117
25502,9,21.126882
90939,1036,21.128774
83550,3951,21.137840
10860,9,21.139846
6268,81,21.140226
97599,17360,21.140236
94148,17588,21.140363
56082,19,21.148556
66567,453,21.149000
13842,19,21.152284
75990,6268,21.154406
82937,5538,21.159501
34680,21,21.160557
11109,175,21.163682
50782,9,21.164171
42161,19,21.166408
20947,18772,21.167929
31379,742,21.168251
75642,3918,21.175841
88,9,21.177490
14400,1039,21.177752
40306,290,21.180699
65696,21,21.181783
15890,53558,21.181831
12033,19,21.182837
48516,1967,21.187657
3183,9,21.189272
915,236,21.191500
4489,65,21.193924
49781,81,21.195300
19715,88,21.195750
87137,17360,21.198029
6210,175,21.199611
37181,30933,21.200514
23588,453,21.201270
39623,585,21.201298
36288,1227,21.201772
266,107,21.204191
10891,19,21.207594
75948,9,21.208555
