IDREC,IDTR,TIME_TR
99999,NA,0
45475,99999,2.548274
16798,45475,3.461907
6373,16798,5.972416
6141,6373,6.613233
33526,16798,6.642201
54188,6141,7.006830
38057,99999,7.598519
98502,6141,7.652554
14047,38057,7.836243
5872,45475,7.873698
958,6141,8.078618
92866,5872,8.406459
10198,6373,8.426509
37996,5872,8.557792
3961,5872,8.657355
40345,5872,8.695884
2359,958,8.768453
66215,958,8.797646
9938,5872,8.872410
70667,14047,9.024360
86520,3961,9.120463
194,6141,9.209679
81646,2359,9.221469
35578,2359,9.233512
4614,66215,9.297537
597,194,9.322351
33087,958,9.372282
1317,14047,9.468731
88240,2359,9.499416
355,194,9.500751
37699,958,9.516495
78799,194,9.654332
2705,194,9.669383
89629,33087,9.677171
43127,597,9.708005
41048,35578,9.734279
99044,4614,9.746157
2036,194,9.792805
5206,958,9.809866
2122,958,9.833319
70175,2036,9.869443
2572,597,9.920846
34321,355,9.949184
2353,958,9.997988
81627,2359,10.012061
27,958,10.038365
52451,27,10.057826
6514,27,10.079379
3920,27,10.084316
84147,27,10.109889
3098,35578,10.111238
92907,89629,10.122460
6303,27,10.125965
2861,4614,10.131431
41627,958,10.134236
5256,2036,10.136184
80910,2036,10.140830
93691,958,10.153158
3549,27,10.180076
25302,194,10.184734
80151,355,10.204253
24979,194,10.235881
91926,3549,10.281376
8307,27,10.287223
26989,27,10.290677
49287,194,10.310152
6376,27,10.311795
635,14047,10.333754
47447,194,10.336622
13794,3920,10.340016
93030,37699,10.367743
63209,2353,10.368933
16934,2861,10.369509
24438,194,10.369850
26064,958,10.372834
3208,355,10.387945
1061,27,10.410041
97266,5872,10.443499
64866,47447,10.443997
65037,27,10.468968
4027,27,10.471016
22907,27,10.481977
93208,194,10.503488
29095,5872,10.504940
77195,27,10.526679
38496,1317,10.556114
47089,27,10.567694
13770,3920,10.569839
67245,597,10.578077
88297,27,10.580746
45381,4027,10.583981
1252,6373,10.617430
9699,27,10.619072
24042,2353,10.631665
1963,355,10.653082
69630,355,10.682618
33689,27,10.703506
14367,2572,10.731944
46420,5256,10.733180
63009,3961,10.737106
42847,2705,10.751493
31015,27,10.787524
39276,13794,10.801712
22778,958,10.810193
52054,3098,10.817168
16314,3961,10.848720
14819,1061,10.860655
67049,194,10.896755
43518,194,10.906113
29859,46420,10.944951
41592,27,10.945528
30998,27,10.946404
2476,2036,10.948542
4858,194,10.975482
396,27,10.981600
2392,27,11.001571
73062,3920,11.007186
37043,42847,11.024659
44572,4027,11.026393
36921,2392,11.030469
32707,14367,11.043009
94591,355,11.052155
42403,2353,11.052707
63905,2359,11.053730
74451,27,11.068102
1443,355,11.074223
9377,24979,11.074602
70364,1317,11.087269
6026,27,11.093269
13076,27,11.093382
34198,27,11.101145
89126,3920,11.101405
39042,27,11.101936
50976,958,11.105683
15615,194,11.105754
48284,1252,11.105956
85009,13076,11.148112
86534,5872,11.148833
32635,597,11.149378
2454,194,11.159585
68269,4858,11.161341
59123,2705,11.161535
6682,27,11.162587
16481,396,11.164124
13785,27,11.190776
5447,2036,11.192431
50750,27,11.194902
794,635,11.236855
23101,4614,11.244720
50002,52451,11.268472
99785,597,11.269709
18387,194,11.285538
55113,355,11.287837
37286,27,11.299161
6832,635,11.313814
8903,5256,11.347540
76329,6141,11.375568
28284,16934,11.382224
99387,27,11.405105
47671,597,11.409839
31255,958,11.418477
45667,76329,11.425024
9975,4027,11.430019
3563,2359,11.467212
52531,6303,11.488820
408,3549,11.505852
92270,194,11.508336
6207,2353,11.518884
95989,3549,11.520628
225,2359,11.527025
84486,26989,11.532347
83715,24979,11.534521
64369,86534,11.536612
2748,45667,11.539228
25337,27,11.554356
17046,41592,11.554806
4137,4858,11.556311
34467,3549,11.558283
26712,34467,11.574484
50854,27,11.576608
7736,27,11.579421
34890,408,11.584193
53869,635,11.584300
25165,27,11.587592
60671,408,11.596291
7190,597,11.605898
58427,6373,11.608119
461,9377,11.617568
39613,6514,11.624696
57847,3208,11.627217
45955,27,11.630771
67898,408,11.646974
99995,27,11.654475
67148,27,11.679599
12812,408,11.693240
7634,597,11.721914
90379,39276,11.723064
65013,1317,11.723563
7346,6141,11.734095
92618,3098,11.735232
32034,83715,11.738707
68971,13785,11.751206
7551,4858,11.758563
33510,6373,11.770215
51142,794,11.771955
70019,408,11.777202
38564,37043,11.778522
83553,37699,11.782252
27094,461,11.790971
26937,7736,11.791720
90150,27,11.820173
51882,3549,11.832029
3256,13785,11.832635
44097,408,11.854167
4920,4027,11.855812
73437,408,11.857707
20978,2353,11.863589
9991,4137,11.888441
1977,396,11.890880
23998,63209,11.910670
5623,7190,11.934681
419,958,11.934838
58694,4137,11.938625
70801,63209,11.948091
91205,396,11.948791
46193,31015,11.966752
96682,99387,11.983691
4695,3961,11.986492
1724,4027,11.987733
85086,63209,11.993841
11094,43518,12.001489
81500,4027,12.004240
4063,408,12.024418
69938,597,12.030527
2310,4063,12.041478
3067,81500,12.046118
7481,4063,12.047925
13356,89126,12.060630
14769,73062,12.076688
99969,1724,12.080215
69232,2359,12.105788
9002,1724,12.111421
7529,7481,12.119326
14202,23998,12.125567
39036,355,12.130567
13019,9991,12.141041
1200,50854,12.151942
45382,37699,12.152404
25585,1061,12.160243
17461,597,12.167878
23475,396,12.170366
61988,3563,12.175300
82653,22907,12.182674
5687,396,12.183499
19686,408,12.205650
35521,408,12.214793
39705,27,12.221990
47552,1443,12.251578
4488,7551,12.286674
20466,635,12.297453
2999,93208,12.302035
66692,635,12.307342
29106,63905,12.313642
34854,3256,12.316096
99837,27,12.317740
4498,85086,12.318908
93326,958,12.329981
84666,5206,12.334114
44642,27,12.338318
613,4614,12.358445
25386,18387,12.358746
31699,2999,12.370577
25330,27,12.375979
58480,2359,12.382161
230,5623,12.385911
3261,28284,12.387785
63135,27,12.412081
38921,3098,12.416437
81319,1317,12.419758
56419,613,12.433656
27656,1724,12.442057
562,408,12.444905
243,27,12.446605
3863,18387,12.466918
21474,396,12.472526
83698,27,12.475356
24049,27,12.479378
38257,13019,12.487215
3073,2036,12.509262
81187,77195,12.514321
43550,31699,12.518038
4229,794,12.524938
24761,22907,12.525083
34691,408,12.533382
29319,3098,12.535387
7218,461,12.544285
31678,408,12.554570
64821,1443,12.562812
41755,16798,12.567277
62442,31699,12.569027
58641,396,12.575731
17293,1252,12.581534
12185,408,12.590617
80318,77195,12.591045
5575,31699,12.594371
5292,3261,12.596827
13242,3208,12.600449
18568,13356,12.601732
20745,4920,12.601809
61621,2999,12.602837
28889,20466,12.605550
15502,5292,12.613343
79311,7481,12.620392
666,6514,12.624967
68866,2392,12.641282
603,27,12.653186
28043,3067,12.654057
7744,613,12.659132
9772,27,12.674616
9569,31678,12.674728
37492,408,12.677974
18370,396,12.684508
15135,5687,12.704645
28898,27,12.708446
13020,396,12.720280
1275,2861,12.737368
217,27,12.744739
10509,9772,12.745884
5828,4488,12.754564
10674,5292,12.764519
45105,2476,12.765127
54062,58480,12.765449
6439,27,12.767115
264,613,12.779856
75984,6682,12.796248
34259,9699,12.809480
43573,613,12.809824
498,1977,12.816224
30639,1317,12.816974
45816,7481,12.823478
15508,37043,12.823719
19596,1724,12.823831
92993,13019,12.824962
91453,27,12.827294
696,27,12.829526
83583,6439,12.839991
22062,4858,12.842902
67,6376,12.846905
62777,264,12.850111
29780,5687,12.851222
19793,1977,12.862136
8699,396,12.873332
90681,2392,12.874253
60254,3261,12.879487
20112,27,12.879639
1346,2036,12.881397
10557,6141,12.884546
11808,10557,12.888789
25658,14769,12.888992
63177,26989,12.889461
9663,43573,12.899236
1144,408,12.900311
1642,1317,12.905583
29421,3073,12.909333
6494,8699,12.913686
17288,498,12.914581
51881,5687,12.919181
14865,7634,12.919805
98220,1275,12.925374
41950,3098,12.929129
14100,3067,12.930405
42429,41755,12.934264
42280,3863,12.937874
17120,408,12.943389
5333,408,12.946587
25426,27,12.946800
1568,67,12.949695
85240,32034,12.950570
3621,396,12.951532
17091,31015,12.956000
57267,1443,12.961179
4315,1346,12.962243
43930,225,12.962465
6288,29859,12.971258
5025,29421,12.978887
86265,8699,12.981235
3744,67,12.996427
90585,597,13.000075
75869,635,13.003651
23080,408,13.004459
28171,1724,13.017133
21136,67,13.019243
97006,4063,13.022096
28045,3863,13.022516
43413,27,13.030574
42227,3098,13.031779
8290,6376,13.035313
92494,67,13.040400
4717,8290,13.046992
31085,396,13.056802
17985,25585,13.057316
65354,396,13.063227
51842,27,13.063380
52144,5333,13.071109
64223,4229,13.073741
87074,408,13.074463
96,1317,13.077366
48657,9772,13.083812
9487,62442,13.084564
60840,6026,13.089408
19301,17985,13.090105
44167,613,13.091545
1162,65354,13.092346
84442,3863,13.092627
5846,696,13.093585
58521,4063,13.101390
89704,17091,13.101914
50741,794,13.107940
86361,2392,13.112347
25045,7481,13.118032
36059,67148,13.122215
91393,6026,13.122361
25480,3098,13.126301
99346,96,13.130664
4062,666,13.141890
99058,27,13.148001
71878,3563,13.148371
28570,5687,13.156179
15348,96,13.165864
17370,14202,13.175900
60633,27,13.181139
20855,96682,13.190267
17274,11094,13.191508
56798,63009,13.191834
71340,230,13.192854
97427,3863,13.203168
76359,4063,13.204442
24529,696,13.209569
17360,38057,13.212284
79086,635,13.229937
581,14367,13.237336
17367,39276,13.237697
80905,10674,13.239191
86696,96,13.246278
53283,4920,13.248370
62655,67,13.249819
37762,90379,13.249939
8597,37699,13.250095
339,9569,13.250245
31041,1162,13.251672
12746,1144,13.253234
2390,5687,13.254687
2074,54062,13.256066
76222,498,13.262638
24715,613,13.268183
188,4498,13.269488
6119,613,13.270017
62582,3549,13.270658
10569,46193,13.274924
26029,5292,13.276329
36228,597,13.282659
1137,1252,13.285781
28008,408,13.285955
34765,396,13.286019
25560,5292,13.289007
82354,17367,13.289359
7563,339,13.297551
73639,96,13.302934
56330,3549,13.303308
47240,7563,13.304451
3919,56330,13.309820
53,27,13.320486
21658,53,13.322565
149,37286,13.322742
61194,562,13.325324
35989,96,13.333352
16576,63177,13.333533
8991,7563,13.339127
28129,2999,13.344052
61,264,13.344274
51712,4614,13.346706
67234,67,13.347728
38141,1724,13.348700
23793,53,13.354481
67847,13019,13.357006
54559,419,13.363687
5517,603,13.366439
16471,6119,13.369765
79242,4920,13.374701
23118,6119,13.390270
86423,15615,13.392805
98106,7551,13.399705
600,53,13.403094
19011,10557,13.405699
6894,24761,13.406028
66678,3067,13.406427
81182,96,13.412244
33383,3919,13.412395
309,67,13.415630
21486,2074,13.415792
34171,53,13.416535
45611,3919,13.419367
40725,2999,13.424458
64,53,13.428396
2808,41048,13.430474
39745,3261,13.432400
14187,1061,13.434795
73990,7481,13.438074
10898,3098,13.443002
79456,53,13.446854
89368,613,13.448235
47290,7563,13.459111
154,6303,13.461679
14356,7736,13.469535
1344,603,13.484165
51156,27,13.489984
35359,96,13.495655
75198,54062,13.498470
90403,41755,13.504177
22145,2705,13.504553
90339,28045,13.507870
624,33087,13.509223
35304,5206,13.509899
23037,6119,13.510457
24768,1724,13.511888
77,21474,13.515778
12983,1137,13.524042
23800,1317,13.528592
83305,5872,13.531708
73972,3549,13.532691
36040,4717,13.540327
91424,25386,13.546050
63743,6207,13.549754
77106,74451,13.550241
2561,498,13.550709
18233,1443,13.552117
26891,1200,13.562409
61859,958,13.562536
52678,355,13.562992
14112,624,13.563535
86064,3067,13.564282
71250,6141,13.565158
54170,355,13.569596
4088,1977,13.571948
68262,53,13.574149
9940,54062,13.581914
3005,613,13.584564
61653,15508,13.585374
73632,64,13.589031
19541,44167,13.591594
63704,10557,13.592864
26030,2359,13.593945
20195,5687,13.596032
4207,53,13.596149
9511,3961,13.597664
82199,20855,13.599851
10081,17046,13.603307
92805,149,13.603520
80758,67,13.604493
871,96,13.606312
72561,93326,13.611862
72786,9772,13.612420
48689,67,13.616170
70277,2748,13.628405
14381,77,13.629116
258,498,13.633265
57,1162,13.633390
72042,6894,13.634839
2394,3563,13.636644
24559,603,13.639611
78430,613,13.639636
13256,408,13.643122
2097,635,13.644676
44333,7481,13.645490
20589,27,13.658773
32487,3256,13.661227
35629,600,13.664032
62899,53,13.668864
10194,230,13.677383
59544,86696,13.678739
83283,562,13.685215
59643,53,13.685444
64592,624,13.688084
9995,1144,13.688848
60197,14769,13.689675
30489,600,13.692559
7939,9975,13.693379
1058,217,13.696142
31666,635,13.697333
145,194,13.704387
6363,96,13.704578
87764,16481,13.704986
297,96,13.707738
96018,1058,13.710833
23852,297,13.713642
53598,3005,13.715071
28917,53,13.719150
81148,21658,13.719380
53657,3863,13.727389
47749,24715,13.729368
3740,264,13.729879
65177,613,13.729897
245,13794,13.732816
68636,2310,13.733793
31950,3098,13.733978
6699,871,13.736674
61623,600,13.737440
16025,871,13.746135
38683,23800,13.749852
694,408,13.750708
2609,396,13.751544
5422,92494,13.752372
39368,613,13.753412
63712,871,13.753781
7078,581,13.754482
45658,27,13.764503
23726,6699,13.770608
9495,8699,13.778123
7633,15135,13.779680
2502,6894,13.793949
28901,7190,13.794047
10787,3005,13.796867
58020,230,13.798357
17721,67,13.799121
45704,13019,13.802812
71375,27,13.803443
1042,297,13.804916
2387,396,13.805613
55647,96,13.805880
60700,3863,13.807786
54996,958,13.810106
63781,19301,13.813805
25707,4207,13.817660
21642,19011,13.821357
80314,258,13.822070
40409,694,13.824231
144,77,13.825078
58706,3208,13.829857
95809,2999,13.832754
4684,6288,13.834855
91117,6376,13.838384
3071,96,13.844321
5407,67,13.844904
5841,297,13.846429
77464,2036,13.851963
54717,694,13.858416
3623,2310,13.859756
31174,498,13.861033
16222,958,13.866166
590,17091,13.867733
76746,2999,13.870943
8649,1346,13.874725
7815,61623,13.875320
56958,245,13.875979
7926,3261,13.877689
50242,14381,13.879963
27272,24438,13.884782
7782,613,13.889680
18033,7633,13.890555
25807,666,13.893391
49884,5517,13.895605
1422,297,13.896651
81939,1042,13.901914
9139,145,13.903275
1117,230,13.904079
41,77,13.904526
78985,1275,13.905572
14666,408,13.906507
146,41,13.906996
47353,297,13.909445
19341,57267,13.916017
8948,461,13.917738
58788,581,13.917739
24005,1344,13.917860
4709,67,13.918961
56592,16025,13.919509
45485,1422,13.921598
65803,27,13.927383
15492,3563,13.927384
52861,25707,13.930247
592,41,13.931949
1109,67,13.935317
85155,7736,13.939979
21213,77,13.941998
11275,498,13.949991
17938,581,13.950913
85111,146,13.951002
77022,53,13.952105
14232,4063,13.954969
27038,7481,13.956591
54543,4207,13.957524
8879,230,13.960850
1544,96,13.969523
38058,696,13.971603
45406,7939,13.971675
91629,67,13.977678
87087,60671,13.980353
83055,1042,13.980974
82213,1200,13.981067
4150,47353,13.982290
40698,6119,13.983134
66329,3261,13.983277
25526,67,13.990052
41206,3563,13.990679
9341,10198,13.995781
37898,27,13.997046
41938,93030,13.998663
65055,2561,14.003237
96995,89368,14.004837
1709,230,14.005766
74929,2394,14.005833
20150,27,14.006088
16864,613,14.007525
3516,624,14.008404
71095,28008,14.011537
9270,5422,14.012407
1474,88297,14.016420
27743,6439,14.019385
24643,58641,14.021053
14845,96,14.023697
98955,7563,14.024639
37011,8991,14.027557
3734,67,14.031028
78193,9663,14.031497
11565,1724,14.033161
38203,3071,14.033245
3142,871,14.036295
9698,19541,14.045703
139,53,14.050171
18253,67,14.051741
41334,67,14.053483
705,53,14.057176
43588,53,14.059492
82430,71340,14.060968
1437,53,14.061217
24780,613,14.061974
76944,624,14.062204
19924,149,14.064061
4053,258,14.064387
50443,6141,14.064572
89538,7481,14.066924
1702,396,14.072184
2446,67245,14.072661
83180,355,14.073832
58618,3516,14.075633
1542,97266,14.078933
2232,27,14.086633
12736,2390,14.087124
66402,5422,14.087875
20803,77,14.090280
5341,1437,14.092851
57920,145,14.093118
62370,96,14.096354
6328,53,14.098244
62045,2097,14.099845
59959,264,14.102047
42544,7481,14.107294
24251,53,14.108444
646,78430,14.108879
54154,592,14.109226
1002,2446,14.109232
22319,23475,14.109541
34951,408,14.109743
748,5025,14.114863
90738,64,14.120049
13903,217,14.124420
16077,1002,14.125514
43421,1344,14.126471
85073,53,14.127579
350,99837,14.128069
92284,66402,14.128349
62951,7815,14.128956
49393,7634,14.129576
19902,13903,14.129650
36486,16077,14.139904
42596,1346,14.141159
83964,61653,14.142800
4890,4150,14.143217
24328,10081,14.144121
70975,9511,14.150051
11363,624,14.150066
3014,53,14.150756
79864,67,14.154257
69367,461,14.160428
92692,597,14.161239
15392,408,14.161753
82840,10081,14.162227
4196,245,14.162279
13847,12746,14.165156
62039,5292,14.165465
8013,96,14.168050
11804,144,14.171974
49544,245,14.175792
37717,67847,14.178221
98153,16025,14.182887
89665,2861,14.184140
94236,3516,14.185551
97995,11275,14.186155
96811,149,14.187262
10480,9698,14.188459
91916,11804,14.192292
83756,67148,14.194211
76534,29319,14.195130
1843,3208,14.196416
4377,11804,14.196821
25950,871,14.200278
95492,1843,14.200966
22177,3014,14.205903
25522,61621,14.206802
71834,1137,14.210358
69544,3098,14.211032
20866,3621,14.211181
15041,258,14.213772
8316,62951,14.213781
25221,297,14.217227
70819,17120,14.225434
38382,53,14.226488
413,57,14.230598
3182,23080,14.231626
53588,748,14.232833
72630,57,14.234814
10742,53,14.235325
29561,20112,14.235780
61234,60197,14.236929
99271,230,14.241108
66545,498,14.241143
13922,91453,14.241917
30866,39613,14.242597
37135,498,14.243647
42475,2097,14.247089
31911,4137,14.248329
77667,1144,14.249583
26036,264,14.253116
61005,4088,14.254421
19844,53,14.256566
22027,14845,14.256573
15661,696,14.256695
182,413,14.257205
29032,13020,14.257676
218,2390,14.261361
28115,27,14.261786
78038,1443,14.263336
1331,1422,14.264517
92011,83583,14.264960
8550,96,14.268746
4615,24438,14.272195
452,1568,14.273674
91253,14187,14.274107
79167,182,14.280315
5143,4709,14.281050
70665,3256,14.282530
256,666,14.283007
37012,65037,14.284042
22713,7563,14.286126
74654,1042,14.287124
1453,54170,14.287160
16446,144,14.288558
11370,139,14.288582
38603,57,14.292097
26106,57,14.293141
85486,27,14.296326
250,49393,14.296622
20831,60840,14.298631
34076,23080,14.300090
14130,11370,14.303999
96041,53,14.304848
26078,1642,14.306437
12300,139,14.306813
39052,182,14.308143
1829,2502,14.308988
7599,218,14.309288
33993,182,14.309476
15044,27,14.310271
1288,258,14.310640
6487,67,14.310837
82231,3014,14.312705
19816,41,14.314337
53640,67,14.314846
87925,4207,14.315712
80233,1843,14.316892
51802,3623,14.317074
34753,396,14.319082
746,22319,14.319975
98102,3261,14.323964
42807,498,14.324726
908,23101,14.324762
58206,746,14.325331
29367,1331,14.326358
31461,3256,14.329296
14922,28889,14.329526
11377,2310,14.330461
98114,92993,14.332024
52886,2999,14.332201
96299,51882,14.332610
90776,9663,14.333064
16402,8879,14.333523
53501,37135,14.335035
92328,83698,14.336806
78269,624,14.340878
70373,10787,14.344627
32046,53,14.345118
40930,264,14.346525
45032,14666,14.348175
37606,408,14.353552
24522,57,14.354018
5443,597,14.354020
67306,13076,14.356649
93501,79456,14.357552
80798,61,14.357825
85068,24768,14.357837
69734,748,14.358155
49814,7481,14.362600
71721,4063,14.363462
34762,54543,14.364139
51096,146,14.364941
3835,194,14.369669
86159,2502,14.370195
81341,14112,14.371219
34045,218,14.372883
40662,96,14.373655
16587,96682,14.374650
23000,3256,14.376958
2028,581,14.377145
18328,5333,14.377412
16469,603,14.377431
81401,908,14.377941
88881,297,14.379290
24712,4137,14.381127
84170,958,14.384329
27798,9940,14.384684
39574,96,14.385205
10092,694,14.388589
15045,13785,14.388632
25815,53,14.389002
42619,1275,14.393155
6340,4150,14.399499
2831,145,14.399730
20477,96,14.400811
32804,408,14.401858
71920,696,14.403585
95013,96,14.404204
23140,96,14.404463
94268,250,14.406872
49490,27,14.410025
47388,6288,14.411399
9,41,14.412773
6218,3835,14.413256
71317,17367,14.416377
2828,7939,14.418450
273,27,14.419037
93753,4229,14.419378
79278,17046,14.421344
76670,6328,14.424265
62469,1137,14.425504
28739,9,14.426902
45249,56958,14.429731
18711,498,14.430225
55922,9991,14.433008
27435,139,14.434808
16777,1829,14.437153
26567,250,14.437423
94308,11094,14.438336
25503,53,14.440598
11869,9,14.440902
2096,28739,14.441503
390,33510,14.442495
23795,2502,14.443493
35,9,14.445194
31759,871,14.445816
79469,3142,14.447426
472,4229,14.448607
54309,149,14.449948
480,624,14.449977
90777,5143,14.450265
3685,42596,14.453179
55537,182,14.455721
95916,28171,14.457320
23199,5517,14.458152
27722,67,14.460846
2878,218,14.461196
