IDREC,IDTR,TIME_TR
99999,NA,0
7640,99999,0.727082
35268,7640,1.464301
1703,7640,1.653746
3902,1703,2.590069
12076,3902,2.639051
46227,3902,2.682917
84686,3902,2.921655
91246,3902,3.090267
16612,3902,3.363795
16147,3902,3.380027
10597,99999,3.503224
33329,3902,3.589858
1818,3902,3.977560
27229,16147,4.077919
67707,1818,4.311062
33180,3902,4.404596
71363,12076,4.437183
94224,91246,4.633182
73898,10597,4.643045
99987,1818,4.678551
33450,94224,4.919064
50077,1818,4.934692
34138,16147,5.052266
2054,1818,5.063890
17736,27229,5.159848
38973,1818,5.225099
10551,3902,5.268338
85533,12076,5.370649
16094,17736,5.426836
10183,33450,5.478856
83220,99987,5.506188
46445,16147,5.573574
49768,1818,5.639873
31586,83220,5.679731
13486,1703,5.689476
30398,16147,5.751050
25964,12076,5.864110
12845,49768,5.873195
10755,1818,5.884761
15066,73898,5.915230
2500,16094,5.984964
356,33329,6.117424
77945,16094,6.155250
12188,3902,6.165064
8294,2500,6.234862
0,30398,6.356145
80342,13486,6.370864
6272,10183,6.378714
31764,35268,6.392708
52945,10183,6.410551
56916,10183,6.440628
10993,0,6.455205
6964,0,6.484882
51858,2500,6.486637
63482,8294,6.501008
8984,33450,6.510545
8680,0,6.543815
37396,1703,6.562606
84378,16612,6.603872
44034,0,6.625285
2400,0,6.625405
1974,356,6.632721
744,0,6.637151
706,1818,6.652240
48699,8294,6.718181
3008,2500,6.765953
14861,0,6.786654
2592,0,6.795092
5601,2500,6.796809
44073,38973,6.801050
5130,0,6.852890
14033,744,6.856338
11713,0,6.857927
32710,3902,6.857951
4208,0,6.870796
58513,4208,6.882667
896,0,6.910986
42294,0,6.912650
20036,52945,6.935436
84384,0,6.938107
53162,2500,6.940123
85278,0,6.997559
43919,896,7.043820
6,0,7.077459
5464,6,7.078814
61320,0,7.080719
29937,0,7.089072
243,6,7.094364
34536,46227,7.121236
96110,0,7.143314
9368,6,7.144681
70471,0,7.146864
9088,44034,7.167269
3472,6,7.184408
339,0,7.190936
41590,2500,7.194735
72371,0,7.215571
2,0,7.220447
13975,2,7.223136
12972,339,7.233936
492,6,7.237452
1932,0,7.244495
81591,356,7.262985
2718,2,7.266457
9285,0,7.269964
6082,20036,7.271566
3184,0,7.273825
73493,6,7.292548
401,2,7.293361
76961,0,7.295814
75388,2,7.299219
57231,2,7.304232
45456,6,7.306252
1015,744,7.309248
51119,6,7.318056
4809,2,7.322859
12691,1015,7.328931
3754,6,7.328973
50845,6,7.340845
46997,6,7.341206
61596,9285,7.346277
28278,1974,7.349883
19217,2,7.353278
69320,2,7.353504
26957,2,7.359147
93801,6,7.360502
8108,4208,7.363094
14962,0,7.367841
12238,0,7.380914
37166,2,7.385326
61267,2,7.385459
71989,1932,7.387199
20772,3008,7.388065
7809,401,7.396440
30,2,7.396841
5626,243,7.398963
11066,6,7.400008
1537,30,7.401320
18250,2,7.402507
4095,0,7.406410
3019,31764,7.410286
27324,6,7.420270
18761,6,7.421122
24811,19217,7.421571
11262,30,7.424486
31385,50845,7.425451
84248,2,7.425590
2578,2,7.425838
67653,2,7.430687
90467,6,7.431218
5711,2,7.433613
23426,5601,7.434070
98816,2,7.442845
8508,243,7.447769
50122,2,7.453119
15223,2,7.462694
5198,2,7.470580
8150,2,7.471576
1950,6,7.471679
34990,72371,7.472239
3242,2,7.477594
9510,0,7.481014
180,6,7.482395
18447,2,7.483865
9812,706,7.487755
31265,2,7.495752
13235,0,7.496596
49079,3184,7.500910
59116,30,7.503822
99715,2,7.509009
6798,4208,7.510157
22817,5711,7.510947
6975,50122,7.511609
28257,6,7.511932
84112,5198,7.512405
34840,2,7.519563
30265,18447,7.523206
1585,2,7.524724
72856,5711,7.529869
73315,243,7.535607
95981,30,7.535951
61445,2,7.536397
8271,1950,7.554970
42768,53162,7.556008
86001,1950,7.557732
56517,13975,7.566698
16548,0,7.575700
68374,2,7.575941
3849,401,7.578752
