0.727082 0.200000 7640 0 1 99998 2 [],[99999]
1.464301 0.500000 35268 0 1 99997 3 [],[7640]
1.653746 0.700000 1703 0 1 99996 4 [],[7640]
2.590069 1.600000 3902 0 1 99995 5 [],[1703]
2.639051 4.600000 12076 0 1 99994 6 [],[3902]
2.682917 5.400000 46227 0 1 99993 7 [],[3902]
2.921655 5.400000 84686 0 1 99992 8 [],[3902]
3.090267 5.400000 91246 0 1 99991 9 [],[3902]
3.363795 5.500000 16612 0 1 99990 10 [],[3902]
3.380027 5.600000 16147 0 1 99989 11 [],[3902]
3.503224 6.100000 10597 0 1 99988 12 [],[99999]
3.589858 6.900000 33329 0 1 99987 13 [],[3902]
3.977560 7.100000 1818 0 1 99986 14 [],[3902]
4.077919 9.300000 27229 0 1 99985 15 [],[16147]
4.311062 9.500000 67707 0 1 99984 16 [],[1818]
4.404596 9.500000 33180 0 1 99983 17 [],[3902]
4.437183 9.700000 71363 0 1 99982 18 [],[12076]
4.633182 9.700000 94224 0 1 99981 19 [],[91246]
4.643045 9.800000 73898 0 1 99980 20 [],[10597]
4.678551 9.800000 99987 0 1 99979 21 [],[1818]
4.919064 9.800000 33450 0 1 99978 22 [],[94224]
4.934692 9.900000 50077 0 1 99977 23 [],[1818]
5.052266 9.900000 34138 0 1 99976 24 [],[16147]
5.063890 9.900000 2054 0 1 99975 25 [],[1818]
5.159848 10.700000 17736 0 1 99974 26 [],[27229]
5.225099 10.800000 38973 0 1 99973 27 [],[1818]
5.268338 10.900000 10551 0 1 99972 28 [],[3902]
5.370649 11.200000 85533 0 1 99971 29 [],[12076]
5.426836 11.200000 16094 0 1 99970 30 [],[17736]
5.478856 11.800000 10183 0 1 99969 31 [],[33450]
5.506188 13.100000 83220 0 1 99968 32 [],[99987]
5.573574 13.200000 46445 0 1 99967 33 [],[16147]
5.639873 13.400000 49768 0 1 99966 34 [],[1818]
5.679731 13.500000 31586 0 1 99965 35 [],[83220]
5.689476 14.300000 13486 0 1 99964 36 [],[1703]
5.751050 15.400000 30398 0 1 99963 37 [],[16147]
5.864110 15.600000 25964 0 1 99962 38 [],[12076]
5.873195 15.900000 12845 0 1 99961 39 [],[49768]
5.884761 16.300000 10755 0 1 99960 40 [],[1818]
5.915230 16.700000 15066 0 1 99959 41 [],[73898]
5.984964 17.200000 2500 0 1 99958 42 [],[16094]
6.117424 19.900000 356 0 1 99957 43 [],[33329]
6.155250 22.400000 77945 0 1 99956 44 [],[16094]
6.165064 22.400000 12188 0 1 99955 45 [],[3902]
6.234862 22.600000 8294 0 1 99954 46 [],[2500]
6.356145 23.600000 0 0 1 99953 47 [],[30398]
6.370864 44.700000 80342 0 1 99952 48 [],[13486]
6.378714 44.700000 6272 0 1 99951 49 [],[10183]
6.392708 45.200000 31764 0 1 99950 50 [],[35268]
6.410551 45.400000 52945 0 1 99949 51 [],[10183]
6.440628 45.700000 56916 0 1 99948 52 [],[10183]
6.455205 45.800000 10993 0 1 99947 53 [],[0]
6.484882 45.900000 6964 0 1 99946 54 [],[0]
6.486637 46.100000 51858 0 1 99945 55 [],[2500]
6.501008 46.100000 63482 0 1 99944 56 [],[8294]
