IDREC,IDTR,TIME_TR
99999,NA,0
853,99999,14.388190
20447,853,14.404737
24958,853,14.644578
33559,853,15.321072
34322,853,15.906003
44416,20447,16.284931
91982,24958,17.396095
32038,853,17.501281
6185,44416,17.704653
2300,853,18.304414
17498,32038,18.349919
14901,6185,18.417763
12648,2300,18.767983
41222,853,18.925047
18962,2300,19.869069
40723,2300,19.895945
2550,2300,19.970369
26024,2550,20.043088
4316,91982,20.586838
34309,40723,20.615961
69998,40723,20.869697
25043,2300,20.948528
67285,12648,21.112758
97024,2300,21.263763
65248,34322,21.418293
973,2550,21.510487
52108,34309,21.699611
1154,12648,21.702500
78757,1154,21.824053
39214,1154,21.864028
10392,34322,21.867510
34817,1154,21.910214
93237,1154,21.979196
96058,4316,21.988263
77,24958,22.218004
47775,1154,22.231811
33620,1154,22.235611
11791,1154,22.309300
2933,1154,22.371611
31479,1154,22.391201
47276,1154,22.435582
28267,18962,22.483803
18732,1154,22.491141
59995,4316,22.491988
4325,77,22.616879
16817,17498,22.687810
91634,1154,22.714813
63377,1154,22.724610
48,1154,22.735371
91909,33620,22.756062
33485,77,22.782029
68511,2933,22.820855
2,48,22.821798
48225,77,22.825868
257,2,22.828316
79466,2,22.838558
26484,2,22.842990
46859,16817,22.856590
34067,2,22.857115
56215,2,22.857643
2160,2,22.860063
21459,2,22.861793
8898,2,22.864684
44712,2,22.865976
404,2,22.890870
40741,2,22.891094
3251,1154,22.898503
58727,2,22.904157
5553,2,22.906869
11059,1154,22.911388
1214,2,22.917300
99626,2,22.918158
59971,2,22.929202
55246,2,22.941371
1370,2,22.951880
22684,2,22.960601
34463,2,22.978767
20926,404,22.980509
129,2,22.984354
48053,2,22.985586
182,2,22.986399
2907,2,22.990305
58054,2,22.993929
612,26484,22.994985
239,2,23.001239
77976,3251,23.003306
4221,853,23.007369
1814,2,23.020342
5036,2,23.021504
11769,404,23.030300
22408,2,23.034430
13972,1154,23.051465
88895,2,23.051800
8880,2,23.052252
20084,2,23.062306
19276,2,23.063585
93493,612,23.066331
63693,973,23.071526
21810,129,23.073599
65682,239,23.073759
86423,34322,23.095527
47068,48,23.098978
301,2,23.100816
21836,2,23.104561
79946,2,23.107639
39084,11769,23.109798
86263,11791,23.114669
1877,2,23.117768
7760,1214,23.125148
8763,2,23.136089
15061,2,23.155240
73850,48,23.156299
2552,301,23.156382
32660,2,23.157928
25424,2,23.170639
59586,25043,23.174041
55424,2,23.174833
47321,2,23.183479
5461,404,23.184318
71127,2,23.193153
10542,2907,23.194722
85749,2,23.196237
69088,2,23.197593
30925,2,23.207942
18241,2,23.215203
52564,129,23.237916
22907,182,23.271635
57407,2,23.273201
24769,257,23.277169
64388,2,23.282565
1380,1814,23.287150
67459,2,23.296622
689,853,23.301126
625,4325,23.312741
538,2,23.313002
21382,12648,23.328486
3720,2907,23.349336
29579,182,23.350928
2896,2,23.367728
67637,2,23.376007
22643,2,23.376705
34885,2,23.379127
31,2,23.388435
36952,2,23.390638
25288,612,23.391031
21604,2,23.397525
99815,2,23.402596
11966,2,23.407246
69742,34309,23.411791
738,625,23.415394
4557,2,23.415905
93207,2,23.418133
7758,538,23.422952
9269,1814,23.429629
14119,1154,23.433252
96307,1380,23.434536
11947,2,23.445126
744,2,23.451259
2249,31,23.451298
14523,2,23.454053
41670,1814,23.463015
28,2300,23.470972
55392,1380,23.471015
19683,2,23.472815
20295,31,23.473396
61191,1877,23.474444
26839,2,23.475062
5777,2,23.477807
39025,2,23.481570
90976,404,23.489037
22253,2,23.490132
28918,239,23.490470
86352,2,23.493147
3517,2,23.494482
9337,404,23.497432
16393,8898,23.500870
71685,2,23.504572
70479,2,23.504705
6533,2,23.506330
82728,28267,23.512131
98921,2,23.516097
2709,689,23.518926
89304,9337,23.521658
4323,28,23.526219
28221,5777,23.527755
15083,7758,23.528602
25473,2,23.534638
11192,20926,23.538442
4811,404,23.543596
88094,28,23.549868
9928,28,23.550303
1260,2,23.552997
7635,2,23.560374
644,28,23.562064
52099,8880,23.567975
1232,2,23.569257
1145,404,23.569482
1832,2,23.570469
23597,644,23.570653
15576,4557,23.573679
43699,9337,23.580064
11749,1380,23.581797
60538,2,23.582479
2344,1154,23.586159
82951,2933,23.589263
433,28,23.590783
898,11749,23.597144
64188,2,23.607263
46424,239,23.608179
22029,644,23.610365
13956,2,23.612651
8255,28,23.613645
27432,257,23.620236
10823,644,23.620805
1157,31,23.620817
990,3720,23.623808
70216,31,23.626669
41069,28267,23.630882
90585,1260,23.631359
3376,2,23.640294
19855,182,23.641993
7199,1232,23.642233
24159,301,23.642998
24890,31,23.650875
11756,990,23.658419
2793,1380,23.660702
93522,2,23.662442
22019,16393,23.667323
18406,2,23.667388
50812,2,23.667848
1486,2,23.669551
34493,1260,23.670920
11479,2,23.675939
8126,2,23.676043
33788,2,23.676762
14589,2,23.691507
3094,1486,23.697663
55922,2,23.697750
12988,2,23.698868
48898,2,23.699178
33105,31,23.699813
15575,2896,23.703614
15677,2,23.708282
2220,2,23.711207
73460,34493,23.716460
4485,239,23.717375
1475,28,23.720759
51469,2,23.723252
90420,433,23.727569
33167,644,23.728862
952,1832,23.734155
66302,2,23.735096
6055,29579,23.738427
71304,182,23.741658
64873,1154,23.742740
12137,2344,23.743675
85671,404,23.744453
28846,28,23.745321
34832,28,23.745329
22379,2,23.747478
10944,39084,23.754253
95487,2,23.754876
57489,2,23.755631
78620,1214,23.757254
32033,31,23.757566
10953,3720,23.758282
66674,22379,23.763231
3817,77,23.781810
14027,644,23.786209
30752,1832,23.786701
11789,1154,23.788098
57332,1486,23.788178
7144,5036,23.788259
13588,738,23.788605
125,28,23.794049
20027,744,23.795313
5438,239,23.798497
99278,2,23.802439
18720,1380,23.807969
16893,1154,23.808095
6106,239,23.821135
52831,612,23.823696
7773,18241,23.824484
89466,612,23.825108
37532,1154,23.825785
24124,2,23.831858
59490,2,23.839220
92466,3817,23.841677
50297,24159,23.843483
7384,31,23.844931
13932,644,23.849868
11635,28,23.850319
15,2,23.852541
729,10953,23.853806
34514,28,23.860087
1988,11635,23.861050
10831,2,23.866724
1764,2,23.867519
12916,1232,23.868039
5684,33167,23.868713
22704,1154,23.868713
6948,689,23.871762
1310,239,23.874634
1395,77,23.875933
40284,744,23.883521
17750,7773,23.895807
3543,404,23.896680
74687,3376,23.899554
48353,129,23.904946
40949,41670,23.907684
2491,1145,23.907693
12411,612,23.907745
14367,689,23.912084
93726,2,23.917241
33337,1232,23.917808
6084,625,23.922339
17243,1260,23.927310
54429,2,23.931630
28809,8898,23.931993
24430,2,23.932348
13117,2,23.933424
1588,18732,23.941929
20402,31,23.943135
12295,1475,23.943483
29988,99626,23.943933
56240,182,23.946034
19955,12648,23.947498
60298,5684,23.949334
20056,2,23.952842
428,2,23.956758
69134,2,23.987853
33132,30752,23.990144
32604,1380,23.994275
74987,744,23.995099
2039,2,23.995828
485,77,23.997923
19974,28,24.000209
39162,2,24.000349
20400,2,24.001061
8810,1814,24.003776
30303,1154,24.006212
429,64388,24.007284
179,52108,24.011310
44676,429,24.013460
19226,2,24.014775
811,2344,24.018781
694,13972,24.021464
45643,433,24.024627
50130,2,24.026494
34212,23597,24.027958
6692,20056,24.028828
84206,10831,24.028938
10195,19974,24.041733
31965,2,24.042120
7603,2,24.043304
174,2,24.043413
4381,429,24.045231
76072,538,24.047026
72776,2,24.047092
90840,66674,24.047939
37793,28,24.050437
9965,2907,24.058258
58708,19955,24.058935
94759,34212,24.063324
64556,4316,24.067010
24412,2,24.067357
66109,2,24.069899
47035,129,24.070296
35729,1154,24.070369
33585,182,24.074732
39139,2,24.078065
66585,257,24.083806
84072,952,24.084719
18898,744,24.086447
10843,2,24.089724
48623,1232,24.090573
84503,428,24.090983
8988,2,24.091776
21584,1380,24.095111
18943,24412,24.101331
85859,12648,24.104622
842,404,24.105171
4414,2,24.112436
4943,2,24.113872
52013,2,24.119737
1194,2,24.121481
683,174,24.121544
6889,2,24.121639
150,538,24.122626
93245,15,24.124053
41537,2,24.130827
39871,179,24.133209
57040,8763,24.134680
41919,18406,24.135301
