IDPOP,TIME_SEQ,SEQ_COUNT
99999,21.973588,1
13117,18.117620,1
38501,5.835283,1
10829,3.461436,1
92779,3.043456,1
67138,17.254760,1
67320,15.814331,1
8558,6.439544,1
14052,9.101005,1
32343,16.408029,1
4589,8.781179,1
48,21.222811,1
1725,9.368492,1
6370,19.554581,1
7985,22.209348,1
53878,21.100902,1
76534,21.614800,1
45793,11.850876,1
14579,11.359198,1
5593,22.245560,1
1741,19.271861,1
1691,16.834040,1
70349,12.806954,1
1640,13.525323,1
94491,12.609565,1
4893,22.866057,1
14686,21.300277,1
53023,20.969443,1
1665,22.081892,1
3298,14.520607,1
96832,16.694308,1
878,12.519779,1
24812,17.429222,1
42167,18.547829,1
73164,11.599479,1
28514,11.951746,1
11456,11.297592,1
80394,20.935722,1
47535,21.059099,1
9822,13.169262,1
46373,13.074887,1
553,12.863619,1
28626,13.044365,1
42479,9.746283,1
46817,14.744443,1
63931,9.761135,1
79773,16.847352,1
19018,12.075252,1
28309,14.189784,1
11588,22.249637,1
11607,22.977317,1
27169,13.655224,1
13942,20.641465,1
20758,22.921179,1
32280,14.764555,1
18195,14.056699,1
45380,20.698219,1
59443,16.011153,1
47139,18.252969,1
3901,21.393338,1
72934,20.293696,1
64248,17.294263,1
75537,10.444901,1
91402,22.987139,1
23461,20.952849,1
5157,22.531267,1
36054,19.720369,1
99381,17.755960,1
82347,22.318847,1
5680,18.485663,1
71268,19.816872,1
81229,17.270307,1
28663,22.746850,1
30323,22.216468,1
40541,11.005153,1
2302,21.582609,1
1530,17.606217,1
10608,17.973631,1
45407,22.406319,1
76088,22.357943,1
18545,14.227061,1
9704,20.506130,1
17789,18.469769,1
463,14.243251,1
18811,18.952743,1
57200,17.491037,1
48236,20.371082,1
10245,12.731836,1
92026,14.652794,1
37698,12.972723,1
29741,12.537368,1
14951,16.583582,1
30152,17.634977,1
38493,23.090646,1
47130,17.289431,1
2872,12.490672,1
29972,14.932920,1
83087,18.983498,1
11140,16.633192,1
78882,21.861471,1
15830,16.879189,1
43231,21.967003,1
17523,14.057380,1
2043,15.171843,1
6937,21.317465,1
11324,12.193429,1
62638,15.205741,1
3,11.407763,1
50925,22.502322,1
51986,17.043105,1
6647,18.694312,1
42432,14.377768,1
27997,15.826104,1
82866,11.898789,1
62173,13.370596,1
70662,18.538504,1
37781,21.465137,1
30924,13.487370,1
11047,18.373073,1
51428,18.743528,1
2,18.492951,1
92679,15.551815,1
32722,16.656653,1
36518,19.915008,1
30575,20.475178,1
7580,22.672702,1
18595,11.419385,1
73541,16.241776,1
39846,12.297747,1
48442,17.345556,1
47411,22.966441,1
15202,12.368620,1
2298,13.313771,1
16555,12.967891,1
9318,16.937088,1
5704,18.821412,1
1589,17.887780,1
42559,17.081834,1
100,12.781872,1
15717,17.654554,1
76200,11.733817,1
62179,16.569788,1
45699,12.113658,1
10137,17.989887,1
49794,21.359198,1
3972,12.219915,1
90072,17.758695,1
38372,21.159699,1
18356,21.012050,1
40270,13.045218,1
10722,19.587263,1
11834,11.655806,1
4101,14.523884,1
688,19.066841,1
4172,22.396247,1
62640,19.758023,1
41681,13.669281,1
2862,13.091552,1
2409,13.542403,1
1712,18.675898,1
14260,12.857853,1
47840,19.401152,1
61974,21.100652,1
11401,15.561189,1
62146,15.434185,1
8091,11.601345,1
53172,17.237818,1
17735,14.220994,1
68,16.832977,1
71392,17.134822,1
12216,13.779206,1
15360,22.091191,1
8218,20.807425,1
10231,17.012720,1
9585,18.942849,1
62117,14.694732,1
15721,13.024035,1
10806,17.646151,1
22977,19.471441,1
11904,11.880363,1
12083,11.901127,1
16467,14.126332,1
27021,22.483554,1
42065,21.721249,1
14799,16.100542,1
59383,21.803985,1
66533,19.319688,1
517,19.394173,1
2674,15.522927,1
97077,19.308362,1
4087,20.759481,1
90851,12.851678,1
12699,14.807662,1
26050,13.430030,1
3684,22.774895,1
71743,19.093286,1
3831,23.040229,1
9383,20.513684,1
19019,14.535938,1
54731,12.308160,1
